#name	rank	mean	variance
8	1	2.08283642747	0.45072925353
5	2	2.08265468195	0.439515377511
10	3	2.08201809559	0.461154367877
6	4	2.0779476846	0.449849067903
4	5	2.06884408866	0.43754715215
9	6	2.06428975322	0.471796506919
3	7	2.05400243637	0.442956819286
12	8	1.73238215489	0.449461429419
14	9	1.72915495732	0.453357140409
13	10	1.72703642375	0.453799516244
11	11	1.68385901469	0.562889568676
7	12	1.63698741236	0.644325151066
2	13	1.48250912396	0.554558109659
17	14	1.47840755314	0.549081383928
16	15	1.47338360018	0.544912848339
15	16	1.39487811334	0.552829862961
1	17	1.13486192995	0.687108200401
