#name	rank	LBI
C1_|_A_BARBADOS_170_2010	1	2.31611750608
C2_|_A_BELIZE_3715_2010	2	2.31611750608
C1_|_A_PENNSYLVANIA_08_2010	3	2.31611750608
C3_|_A_MEXICO_4056_2010	4	2.31611750608
S2_|_A_BARBADOS_170_2010	5	2.31611750608
C2_C2_|_A_COSTA_RICA_6696_2010	6	2.31611750608
C2_|_A_DOMINICAN_REPUBLIC_4319_2010	7	2.31611750608
MDCK1_MDCK2_|_A_PANAMA_307149_2010	8	2.31611750608
M1_C1_|_A_FLORIDA_11_2010	9	2.31611750608
C1_C2_|_A_PANAMA_307149_2010	10	2.31611750608
S1_|_A_PENNSYLVANIA_08_2010	11	2.31611750608
MX_C2_|_A_FLORIDA_27_2010	12	2.31611750608
C2_|_A_UTAH_12_2010	13	1.71663084799
C2_|_A_UTAH_06_2010	14	1.71663084799
C1_|_A_WYOMING_06_2010	15	1.71663084799
C1_|_A_UTAH_09_2010	16	1.71663084799
X_C1_|_A_INDIANA_04_2010	17	1.71663084799
MX_C1_|_A_MONTANA_05_2010	18	1.71663084799
C1_|_A_UTAH_08_2010	19	1.71663084799
C1_|_A_HAWAII_22_2010	20	1.71663084799
C2_|_A_IOWA_12_2010	21	1.61064034008
C3_|_A_IOWA_11_2010	22	1.61064034008
C1_|_A_TEXAS_12_2010	23	1.61064034008
C2_|_A_ARKANSAS_03_2010	24	1.61064034008
MDCK1_|_A_MEXICO_CITY_WRAIR3579T_2010	25	1.61064034008
C2_|_A_IOWA_19_2010	26	1.61064034008
M1_C1_|_A_KENTUCKY_11_2010	27	1.22454131865
S2_|_A_DELAWARE_04_2010	28	1.22454131865
M1_C2_|_A_VERMONT_02_2010	29	1.22454131865
C2_|_A_TENNESSEE_03_2010	30	1.22454131865
C1_|_A_DELAWARE_04_2010	31	1.22454131865
C3_|_A_DELAWARE_10_2010	32	1.22454131865
C1_|_A_GUATEMALA_690_2010	33	1.05546344787
S2_|_A_GUATEMALA_591_2010	34	1.05546344787
C2_|_A_EL_SALVADOR_635_2010	35	1.05546344787
X1_C2_|_A_NICARAGUA_4976_2010	36	1.05546344787
C2_|_A_GUADELOUPE_129_2010	37	1.01831870321
C1_C2_|_A_TEXAS_16_2010	38	0.962663746145
X_C2_|_A_ALABAMA_07_2010	39	0.862464258666
MDCK2_|_A_MEXICO_CITY_WRAIR3578N_2010	40	0.850310616729
MDCK2_|_A_MEXICO_CITY_WRAIR3580T_2010	41	0.850310616729
MDCK1_|_A_MEXICO_CITY_WRAIR3578T_2010	42	0.850310616729
X1_C2_|_A_SOUTH_CAROLINA_03_2010	43	0.710516810686
C2_|_A_MISSISSIPPI_05_2010	44	0.709994214608
M1_C2_|_A_NORTH_CAROLINA_13_2010	45	0.709972267565
C2_|_A_WYOMING_04_2010	46	0.616709005616
X_|_A_NEW_YORK_01_2010	47	0.576939764248
C2_|_A_EL_SALVADOR_1318_2010	48	0.566064855673
C2_|_A_GUATEMALA_591_2010	49	0.566064855673
C1_|_A_MONTANA_08_2010	50	0.543408862957
C1_C1_|_A_WISCONSIN_14_2010	51	0.543395855583
M1_C1_|_A_HAWAII_21_2010	52	0.543354977953
MDCK2_|_A_MEXICO_CITY_WRAIR3569N_2010_H3N2_	53	0.539063411609
MDCK2_|_A_MEXICO_CITY_WRAIR3579N_2010	54	0.539063411609
MDCK2_|_A_MEXICO_CITY_WRAIR3568N_2010	55	0.539063411609
MDCK1_|_A_MEXICO_CITY_WRAIR3568N_2010	56	0.539063411609
MDCK2_|_A_MEXICO_CITY_WRAIR3571N_2010	57	0.539063411609
MDCK2_|_A_MEXICO_CITY_WRAIR3577T_2010	58	0.539063411609
MDCK1_|_A_MEXICO_CITY_WRAIR3569T_2010	59	0.539063411609
M1_C1_|_A_TEXAS_07_2010	60	0.514026408245
C2_|_A_COLORADO_05_2010	61	0.514013429177
M2_C2_|_A_GEORGIA_19_2010	62	0.513965843046
M1_C1_|_A_TEXAS_26_2010	63	0.513962382468
C3_|_A_MAINE_02_2010	64	0.50933262415
M1_C1_|_A_TEXAS_23_2010	65	0.487183768336
C2_|_A_NEW_JERSEY_02_2010	66	0.40667669287
M1_C1_|_A_NEVADA_04_2010	67	0.405341796887
S2_|_A_PENNSYLVANIA_42_2010	68	0.405341796887
C1_|_A_PENNSYLVANIA_42_2010	69	0.405341796887
MDCK2_|_A_SAN_SALVADOR_WRAIR3537T_2010	70	0.359525388641
C1_|_A_GEORGIA_15_2010	71	0.357837252188
S2_|_A_FLORIDA_48_2010	72	0.339118777959
C2_|_A_ALABAMA_08_2010	73	0.331576110898
MX_C1_|_A_FLORIDA_17_2010	74	0.331576110898
MDCK2_|_A_SANTO_DOMINGO_WRAIR3516N_2010	75	0.307040882917
M1_C2_|_A_OREGON_06_2010	76	0.306001723306
C2_|_A_OKLAHOMA_02_2010	77	0.305986017252
C2_|_A_PENNSYLVANIA_10_2010	78	0.301348347253
M1_C2_|_A_FLORIDA_46_2010	79	0.29516122791
M1_C2_|_A_MINNESOTA_12_2010	80	0.290704611389
M3_C2_|_A_MINNESOTA_13_2010	81	0.290704611389
C2_C1_|_A_MEXICO_4268_2010	82	0.285726200553
M2_C2_|_A_SOUTH_DAKOTA_01_2010	83	0.285386693507
C2_|_A_MEXICO_4553_2010	84	0.267981746971
M1_C1_|_A_NEVADA_03_2010	85	0.267981746971
C2_|_A_COLORADO_09_2010	86	0.267981746971
C2_C1_|_A_MEXICO_4079_2010	87	0.267981746971
C2_S1_|_A_MEXICO_4553_2010	88	0.267981746971
M1_C2_|_A_MARYLAND_07_2010	89	0.260404903708
C2_C2_|_A_MEXICO_4674_2010	90	0.26039327621
C1_C1_|_A_HAWAII_09_2010	91	0.256939170754
C2_|_A_WYOMING_03_2010	92	0.256939170754
MX_C1_|_A_ARIZONA_11_2010	93	0.254023211906
M1_C1_|_A_MICHIGAN_04_2010	94	0.251394684104
