#name	rank	LBI
E3_|_A_MEXICO_INDRE29_2006	1	0.298644786866
SPFCK3E3_|_A_PENNSYLVANIA_04_2007	2	0.294138918284
E3_|_A_HAWAII_22_2012	3	0.226527319434
E4_E1_|_A_HAWAII_22_2012	4	0.226527319434
E4_|_A_HAWAII_22_2012	5	0.226527319434
E2_|_A_MONTANA_05_2011	6	0.19983316196
E3_|_A_MONTANA_05_2011	7	0.19983316196
E3_E1_|_A_IOWA_19_2010	8	0.190959710931
EGG_|_A_IOWA_119_2010	9	0.190959710931
E4_|_A_UTAH_07_2013	10	0.18996604353
E3_|_A_UTAH_07_2013	11	0.18996604353
E3_|_A_CALIFORNIA_61_2013	12	0.170989130981
E3_|_A_HAWAII_25_2012	13	0.164347134514
E3_|_A_ALASKA_22_2012	14	0.157255723746
E3_|_A_ALASKA_24_2012	15	0.157255723746
E3_|_A_MASSACHUSETTS_11_2013	16	0.155728508841
E3_|_A_MEXICO_INDRE2246_2005	17	0.154857416488
E3_|_A_ARIZONA_13_2010	18	0.154584828578
E3_E2_|_A_ARIZONA_13_2010	19	0.154584828578
EGG_|_A_WISCONSIN_03_2007	20	0.152621973338
SPFCK3E3_|_A_WISCONSIN_03_2007	21	0.152621973338
E3_|_A_SOUTH_DAKOTA_12_2012	22	0.152148861589
E3_|_A_COSTA_RICA_4700_2013	23	0.150846799729
E5_|_A_COSTA_RICA_4700_2013	24	0.150846799729
EX_E1_|_A_COSTA_RICA_4700_2013	25	0.150846799729
E6_|_A_COSTA_RICA_4700_2013	26	0.150846799729
E4E8_E1__1_|_A_NEW_YORK_39_2012__X_233A_	27	0.149858956081
E4E8_E1_|_A_NEW_YORK_39_2012__X_233A_	28	0.149858956081
E4E8_E1__1_|_A_NEW_YORK_39_2012__X_233_	29	0.149858956081
E4E8_E1_|_A_NEW_YORK_39_2012__X_233_	30	0.149858956081
E3_|_A_ALASKA_23_2012	31	0.147435675853
E3_|_A_COSTA_RICA_4009_2013	32	0.146772971931
E3_|_A_PENNSYLVANIA_08_2013	33	0.144581656277
E3_|_A_NEW_HAMPSHIRE_11_2012	34	0.142876562971
E3_|_A_NEW_YORK_38_2012	35	0.142876562971
E5_|_A_MISSOURI_05_2008	36	0.140657673017
EGG_|_A_WISCONSIN_15_2009	37	0.139307455437
E2_|_A_WISCONSIN_15_2009	38	0.139307455437
E3_|_A_WISCONSIN_15_2009	39	0.139307455437
E3_|_A_GUADELOUPE_202_2010	40	0.138364239044
E3_E1_|_A_GUADELOUPE_202_2010	41	0.138364239044
E5_|_A_NORTH_CAROLINA_13_2014	42	0.137635379318
E5_E1_|_A_NORTH_CAROLINA_13_2014	43	0.137635379318
E5_|_A_TEXAS_50_2012	44	0.136896074973
E4_|_A_TEXAS_50_2012	45	0.136896074973
E5_E1_|_A_TEXAS_50_2012	46	0.136896074973
E1_|_A_PENNSYLVANIA_15_2010	47	0.136228466274
E3_E1_|_A_ALASKA_05_2010	48	0.131039824468
E3_E7_|_IVR_161_A_ALASKA_5_2010_	49	0.131039824468
E3_E1_|_A_ALASKA_5_2010	50	0.131039824468
E3_|_A_ALASKA_5_2010	51	0.131039824468
E3_|_A_VERMONT_28_2012	52	0.130952124334
E4_E1_|_A_RHODE_ISLAND_01_2010	53	0.130231303103
EGG_|_A_RHODE_ISLAND_01_2010	54	0.130231303103
E4_|_A_RHODE_ISLAND_01_2010	55	0.130231303103
E3_|_A_RHODE_ISLAND_01_2010	56	0.130231303103
E3_E1_|_A_VIRGINIA_05_2012	57	0.130066468073
E3_|_A_VIRGINIA_05_2012	58	0.130066468073
E4_|_A_NEW_YORK_05_2014	59	0.129812231592
E3_|_A_MISSOURI_04_2013	60	0.129700431989
E3_|_A_NEVADA_20_2012	61	0.129590223147
E3_|_A_NEW_HAMPSHIRE_16_2012	62	0.128947410447
E3_|_A_TEXAS_06_2014	63	0.128435706002
E4_|_A_COLORADO_18_2012	64	0.127940215288
E5_E2_|_A_MARYLAND_02_2012	65	0.127867826882
E5_E1_|_A_MARYLAND_02_2012	66	0.127867826882
PASSAGE_DETAILS__CK3__E6_|_A_WISCONSIN_67_2005	67	0.127404203511
E4_E1_|_A_OHIO_02_2012	68	0.127332913025
E4_E2_E1_|_A_OHIO_02_2012	69	0.127332913025
E4_|_A_WASHINGTON_18_2013	70	0.127290804997
E3_|_A_HAWAII_23_2012	71	0.126766407401
E3_|_A_WYOMING_05_2013	72	0.126549928511
SPFCK2E2_|_A_WYOMING_02_2006	73	0.126222667666
E4_E1_|_A_AMERICAN_SAMOA_4786_2013	74	0.125968375151
E3_|_A_OREGON_01_2013	75	0.12595964926
E3_|_A_GUADELOUPE_4127_2014	76	0.125876142594
E3_|_A_NEVADA_09_2014	77	0.125469022801
E6_E2_|_A_WASHINGTON_42_2007	78	0.125181771807
E3_|_A_VIRGINIA_16_2012	79	0.125081676043
