#name	rank	LBI
S3_|_A_COLORADO_04_2015	1	6.71659664972
M1_S3_|_A_IDAHO_15_2015	2	6.71659664972
MX_S2_|_A_KENTUCKY_03_2015	3	6.71659664972
MX_S1_|_A_FLORIDA_20_2015	4	6.71659664972
S1_|_A_MICHIGAN_03_2015	5	6.71659664972
S3_|_A_IOWA_08_2015	6	6.71659664972
S3_|_A_WISCONSIN_31_2015	7	6.71659664972
S1_|_A_SOUTH_DAKOTA_01_2015	8	6.71659664972
S3_|_A_IDAHO_13_2015	9	6.71659664972
S1_|_A_MINNESOTA_03_2015	10	6.71659664972
S3_|_A_WEST_VIRGINIA_05_2015	11	6.71659664972
S3_|_A_DELAWARE_04_2015	12	6.71659664972
S3_|_A_SOUTH_DAKOTA_30_2015	13	6.71659664972
S3_|_A_SOUTH_DAKOTA_22_2015	14	6.71659664972
S3_|_A_WISCONSIN_04_2015	15	6.71659664972
S1_|_A_WASHINGTON_01_2015	16	6.71659664972
S3_|_A_NORTH_CAROLINA_12_2015	17	6.71659664972
S1_|_A_TENNESSEE_10_2015	18	6.71659664972
S3_|_A_NEW_MEXICO_08_2015	19	6.71659664972
S3_|_A_MASSACHUSETTS_06_2015	20	6.71659664972
M1_S1_|_A_INDIANA_03_2015	21	6.71659664972
S3_|_A_WISCONSIN_10_2015	22	6.71659664972
M1_S1_|_A_GEORGIA_02_2015	23	6.71659664972
S1_|_A_WYOMING_01_2015	24	6.71659664972
S1_|_A_SOUTH_DAKOTA_05_2015	25	6.71659664972
S3_|_A_SOUTH_DAKOTA_25_2015	26	6.02970182214
S3_|_A_TEXAS_56_2015	27	6.02970182214
S1_|_A_NEW_JERSEY_05_2015	28	6.02970182214
S3_|_A_OREGON_02_2015	29	6.02970182214
MX_S2_|_A_KENTUCKY_02_2015	30	6.02970182214
S3_|_A_TEXAS_20_2015	31	4.59238458416
M1_|_A_FLORIDA_80_2015	32	4.59238458416
S3_|_A_MISSISSIPPI_08_2015	33	4.59238458416
M1_S3_|_A_TEXAS_21_2015	34	4.59238458416
S3_|_A_MAINE_15_2015	35	4.59238458416
S3_|_A_TEXAS_14_2015	36	4.59238458416
S3_|_A_NEW_YORK_18_2015	37	4.59238458416
S1_|_A_MAINE_16_2015	38	4.59238458416
S3_|_A_NEW_MEXICO_18_2015	39	4.59238458416
S3_|_A_TEXAS_33_2015	40	4.59238458416
S3_|_A_CALIFORNIA_24_2015	41	4.41305589431
S3_|_A_WASHINGTON_08_2015	42	4.41305589431
S3_|_A_DELAWARE_21_2015	43	4.41305589431
S3_|_A_DELAWARE_11_2015	44	4.41305589431
S3_|_A_PENNSYLVANIA_11_2015	45	4.41305589431
S3_|_A_MASSACHUSETTS_09_2015	46	4.41305589431
S3_|_A_HAWAII_05_2015	47	4.41305589431
S1_|_A_NEW_YORK_09_2015	48	3.6051410763
S3_|_A_MISSOURI_07_2015	49	3.6051410763
S1_|_A_MONTANA_01_2015	50	3.6051410763
S3_|_A_MICHIGAN_21_2015	51	3.6051410763
S3_|_A_NEBRASKA_01_2015	52	3.6051410763
S1_|_A_WISCONSIN_36_2015	53	3.6051410763
S1_|_A_NEW_YORK_19_2015	54	3.6051410763
S3_|_A_OREGON_07_2015	55	3.6051410763
S3_|_A_KANSAS_06_2015	56	3.6051410763
S3_|_A_CALIFORNIA_11_2015	57	3.6051410763
S1_|_A_MISSOURI_03_2015	58	3.6051410763
S3_|_A_WASHINGTON_31_2015	59	3.6051410763
S3_|_A_KANSAS_03_2015	60	3.6051410763
S1_|_A_NEBRASKA_06_2015	61	3.6051410763
S1_|_A_ARIZONA_19_2015	62	2.89411325681
S2_|_A_WISCONSIN_69_2015	63	2.89411325681
MX_S3_|_A_SOUTH_DAKOTA_35_2015	64	2.89411325681
S3_|_A_NEW_JERSEY_03_2015	65	2.89411325681
M1_S1_|_A_MICHIGAN_08_2015	66	2.89411325681
S3_|_A_NEW_JERSEY_08_2015	67	2.75796462089
S1_|_A_WASHINGTON_11_2015	68	2.75796462089
S1_|_A_TENNESSEE_09_2015	69	2.75796462089
S3_|_A_NEVADA_14_2015	70	2.75796462089
S1_|_A_MISSISSIPPI_05_2015	71	2.48317383149
S3_|_A_ILLINOIS_02_2015	72	2.48317383149
S1_|_A_UTAH_01_2015	73	1.99299563947
S1_|_A_NEW_YORK_20_2015	74	1.99299563947
S1_|_A_FLORIDA_03_2015	75	1.99299563947
M1_S1_|_A_NORTH_CAROLINA_06_2015	76	1.99299563947
S1_|_A_MISSISSIPPI_06_2015	77	1.99299563947
S1_|_A_MASSACHUSETTS_01_2015	78	1.99299563947
S1_|_A_ALABAMA_01_2015	79	1.99299563947
MX_S1_|_A_FLORIDA_17_2015	80	1.99299563947
S3_|_A_HAWAII_28_2015	81	1.91165993435
S3_|_A_HAWAII_27_2015	82	1.91165993435
S3_|_A_NEW_JERSEY_48_2015	83	1.88550433038
S3_|_A_DELAWARE_35_2015	84	1.88550433038
M1_|_A_NEW_YORK_60_2015	85	1.82122586745
S1_|_A_WASHINGTON_45_2015	86	1.82122586745
S3_|_A_DELAWARE_16_2015	87	1.80478785794
S3_|_A_MICHIGAN_01_2015	88	1.72670575457
S1_|_A_IOWA_19_2015	89	1.72275715959
S1_|_A_ALASKA_79_2015	90	1.72275715959
S2_|_A_ALASKA_40_2015	91	1.72275715959
S2_|_A_NEBRASKA_18_2015	92	1.72275715959
S2_|_A_WISCONSIN_80_2015	93	1.72275715959
S2_|_A_ALASKA_222_2015	94	1.72275715959
S2_|_A_ALASKA_45_2015	95	1.72275715959
S1_|_A_ARIZONA_09_2015	96	1.72275715959
S2_|_A_OREGON_17_2015	97	1.72275715959
S1_|_A_ALASKA_83_2015	98	1.72275715959
S1_|_A_ALASKA_21_2015	99	1.72275715959
C1_|_A_TEXAS_X69_2015	100	1.72275715959
C1_|_A_ALASKA_X256_2015	101	1.72275715959
S1_|_A_ALASKA_93_2015	102	1.72275715959
S2_|_A_ALASKA_152_2015	103	1.72275715959
S2_|_A_ALASKA_153_2015	104	1.72275715959
