#name	rank	mean	variance
14	1	4.33395123503	0.520803570167
15	2	4.33369852145	0.524909417731
11	3	4.33234494956	0.516676847175
12	4	4.33026539436	0.522261718465
19	5	4.3295395312	0.517578476648
22	6	4.32840403721	0.521965506436
17	7	4.32824392975	0.515046896036
10	8	4.32683644713	0.512465383546
18	9	4.32232987527	0.520871351437
7	10	4.31359377189	0.511142298135
8	11	4.31056906829	0.515041706271
78	12	4.30139212748	0.479692389306
75	13	4.29966621946	0.473662369847
79	14	4.29924647236	0.485717272102
80	15	4.29924621635	0.485716719524
74	16	4.2985121189	0.4687749641
71	17	4.29703399419	0.463807098486
5	18	4.29702496174	0.511750351682
72	19	4.29524153605	0.469025414725
76	20	4.2931460911	0.478768850426
81	21	4.29277993911	0.475155401441
73	22	4.29155038456	0.474247864801
69	23	4.29141013967	0.459671225327
70	24	4.28976130315	0.465608908719
2	25	4.28832034138	0.514683877714
6	26	4.28354914209	0.515493432645
58	27	4.28130396043	0.455594480743
54	28	4.27456228307	0.455886407017
59	29	4.27229640962	0.457837399298
60	30	4.2686467384	0.463229297055
55	31	4.2672263918	0.460297239666
61	32	4.26087120162	0.461124164734
16	33	4.22259767601	0.749518122707
20	34	4.20830907419	0.686839076977
3	35	4.20597004022	0.775578711888
21	36	4.20478641748	0.689669858619
4	37	4.20192803185	0.779322679024
43	38	4.12297446376	0.532009946465
42	39	4.12161426685	0.528131772058
46	40	4.11963197747	0.530838212419
47	41	4.11767343164	0.533498814976
40	42	4.11643999302	0.526919518027
48	43	4.11388293355	0.536161925133
44	44	4.07739071932	0.738955803086
45	45	4.07398025746	0.74240317254
64	46	4.0677559294	0.636856916913
65	47	4.06233110407	0.639344822958
67	48	4.05681617612	0.641813937526
66	49	4.05638058019	0.644047644712
68	50	4.04938507247	0.644350677727
13	51	4.03418471815	0.793806509476
53	52	4.02893646768	0.482321802314
39	53	4.02385625363	0.481295232601
37	54	4.01295283511	0.483999676724
9	55	3.99982574584	0.872722051671
23	56	3.97249712595	0.956863257076
56	57	3.828684931	0.605934651071
49	58	3.76697700277	0.689777904063
51	59	3.76440321651	0.692609094779
52	60	3.76178715172	0.695424137042
41	61	3.74260795124	0.69487648577
38	62	3.67521048269	0.943489032141
57	63	3.66627655954	0.741174419446
50	64	3.61397642528	0.791391361189
36	65	3.28454023474	0.58515124946
77	66	3.1893854832	1.19047404005
62	67	2.7644437867	0.682548134594
63	68	2.56485595577	1.11276256407
32	69	2.4355788667	0.559810215558
34	70	2.43215927203	0.559706465804
29	71	2.41792440057	0.539218232719
33	72	2.33146509846	0.798535515961
26	73	2.32568651552	0.514505129107
25	74	2.32567036077	0.515756612406
35	75	2.32515791688	0.907359050854
24	76	2.20442506972	0.528162171708
30	77	2.0270408818	1.19222093103
31	78	2.02109050493	1.19474839846
28	79	1.98018859368	0.68905684747
27	80	1.9419890214	0.592933747435
1	81	1.83656861781	0.551743627844
