#name	rank	mean	variance
247	1	5.93936651448	0.383982104051
257	2	5.93846488978	0.390821968365
253	3	5.93843714832	0.386538202475
245	4	5.93823724452	0.383810512731
238	5	5.93701441063	0.383589646814
260	6	5.93641987286	0.39575968051
248	7	5.93618724138	0.388125178267
235	8	5.93584483343	0.385016129887
246	9	5.93285568776	0.390738486927
254	10	5.93207542647	0.391544051105
239	11	5.93159198468	0.38860376966
249	12	5.93005210557	0.393698099912
255	13	5.92448364433	0.396909601618
229	14	5.82929763039	0.344974979266
228	15	5.82880170288	0.339337035541
215	16	5.82273600059	0.336988965014
216	17	5.8222624196	0.340235264495
222	18	5.81987841223	0.34588156362
217	19	5.81886149241	0.345302736004
218	20	5.8170379744	0.351638818198
223	21	5.81690387473	0.351463887706
227	22	5.8150164341	0.353550719057
219	23	5.81389348143	0.358130183923
224	24	5.81375861602	0.357960650694
220	25	5.81184682171	0.351670450746
213	26	5.81163229848	0.338859169001
251	27	5.81086877745	0.597214528885
252	28	5.80758518588	0.600256667904
221	29	5.80345230219	0.358251169388
185	30	5.7989928099	0.340827237341
77	31	5.79536668927	0.483175293435
76	32	5.79464248065	0.480466697984
78	33	5.79343972674	0.486714737774
81	34	5.79259835585	0.487691556088
74	35	5.79034004736	0.482092881229
79	36	5.79025988622	0.490610643437
82	37	5.78968681731	0.492268183382
83	38	5.78720877526	0.493053517038
183	39	5.78664175145	0.344367793881
232	40	5.76437037994	0.52772192075
261	41	5.76215734055	0.619566600319
262	42	5.75897261867	0.622432760637
256	43	5.73665065187	0.624922147379
145	44	5.73473848233	0.487986468105
144	45	5.73415357972	0.486303438535
146	46	5.73308946478	0.491995101377
143	47	5.73230183741	0.484892045778
91	48	5.73215727535	0.44722312438
148	49	5.73163015778	0.490938239015
94	50	5.73088653768	0.448650557251
97	51	5.73065423532	0.451072110507
92	52	5.73063198417	0.4519621257
147	53	5.73013316092	0.496326127329
99	54	5.73010579029	0.45348990943
84	55	5.72979475616	0.447718377767
87	56	5.72963824954	0.446783521552
101	57	5.72955053309	0.45687656102
149	58	5.72853962932	0.493858728938
168	59	5.72798868821	0.462853152747
167	60	5.72798237815	0.458379314328
93	61	5.72776172775	0.456945149892
102	62	5.72768092156	0.460490416418
150	63	5.72558965515	0.498170192208
98	64	5.72548778386	0.456969751621
172	65	5.72536573142	0.463149187114
170	66	5.72530705064	0.467915755223
169	67	5.72524643981	0.467947315589
165	68	5.72518965944	0.454774723013
100	69	5.72470222271	0.458326784296
95	70	5.72434234009	0.453542331143
85	71	5.72353832786	0.452305635151
173	72	5.72248493806	0.467950299193
166	73	5.72246629585	0.459999703816
88	74	5.72135485841	0.451376143713
174	75	5.7201312716	0.468874499239
159	76	5.71967888157	0.451600401124
120	77	5.71945900198	0.574404750039
116	78	5.7177855532	0.573750988306
123	79	5.71767759089	0.576852689415
121	80	5.71750539452	0.577031874962
96	81	5.71640965693	0.458735770581
124	82	5.71576533514	0.579429423702
160	83	5.71531243494	0.455000773038
122	84	5.71431991831	0.580058129106
155	85	5.71319962074	0.450734563093
125	86	5.71258157668	0.582430396215
127	87	5.71226911434	0.581274385848
258	88	5.71199645608	0.639250354351
89	89	5.71163679042	0.456275883702
259	90	5.706375764	0.643032968813
236	91	5.69972542641	0.637901678097
230	92	5.65301367971	0.60812983371
162	93	5.65068884753	0.579606219934
233	94	5.60669278251	0.671743238778
142	95	5.60658682816	0.314710354686
234	96	5.60656597403	0.671829449323
141	97	5.60449563604	0.308848970843
153	98	5.60374587836	0.313845587215
175	99	5.59912183474	0.309985638791
163	100	5.59905175469	0.631008091209
140	101	5.5981182851	0.305869426879
133	102	5.5851944734	0.306849485455
134	103	5.58453720422	0.314522497511
136	104	5.58370561025	0.321982622061
