#name	rank	mean	standard dev
MDCK_1_|_A_NEW_YORK_923_2006	1	1.9867138063	0.868098002919
MDCK_1_|_A_NEW_YORK_938_2006	2	1.91220899574	1.02368702813
MDCK_1_|_A_NEW_YORK_928_2006	3	1.83384091262	1.21849746156
X_C2_|_A_HONDURAS_45_2006	4	1.82668804282	1.22322681929
M1_C1_|_A_OHIO_07_2006	5	1.77155020299	1.10938716414
X_C1_|_A_HONDURAS_1922_2006	6	1.73007999009	1.29753313918
MDCK_1_|_A_NEW_YORK_933_2006	7	1.72272680589	1.1489029812
M1_C2_|_A_OHIO_06_2006	8	1.67580529221	1.18940722133
MDCK_3_|_A_NEW_YORK_928_2006	9	1.60352356663	1.32156900007
C1_C1_|_A_COSTA_RICA_7322_2006	10	1.27011884335	1.32679684995
PASSAGE_DETAILS__P1_MDCK_|_A_QUEBEC_26_281106_2006	11	0.911455578248	1.30682588629
C1_|_A_PENNSYLVANIA_07_2006	12	0.8694915935	1.36616907803
C1_C1_|_A_HAWAII_06_2006	13	0.8694915935	1.36616907803
M1_C1_|_A_COLORADO_05_2006	14	0.828833193689	1.35496921735
PASSAGE_DETAILS__ND_MDCK_|_A_QUEBEC_26_270106_2006	15	0.785916659153	1.36407357563
X1_C1_|_A_CANADA_09_2006	16	0.728329706354	1.37036899163
