#name	rank	mean	variance
113	1	4.335857891	0.566513072001
112	2	4.33510525595	0.560495184988
109	3	4.33156754852	0.554475233656
106	4	4.32920506876	0.551069366383
107	5	4.32665275393	0.556524864414
110	6	4.32304947181	0.558484660957
105	7	4.3220298055	0.548623111247
104	8	4.31203267716	0.546138101683
111	9	4.31173819451	0.562642303164
97	10	4.25175237496	0.725936461428
100	11	4.25137755628	0.72909948209
96	12	4.24865313333	0.72519711409
98	13	4.24789178913	0.728479985963
99	14	4.24128778612	0.731199419891
114	15	4.15464420455	0.859805901803
115	16	4.14737278029	0.864131814728
101	17	4.05646912789	0.967832822549
102	18	4.04908062892	0.971666766531
108	19	3.97555233233	0.866960899448
93	20	3.96702870273	0.525214484133
95	21	3.96677469013	0.528443084324
91	22	3.96603622045	0.52441827446
94	23	3.96107912528	0.529555647531
66	24	3.95173028575	0.687030203014
68	25	3.94991611312	0.691041285139
70	26	3.94791954129	0.695025685599
69	27	3.94253963983	0.696452304334
103	28	3.93167838936	0.343032594637
90	29	3.9251593214	0.343057649561
89	30	3.92477445838	0.335651536923
86	31	3.91918300152	0.353189818121
87	32	3.91732531282	0.362662701557
88	33	3.9173210452	0.362661293368
82	34	3.91553711047	0.344083979569
80	35	3.91302563701	0.337473516856
79	36	3.91021952632	0.330545998835
83	37	3.90722049243	0.351968998501
81	38	3.90581828556	0.348405973774
71	39	3.8839239933	0.328521503094
72	40	3.87535828954	0.336944948624
57	41	3.85943435368	0.32920646289
58	42	3.84919059392	0.335378366973
65	43	3.84643959848	0.343739522897
54	44	3.83855059559	0.33499292165
73	45	3.64458672358	0.643709668018
75	46	3.6434954854	0.649163351473
76	47	3.64192369855	0.654575794118
78	48	3.63640064334	0.654908037423
67	49	3.60478755503	0.955671350604
84	50	3.58930779612	0.665718469726
44	51	3.41716304622	0.507862007048
47	52	3.41696299105	0.510214432676
48	53	3.41590892512	0.516467090685
45	54	3.41323464503	0.512145741832
49	55	3.41053329714	0.513350314362
50	56	3.40124585129	0.516540360261
51	57	3.39100461409	0.371272798876
52	58	3.39083059226	0.37927276787
36	59	3.37931963129	0.367660101465
38	60	3.37725210343	0.379047474731
37	61	3.3760432673	0.370165971259
92	62	3.36986445091	1.05490201952
41	63	3.36430691172	0.373364743521
31	64	3.36358139291	0.371296639799
42	65	3.34615128657	0.380553826726
77	66	3.29224525574	0.933477157238
39	67	3.27742811491	0.733997833788
85	68	3.21773002168	1.08277529323
59	69	3.10599308866	0.480364574279
60	70	3.10390058865	0.480933288214
62	71	3.09938745721	0.484215123892
61	72	3.09913120461	0.485565153086
40	73	3.08461980679	0.977517281442
53	74	3.04452599488	0.968084725048
63	75	2.95888669883	0.966327879107
55	76	2.9536031258	0.562719865281
20	77	2.8717605848	0.375343205342
19	78	2.87106265601	0.377958165084
21	79	2.87006452959	0.373772700768
26	80	2.86704009321	0.377229565716
22	81	2.86436850427	0.3777947054
27	82	2.86242302175	0.384794991557
23	83	2.86224372387	0.384503006157
28	84	2.86140165321	0.382432585902
24	85	2.85336742249	0.384599781821
29	86	2.85290168203	0.387569844409
32	87	2.81351658937	0.585764442182
46	88	2.79358775091	1.1237892854
64	89	2.66019039407	0.875957919824
30	90	2.54500098678	0.771857170995
15	91	2.36654761538	0.616515963191
74	92	2.35032749502	1.29216034285
43	93	2.34646915108	0.733257351869
14	94	2.33746269912	0.486713864141
12	95	2.33629356192	0.485398959062
11	96	2.33500777814	0.483999835176
8	97	2.32948246036	0.483974991513
13	98	2.32891723828	0.493072774801
16	99	2.29606788123	0.698066355696
56	100	2.23206664349	0.881680088246
33	101	2.21571677941	1.15139452404
34	102	2.2083404597	1.15464978186
25	103	2.17260910373	0.531380782006
10	104	2.11774967125	0.690750919187
9	105	2.1167697127	0.690749664174
35	106	2.03610103542	1.31328894169
7	107	1.8007516116	0.560317651805
4	108	1.64071310568	0.537317489439
3	109	1.63848109829	0.536009379857
5	110	1.56043374833	0.66453368121
6	111	1.40852463301	0.548386233093
17	112	1.37874014764	0.554716405409
2	113	1.28162332004	0.555571803304
1	114	1.25003317455	0.567085175001
18	115	0.578162694309	1.38397101992
