#name	rank	mean	standard dev
C2_|_A_WISCONSIN_49_2013	1	5.10083657255	0.4625805743
C2_|_A_WISCONSIN_52_2013	2	5.10083657255	0.4625805743
C2_C1_|_A_TENNESSEE_02_2013	3	5.10083657255	0.4625805743
C1_|_A_OREGON_01_2013	4	5.10083657255	0.4625805743
M1_C1_|_A_VERMONT_02_2013	5	5.10083657255	0.4625805743
C1_|_A_KANSAS_01_2013	6	5.10083657255	0.4625805743
C2_|_A_WASHINGTON_61_2013	7	4.99884694894	0.760844742403
C2_C1_|_A_DOMINICA_3307_2013	8	4.77043598235	0.791663338552
C2_|_A_CONNECTICUT_01_2013	9	4.76642931096	0.791813579538
C2_|_A_LOUISIANA_02_2013	10	4.76393679337	0.788354968146
C2_|_A_LOUISIANA_01_2013	11	4.76296022989	0.792255602823
C1_C1_|_A_CALIFORNIA_14_2013	12	4.76170031835	0.792130583091
C2_|_A_PENNSYLVANIA_02_2013	13	4.760755601	0.790732590745
C2_|_A_MISSISSIPPI_01_2013	14	4.760755601	0.790732590745
C2_|_A_WASHINGTON_59_2013	15	4.75387059372	0.734015510724
C2_|_A_ALASKA_01_2013	16	4.75387059372	0.734015510724
C1_|_A_COLORADO_02_2013	17	4.75387059372	0.734015510724
C1_|_A_TEXAS_25_2013	18	4.75387059372	0.734015510724
C2_|_A_WASHINGTON_06_2013	19	4.75387059372	0.734015510724
C2_|_A_UTAH_03_2013	20	4.75387059372	0.734015510724
C1_|_A_MONTANA_01_2013	21	4.75387059372	0.734015510724
C1_C2_|_A_CALIFORNIA_16_2013	22	4.75387059372	0.734015510724
C2_|_A_MISSOURI_02_2013	23	4.75387059372	0.734015510724
M1_C1_|_A_MICHIGAN_01_2013	24	4.75387059372	0.734015510724
C1_|_A_TEXAS_21_2013	25	4.75387059372	0.734015510724
C2_|_A_WISCONSIN_05_2013	26	4.65827496172	0.97946782553
C2_|_A_WISCONSIN_51_2013	27	4.6535205007	0.982572850261
C1_|_A_ILLINOIS_01_2013	28	4.57718547339	0.952889922598
C2_|_A_MICHIGAN_27_2013	29	4.47495483528	0.992952828619
C3_|_A_WISCONSIN_56_2013	30	4.47171196778	0.99332895346
C2_C1_|_A_BARBADOS_1031_2013	31	4.4710166969	0.992820458137
M1_C1_|_A_MICHIGAN_03_2013	32	4.47053826101	0.99327186635
C2_C1_|_A_DOMINICA_653_2013	33	4.47031836592	0.993147597027
C2_C1_|_A_ST__LUCIA_177_2013	34	4.46949530024	0.955204859415
C2_|_A_NEW_MEXICO_04_2013	35	4.46842021805	0.992817894369
C1_|_A_KANSAS_02_2013	36	4.46836028005	0.992749201497
M1_C1_|_A_NEW_YORK_08_2013	37	4.46766249092	0.993076503686
C2_|_A_MINNESOTA_03_2013	38	4.44296329517	0.991469667801
C1_|_A_WISCONSIN_14_2013	39	4.44271096749	0.991589618141
C2_|_A_WASHINGTON_58_2013	40	4.41784224789	0.971731871803
C2_|_A_WISCONSIN_46_2013	41	4.41784224789	0.971731871803
C1_|_A_TEXAS_29_2013	42	4.41687499346	0.966950363406
C1_|_A_WASHINGTON_04_2013	43	4.41607584051	0.971305176665
C2_|_A_WASHINGTON_63_2013	44	4.27587971625	1.11023841337
C2_|_A_WASHINGTON_62_2013	45	4.27557303959	1.11042154771
C1_|_A_TEXAS_24_2013	46	4.2342514208	1.13799906182
C1_|_A_COLORADO_01_2013	47	4.19088094805	1.11749868517
C2_|_A_WASHINGTON_60_2013	48	4.14089101634	1.12779286688
C2_|_A_WASHINGTON_07_2013	49	4.13977334133	1.13120679153
C1_|_A_MINNESOTA_01_2013	50	4.13292970841	1.12528815321
C2_|_A_MASSACHUSETTS_05_2013	51	4.01106308523	0.629296578374
C2_|_A_FLORIDA_08_2013	52	3.98571243772	0.348965540229
C1_C1_|_A_FLORIDA_06_2013	53	3.98571243772	0.348965540229
C2_|_A_VIRGINIA_03_2013	54	3.98571243772	0.348965540229
C1_|_A_NEW_JERSEY_02_2013	55	3.98571243772	0.348965540229
C1_|_A_NEVADA_32_2013	56	3.91432383296	0.689391507917
