#name	rank	LBI
MDCK_1_|_A_NEW_YORK_923_2006	1	0.229014506611
MDCK_1_|_A_NEW_YORK_928_2006	2	0.201109084362
MDCK_1_|_A_NEW_YORK_938_2006	3	0.155687271609
M1_C1_|_A_OHIO_07_2006	4	0.141406075574
X_C2_|_A_HONDURAS_45_2006	5	0.13328438516
MDCK_1_|_A_NEW_YORK_933_2006	6	0.132316129098
M1_C2_|_A_OHIO_06_2006	7	0.131588527657
X_C1_|_A_HONDURAS_1922_2006	8	0.128203690649
C1_|_A_PENNSYLVANIA_07_2006	9	0.126891876265
C1_C1_|_A_HAWAII_06_2006	10	0.126891876265
MDCK_3_|_A_NEW_YORK_928_2006	11	0.126539411795
PASSAGE_DETAILS__P1_MDCK_|_A_QUEBEC_26_281106_2006	12	0.125522632714
C1_C1_|_A_COSTA_RICA_7322_2006	13	0.125189110638
M1_C1_|_A_COLORADO_05_2006	14	0.125035322996
PASSAGE_DETAILS__ND_MDCK_|_A_QUEBEC_26_270106_2006	15	0.125032880014
X1_C1_|_A_CANADA_09_2006	16	0.125005613654
