#name	rank	LBI
C2_|_A_FLORIDA_08_2013	1	4.04480583007
C2_|_A_VIRGINIA_03_2013	2	4.04480583007
C2_|_A_PENNSYLVANIA_20_2012	3	4.04480583007
C1_|_A_NEW_JERSEY_02_2013	4	4.04480583007
C2_|_A_BELIZE_3715_2010	5	4.0056392247
C2_C2_|_A_COSTA_RICA_6696_2010	6	4.0056392247
M1_C1_|_A_FLORIDA_11_2010	7	4.0056392247
C3_|_A_MEXICO_4056_2010	8	4.0056392247
C1_|_A_BARBADOS_170_2010	9	4.0056392247
C2_|_A_ARKANSAS_03_2010	10	3.52069272378
C2_|_A_IOWA_19_2010	11	3.52069272378
C2_|_A_MISSISSIPPI_03_2011	12	3.52069272378
C1_|_A_TEXAS_12_2010	13	3.52069272378
C3_|_A_IOWA_11_2010	14	3.52069272378
C2_|_A_TEXAS_82_2012	15	3.50739135034
C2_|_A_WISCONSIN_53_2012	16	3.50739135034
C2_|_A_WISCONSIN_54_2013	17	3.50739135034
C1_|_A_IOWA_15_2012	18	3.50739135034
C2_|_A_NEW_YORK_60_2012	19	3.50739135034
C2_|_A_NEBRASKA_15_2012	20	3.50739135034
C2_|_A_ALABAMA_04_2014	21	3.45709981742
C1_|_A_COLORADO_13_2014	22	3.45709981742
C2_|_A_NEW_JERSEY_19_2014	23	3.45709981742
C1_|_A_WISCONSIN_10_2014	24	3.45709981742
C2_|_A_RHODE_ISLAND_11_2014	25	3.45709981742
C2_|_A_DELAWARE_13_2014	26	3.45709981742
C2_|_A_RHODE_ISLAND_12_2014	27	3.45709981742
C2_|_A_DELAWARE_10_2014	28	3.45709981742
C2_|_A_DELAWARE_07_2014	29	3.45709981742
C2_|_A_CALIFORNIA_14_2014	30	3.45709981742
C2_|_A_NEW_YORK_08_2014	31	3.45709981742
C2_|_A_RHODE_ISLAND_13_2014	32	3.45709981742
C1_|_A_WASHINGTON_08_2014	33	3.45709981742
C2_|_A_CONNECTICUT_15_2014	34	3.45709981742
X1_C2_|_A_ALBERTA_RV1499_2014	35	3.45709981742
C2_|_A_UTAH_12_2010	36	3.33304898863
C1_|_A_WYOMING_06_2010	37	3.33304898863
X_C1_|_A_INDIANA_04_2010	38	3.33304898863
MX_C1_|_A_MONTANA_05_2010	39	3.33304898863
C1_|_A_UTAH_08_2010	40	3.33304898863
C2_|_A_UTAH_06_2010	41	3.33304898863
C1_|_A_UTAH_09_2010	42	3.33304898863
CX_C1_|_A_WISCONSIN_02_2008	43	2.79678539627
MX_C1_|_A_NORTH_CAROLINA_01_2008	44	2.79678539627
C3_C2_|_A_MEMPHIS_28_2008	45	2.79678539627
C1_|_A_KENTUCKY_01_2007	46	2.79678539627
MX_C2_|_A_MINNESOTA_16_2008	47	2.79678539627
CX_C1_|_A_WISCONSIN_06_2008	48	2.79678539627
C2_|_A_ILLINOIS_09_2008	49	2.79678539627
C2_|_A_NEW_YORK_04_2014	50	2.77906138623
C2_|_A_NEW_JERSEY_13_2014	51	2.77906138623
CX_|_A_MARYLAND_22_2014	52	2.77906138623
C1_|_A_PENNSYLVANIA_13_2011	53	2.75185071516
C1_C1_|_A_WASHINGTON_17_2011	54	2.75185071516
C2_|_A_CALIFORNIA_30_2011	55	2.75185071516
X_C1_|_A_DELAWARE_11_2007	56	2.31382895862
C2_|_A_PENNSYLVANIA_4_07	57	2.31382895862
MDCK_1_|_A_MANAGUA_3012_01_2007	58	2.31382895862
C1_C2_|_A_DOMINICA_2898_2007	59	2.31382895862
