#name	rank	mean	variance
132	1	4.18234737275	0.540303552618
134	2	4.18183548615	0.542300962247
136	3	4.18099789026	0.54423682547
133	4	4.18048294987	0.546711566474
137	5	4.18025616391	0.548643763795
131	6	4.17751639628	0.538363384828
135	7	4.17482132247	0.549030589458
139	8	4.17375373689	0.548266318315
130	9	4.16996717831	0.536385819984
140	10	4.16382126562	0.552406250104
138	11	4.08474824773	0.707367118585
127	12	4.05837501508	0.369749073584
126	13	4.05158606121	0.363531499219
122	14	4.05146570607	0.362868300211
120	15	4.04924573822	0.364688394278
123	16	4.04665105979	0.369601900169
116	17	4.04567275656	0.367434377348
121	18	4.04351236152	0.37321126947
117	19	4.04131656551	0.375739916609
124	20	4.04077105022	0.377418593423
110	21	4.03941057934	0.371240099485
142	22	4.0377207283	0.367651635274
109	23	4.03164721622	0.377194243078
143	24	4.03103029092	0.37748264844
144	25	4.02321406844	0.371522058433
145	26	4.01322353056	0.377490245084
128	27	4.00574972197	0.73669027998
129	28	4.00124060026	0.741458759364
70	29	3.96226434214	0.53073704427
73	30	3.96189596407	0.534256331763
71	31	3.96042327082	0.535732086361
74	32	3.9589144209	0.537801993753
68	33	3.95739492952	0.528756254824
65	34	3.95217764294	0.526700911522
66	35	3.95048866761	0.532522711223
69	36	3.95038078128	0.535656135144
62	37	3.94126599032	0.52537092846
63	38	3.93170482498	0.52811204906
148	39	3.87784134493	0.54905388523
149	40	3.87567739986	0.550188364952
150	41	3.8708479149	0.552086787238
111	42	3.83501938958	0.604229301747
112	43	3.83313541046	0.606360188074
113	44	3.83174014556	0.610370165813
151	45	3.77666645691	0.688362661193
152	46	3.77475392671	0.689984294155
75	47	3.76543333174	0.731308885489
59	48	3.76205872374	1.03419825884
56	49	3.76101994982	1.03126719828
60	50	3.76033069369	1.03729299486
61	51	3.75851290276	1.04038490928
125	52	3.74539850823	0.914776348111
34	53	3.65351098749	0.52717989287
33	54	3.65137438467	0.522397508364
38	55	3.64795206732	0.521848800375
153	56	3.64679457642	0.764548995915
41	57	3.64432521465	0.524487745028
39	58	3.64097231666	0.525352289431
42	59	3.64046293275	0.527057189869
44	60	3.63720297913	0.531449171267
43	61	3.63353230252	0.530363714027
35	62	3.63001764777	0.742834484162
36	63	3.62602782415	0.746610612519
37	64	3.61879733683	0.751521397477
67	65	3.6089910829	0.847247945197
57	66	3.57256960231	1.20317457801
64	67	3.57183624628	0.693448954444
58	68	3.56532539501	1.20618846531
154	69	3.53693248845	0.907178447086
92	70	3.52124544484	0.679814334836
93	71	3.52002347124	0.684019468565
118	72	3.51377943518	1.10141251886
119	73	3.50670293068	1.10471676792
102	74	3.45620663577	0.427785598566
103	75	3.45452740719	0.435955877768
105	76	3.45307794491	0.42595909278
101	77	3.45297666412	0.419693411381
106	78	3.45270424129	0.43207592771
155	79	3.45025700558	0.592039170141
107	80	3.44961977588	0.438143491847
108	81	3.44617180479	0.434487140989
91	82	3.4439884733	0.416529861348
156	83	3.44308068873	0.598217762724
90	84	3.44227347167	0.413185783024
87	85	3.42188091059	0.411560505908
86	86	3.41429461767	0.413705427935
88	87	3.40195457711	0.417286765387
72	88	3.37501951513	1.05339001745
30	89	3.35888310893	0.580046529208
29	90	3.35787383281	0.57592033212
99	91	3.31849529116	0.829338292961
100	92	3.31751252666	0.832476709038
94	93	3.27286347184	0.554344112771
