#name	rank	LBI
22	1	1.49118321961
19	2	0.973365008657
31	3	0.962239381998
8	4	0.800874927126
12	5	0.799830814826
26	6	0.736346275984
13	7	0.715335173248
16	8	0.693917159593
15	9	0.67693040412
9	10	0.634494950571
32	11	0.63142744209
27	12	0.607374647973
2	13	0.554744994849
24	14	0.554510312685
10	15	0.511326116107
5	16	0.509614928156
14	17	0.501193279057
25	18	0.496103805918
21	19	0.45861601983
7	20	0.435535777477
6	21	0.426647834185
29	22	0.421249660021
28	23	0.416388885632
11	24	0.40797883762
3	25	0.401697933694
23	26	0.396632195528
17	27	0.381386496148
4	28	0.365218488275
20	29	0.36253808711
18	30	0.263833693796
1	31	0.250000791051
30	32	0.242429320511
