#name	rank	mean	standard dev
C1_C1_|_A_WASHINGTON_05_2009	1	3.84060708166	0.423574541539
C1_C1_|_A_WISCONSIN_05_2009	2	3.84060708166	0.423574541539
M1_C1_|_A_WASHINGTON_15_2009	3	3.84060708166	0.423574541539
MDCK2_|_A_ALABAMA_WRAIR1242P_2009	4	3.84060708166	0.423574541539
X_C1_|_A_PENNSYLVANIA_05_2009	5	3.59254743253	0.902622273268
C2_|_A_COLOMBIA_31_2009	6	3.54610553892	0.72788677519
MDCK2_|_A_SOUTH_DAKOTA_WRAIR1177P_2009	7	3.53522241561	0.725539818033
M1_C2_|_A_TEXAS_02_2009	8	3.53208485487	0.726310365776
X1_C1_|_A_QUEBEC_RV0623_2009	9	3.52969438711	0.728990371103
M1_C2_|_A_IDAHO_04_2009	10	3.38435290865	1.06839053964
C1_C1_|_A_NEW_YORK_03_2009	11	3.38278769068	1.07085365431
X1_C2_|_A_QUEBEC_RV0899_2009	12	3.3423703096	0.936739389371
MX_C1_|_A_MONTANA_05_2009	13	3.34026502627	0.939261264745
C1_C1_|_A_IOWA_03_2009	14	3.3332154669	0.937157340459
MDCK2_|_A_ARIZONA_WRAIR1562P_2009	15	3.33109665178	0.933494196961
M1_C1_|_A_GEORGIA_24_2009	16	3.25951411508	0.76748908655
MDCK1_|_A_WASHINGTON_WRAIR1057P_2009	17	3.25951411508	0.76748908655
C1S1_|_A_WISCONSIN_15_2009	18	3.2587455851	0.767167561367
C1_|_A_WISCONSIN_15_2009	19	3.2587455851	0.767167561367
C1_S2_|_A_WISCONSIN_15_2009	20	3.2587455851	0.767167561367
C1_|_A_OREGON_36_2009	21	3.25219672754	0.902003451022
C1_|_A_OREGON_15_2009	22	3.23612949428	0.765668441439
C1S1_|_A_OREGON_15_2009	23	3.23612949428	0.765668441439
C1_|_A_HONDURAS_2445_2009	24	3.1490809509	0.922526516278
CX_C1_|_A_ARIZONA_08_2009	25	3.11927722432	1.08479798087
MDCK2_|_A_NEVADA_WRAIR1258P_2009	26	3.11387336947	1.08322053349
MDCK2_|_A_NEVADA_WRAIR1144P_2009	27	3.11387336947	1.08322053349
S1_|_A_OREGON_08_2009	28	3.11201515955	0.672965688747
MDCK3_|_A_TEXAS_WRAIR1558P_2009	29	3.10526462675	1.03021086926
C2_|_A_TENNESSEE_16_2009	30	3.10292163885	1.03433110877
S1_|_A_TENNESSEE_16_2009	31	3.10292163885	1.03433110877
C1_|_A_DOMINICAN_REPUBLIC_988_2009	32	3.09528513996	0.879522053419
C2_S1_|_A_HAWAII_07_2009	33	3.06199758052	0.966864498828
C2_C1_|_A_HAWAII_07_2009	34	3.06199758052	0.966864498828
X1_C2_|_A_QUEBEC_RV1069_2009	35	3.05310271988	0.963935169112
S2_|_A_TENNESSEE_15_2009	36	3.05108222892	0.777582328055
C2_|_A_MEXICO_5270_2009	37	3.05006763189	1.0701757941
C2_|_A_PENNSYLVANIA_24_2009	38	3.04965553375	0.776762262384
S2_|_A_FLORIDA_26_2009	39	3.04511198206	0.779862537756
C2_|_A_FLORIDA_26_2009	40	3.04511198206	0.779862537756
M2_C1_|_A_TEXAS_40_2009	41	3.03055163281	0.890362338687
M2_S1_|_A_TEXAS_40_2009	42	3.03055163281	0.890362338687
C2_|_A_OREGON_34_2009	43	2.93749187858	0.569819448782
S1_|_A_OREGON_34_2009	44	2.93749187858	0.569819448782
C2_C1_|_A_HAWAII_14_2009	45	2.92078412885	0.726426923947
MX_C1_|_A_SOUTH_CAROLINA_14_2009	46	2.91645641828	0.729140543759
C1_|_A_FLORIDA_22_2009	47	2.89255945322	1.05817464007
S1_|_A_FLORIDA_22_2009	48	2.89255945322	1.05817464007
C2_C1_|_A_HAWAII_05_2009	49	2.89218007067	1.00439056924
M1_C1_|_A_TEXAS_18_2009	50	2.88587665655	1.07210776013
C1_|_A_ALASKA_24_2009	51	2.88587665655	1.07210776013
C1_C1_|_A_HAWAII_31_2009	52	2.86876210396	0.890875810161
C1_C1_|_A_BRITISH_COLUMBIA_RV3075_2009	53	2.85414098497	0.973283898771
C2_|_A_MEXICO_5824_2009	54	2.8528429324	1.19010871223
C2_|_A_MEXICO_5997_2009	55	2.8528429324	1.19010871223
M1_C2_|_A_WISCONSIN_56_2009	56	2.82481829134	0.896506224951
M1_C1_|_A_WASHINGTON_16_2009	57	2.80014757784	1.18358467504
M1_C1_|_A_VERMONT_02_2009	58	2.79096668077	1.18284699952
X1_C1_|_A_COSTA_RICA_5179_2009	59	2.78746509034	0.899250218479
C2_|_A_GUATEMALA_1066_2009	60	2.77798883321	0.934993277132
M1_C1_|_A_INDIANA_02_2009	61	2.72868322415	0.780080971821
C1_C1_|_A_KANSAS_07_2009	62	2.72301919133	0.936310708863
S1_|_A_ALASKA_29_2009	63	2.69913791813	1.18997284511
C1_|_A_ALASKA_29_2009	64	2.69913791813	1.18997284511
MDCK2_|_A_NEW_JERSEY_WRAIR1146P_2009	65	2.68465503071	1.07516988197
M1_C2_|_A_KENTUCKY_21_2009	66	2.67273368651	1.11729325882
M1_C2S1_|_A_KENTUCKY_21_2009	67	2.67273368651	1.11729325882
M1_C2_|_A_OHIO_17_2009	68	2.66615832914	1.11487065062
S1_|_A_DOMINICAN_REPUBLIC_3743_2009	69	2.66134388361	1.19607489996
C1_|_A_CAYMAN_ISLANDS_9266_2009	70	2.65549654291	1.23639238625
C1_|_A_HONDURAS_2243_2009	71	2.65268387366	1.23832650801
C2_|_A_PUERTO_RICO_25_2009	72	2.63896485569	0.957963923525
S1_|_A_PUERTO_RICO_25_2009	73	2.63896485569	0.957963923525
X_C1_|_A_NEVADA_06_2009	74	2.61699116097	1.07294252593
MDCK1_|_A_NEW_MEXICO_WRAIR1139P_2009	75	2.56934899225	0.968290696485
X2_C1_|_A_JAMAICA_2970_2009	76	2.54555631818	1.08652393635
MDCK2_|_A_TEXAS_WRAIR1239P_2009	77	2.54185334783	1.2133638321
MDCK2_|_A_ALASKA_WRAIR1145P_2009	78	2.50862399678	1.07516183956
MDCK2_|_A_ALASKA_WRAIR1172P_2009	79	2.50862399678	1.07516183956
S1_|_A_HAITI_66_2009	80	2.45052490019	1.19281129344
C1_|_A_HAITI_66_2009	81	2.45052490019	1.19281129344
MDCK2_|_A_COLORADO_WRAIR1246P_2009	82	2.4439314824	1.19296363663
X_C1_|_A_MASSACHUSETTS_02_2009	83	2.43864043364	1.22317997652
C1_|_A_COLORADO_05_2009	84	2.43837611789	1.25797975609
C2_|_A_VERMONT_21_2009	85	2.40740619932	1.20664561394
M1_C2_|_A_NORTH_CAROLINA_34_2009	86	2.40127645852	1.20656413545
C2_|_A_DOMINICAN_REPUBLIC_3743_2009	87	2.36483200074	1.33580684495
MDCK2_|_A_NEW_JERSEY_WRAIR1248P_2009	88	2.31749799369	1.31288882798
X1_C2_|_A_GUATEMALA_1913_2009	89	2.28638928485	1.24887592462
C2_|_A_DOMINICAN_REPUBLIC_3668_2009	90	2.20809152494	1.26593329265
S2_|_A_DOMINICAN_REPUBLIC_3668_2009	91	2.20809152494	1.26593329265
C2_C1_|_A_HAWAII_02_2009	92	2.19260647326	1.15216353561
M1_C2_|_A_VERMONT_22_2009	93	2.17357532955	1.3160315831
S2_|_A_PUERTO_RICO_46_2009	94	2.15749959168	1.26598986367
C1_|_A_PUERTO_RICO_46_2009	95	2.15749959168	1.26598986367
C1_C2_|_A_WISCONSIN_03_2009	96	2.09618748474	0.56921375747
M2_C1_|_A_WASHINGTON_19_2009	97	2.09512266188	0.683608922254
M1_C2_|_A_TEXAS_03_2009	98	2.08003265252	1.27400305643
M1_C1_|_A_FLORIDA_01_2009	99	2.07211868818	0.986847249475
C2_|_A_HONDURAS_56_2009	100	2.06750425666	1.23179441501
MDCK2_|_A_ARIZONA_WRAIR1142P_2009	101	2.05300849227	0.995978864619
MDCK2_|_A_FLORIDA_WRAIR1241P_2009	102	2.01908162419	1.25527619222
C1_C1_|_A_MEXICO_2779_2009	103	2.0181680083	1.06911853656
C1_|_A_MEXICO_7880_2009	104	2.01731888921	1.25601105034
M2_C1_|_A_GEORGIA_06_2009	105	2.00694788637	1.25457836803
MX_C1_|_A_MONTANA_04_2009	106	2.0008690902	1.23837794546
MX_S1_|_A_MONTANA_04_2009	107	2.0008690902	1.23837794546
M1_S1_|_A_OKLAHOMA_09_2009	108	1.99596078533	0.927652393695
M1_C2_|_A_OKLAHOMA_09_2009	109	1.99596078533	0.927652393695
C2_|_A_NEBRASKA_21_2009	110	1.83182084536	1.28494123567
C1_|_A_HONDURAS_2426_2009	111	1.77549390106	1.365504688
C2_|_A_HONDURAS_639_2009	112	1.77152246363	1.3676306297
MDCK2_|_A_ARKANSAS_WRAIR1251P_2009	113	1.75692223287	1.16091950918
X1_C2_|_A_GUATEMALA_1839_2009	114	1.69521554312	1.3174666958
M1_C3_|_A_MONTANA_16_2009	115	1.60594156115	1.28237887669
M1_C1_|_A_NORTH_CAROLINA_14_2009	116	1.6057905864	1.28248745222
M2_C1_|_A_NEW_YORK_67_2009	117	1.6035499767	1.33418931631
C1_|_A_HONDURAS_105_2009	118	1.59404429892	1.12917904888
M1C2_|_A_MICHIGAN_23_2009	119	1.51420089622	1.32189650081
M1_C2_|_A_HAWAII_36_2009	120	1.48419787597	1.2151112279
M1_C1_|_A_OREGON_03_2009	121	1.34333165714	1.29911208252
C1_|_A_PUERTO_RICO_43_2009	122	1.31768851577	1.31626785584
C1_|_A_PUERTO_RICO_18_2009	123	1.31768851577	1.31626785584
MDCK2_|_A_FLORIDA_WRAIR1039P_2009	124	1.29161357917	1.29022320994
X2_C1_|_A_GUATEMALA_29_2009	125	1.0847883554	1.34749441294
M1_C2_|_A_MICHIGAN_22_2009	126	1.07041282337	1.36030447793
C2_|_A_OREGON_14_2009	127	1.03887564026	1.3616970855
S1_|_A_OREGON_14_2009	128	1.03887564026	1.3616970855
CX_C1_|_A_ARIZONA_11_2009	129	0.883386884456	1.3034431233
MDCK2_|_A_DELWARE_WRAIR1240_2009	130	0.87395912518	1.36859708282
C4_|_A_COLOMBIA_227_2009	131	0.784823779936	1.37224214876
C2_|_A_COLOMBIA_227_2009	132	0.784823779936	1.37224214876
C2_C1_|_A_HAWAII_10_2009	133	0.587898898228	1.38364120708
