#name	rank	LBI
ORIGINAL_|_A_NORTH_CAROLINA_34_2014	1	2.79909358183
ORIGINAL_|_A_FLORIDA_26_2014	2	2.79909358183
ORIGINAL_|_A_COLORADO_20_2014	3	2.79909358183
ORIGINAL_|_A_OREGON_08_2014	4	2.79909358183
ORIGINAL_|_A_ILLINOIS_05_2014	5	2.79909358183
ORIGINAL_|_A_COLORADO_17_2014	6	2.79909358183
ORIGINAL_|_A_FLORIDA_25_2014	7	2.79909358183
ORIGINAL_|_A_ALABAMA_07_2014	8	2.79909358183
ORIGINAL_|_A_MINNESOTA_18_2014	9	2.79909358183
ORIGINAL_|_A_NORTH_CAROLINA_29_2014	10	2.79909358183
ORIGINAL_|_A_ALASKA_20_2014	11	1.99879646671
ORIGINAL_|_A_ALASKA_21_2014	12	1.99879646671
ORIGINAL_|_A_ALASKA_25_2014	13	1.99879646671
ORIGINAL_|_A_HAWAII_33_2014	14	1.99879646671
ORIGINAL_|_A_OREGON_05_2014	15	1.51929699179
ORIGINAL_|_A_PENNSYLVANIA_43_2014	16	1.51929699179
ORIGINAL_|_A_PENNSYLVANIA_44_2014	17	1.51929699179
ORIGINAL_|_A_PENNSYLVANIA_40_2014	18	1.51929699179
ORIGINAL_|_A_FLORIDA_24_2014	19	1.30396882516
ORIGINAL_|_A_ALASKA_24_2014	20	1.30396882516
ORIGINAL_|_A_ALASKA_47_2014	21	1.07384791772
ORIGINAL_|_A_ALASKA_50_2014	22	1.07384791772
ORIGINAL_|_A_ALASKA_49_2014	23	1.07384791772
ORIGINAL_|_A_ARKANSAS_08_2014	24	1.07384791772
ORIGINAL_|_A_LOUISIANA_10_2014	25	0.99689708067
ORIGINAL_|_A_LOUISIANA_07_2014	26	0.99689708067
ORIGINAL_|_A_LOUISIANA_12_2014	27	0.99689708067
ORIGINAL_|_A_DELAWARE_23_2014	28	0.91047587285
ORIGINAL_|_A_COLORADO_16_2014	29	0.91047587285
ORIGINAL_|_A_IOWA_13_2014	30	0.91047587285
ORIGINAL_|_A_WYOMING_08_2014	31	0.799060473844
ORIGINAL_|_A_WYOMING_11_2014	32	0.799060473844
ORIGINAL_|_A_WYOMING_15_2014	33	0.799060473844
ORIGINAL_|_A_WYOMING_09_2014	34	0.799060473844
ORIGINAL_|_A_WYOMING_10_2014	35	0.799060473844
ORIGINAL_|_A_WISCONSIN_41_2014	36	0.770764957185
ORIGINAL_|_A_IOWA_15_2014	37	0.770764957185
ORIGINAL_|_A_MINNESOTA_22_2014	38	0.6908850107
ORIGINAL_|_A_FLORIDA_36_2014	39	0.690858513238
ORIGINAL_|_A_HAWAII_63_2014	40	0.690842320961
ORIGINAL_|_A_UTAH_15_2014	41	0.690837904967
ORIGINAL_|_A_IOWA_16_2014	42	0.690830545054
ORIGINAL_|_A_NEW_JERSEY_22_2014	43	0.690812881657
ORIGINAL_|_A_PENNSYLVANIA_45_2014	44	0.690809937811
ORIGINAL_|_A_TEXAS_37_2014	45	0.690798162584
ORIGINAL_|_A_FLORIDA_28_2014	46	0.679241354578
ORIGINAL_|_A_FLORIDA_30_2014	47	0.679241354578
ORIGINAL_|_A_NEBRASKA_06_2014	48	0.625735922575
ORIGINAL_|_A_TEXAS_27_2014	49	0.62063777305
ORIGINAL_|_A_ALASKA_10_2014	50	0.591009538239
ORIGINAL_|_A_ALASKA_09_2014	51	0.591009538239
ORIGINAL_|_A_ALASKA_13_2014	52	0.591009538239
ORIGINAL_|_A_ALASKA_22_2014	53	0.591009538239
ORIGINAL_|_A_ALASKA_11_2014	54	0.591009538239
ORIGINAL_|_A_ALASKA_31_2014	55	0.591009538239
ORIGINAL_|_A_NETHERLANDS_768_2014	56	0.568411568993
ORIGINAL_|_A_NETHERLANDS_779_2014	57	0.568411568993
ORIGINAL_|_A_TEXAS_46_2014	58	0.518281964325
ORIGINAL_|_A_IOWA_12_2014	59	0.515784316616
ORIGINAL_|_A_TEXAS_29_2014	60	0.515616880482
ORIGINAL_|_A_DELAWARE_16_2014	61	0.5152281785
ORIGINAL_|_A_HAWAII_32_2014	62	0.513445081142
ORIGINAL_|_A_HAWAII_31_2014	63	0.513445081142
ORIGINAL_|_A_HAWAII_30_2014	64	0.513445081142
ORIGINAL_|_A_MONTANA_07_2014	65	0.511000182151
ORIGINAL_|_A_MONTANA_08_2014	66	0.511000182151
ORIGINAL_|_A_MONTANA_06_2014	67	0.511000182151
ORIGINAL_|_A_INDIANA_12_2014	68	0.487986415244
