#name	rank	mean	standard dev
C2_|_A_CONNECTICUT_15_2014	1	6.3910158925	0.237521247349
X1_C2_|_A_ALBERTA_RV1499_2014	2	6.3910158925	0.237521247349
C2_|_A_NEW_YORK_08_2014	3	6.3910158925	0.237521247349
C2_|_A_RHODE_ISLAND_13_2014	4	6.3910158925	0.237521247349
C1_|_A_COLORADO_13_2014	5	6.3910158925	0.237521247349
C2_|_A_NEW_JERSEY_19_2014	6	6.3910158925	0.237521247349
C1_|_A_WISCONSIN_10_2014	7	6.3910158925	0.237521247349
C2_|_A_RHODE_ISLAND_11_2014	8	6.3910158925	0.237521247349
C1_|_A_WASHINGTON_08_2014	9	6.3910158925	0.237521247349
C2_|_A_PENNSYLVANIA_36_2014	10	6.3910158925	0.237521247349
C2_|_A_CALIFORNIA_14_2014	11	6.3910158925	0.237521247349
C2_|_A_PENNSYLVANIA_39_2014	12	6.3910158925	0.237521247349
C2_|_A_DELAWARE_07_2014	13	6.3910158925	0.237521247349
C2_|_A_ALABAMA_04_2014	14	6.3910158925	0.237521247349
C2_|_A_DELAWARE_13_2014	15	6.3910158925	0.237521247349
C1_|_A_NEW_YORK_12_2014	16	6.3910158925	0.237521247349
C2_|_A_DELAWARE_10_2014	17	6.3910158925	0.237521247349
C2_|_A_NEW_JERSEY_08_2014	18	6.3910158925	0.237521247349
C2_|_A_RHODE_ISLAND_12_2014	19	6.3910158925	0.237521247349
M1_C1_|_A_WASHINGTON_04_2011	20	6.34820981455	0.288157493951
M1_C2_|_A_VERMONT_07_2011	21	6.34820981455	0.288157493951
M1_C2_|_A_VERMONT_02_2011	22	6.34820981455	0.288157493951
M1_C1_|_A_KENTUCKY_11_2010	23	6.34820981455	0.288157493951
M1_C2_|_A_VERMONT_02_2010	24	6.34820981455	0.288157493951
C1_|_A_DELAWARE_04_2010	25	6.34820981455	0.288157493951
M1_C2_|_A_VERMONT_09_2011	26	6.34820981455	0.288157493951
C3_|_A_DELAWARE_10_2010	27	6.34820981455	0.288157493951
C2_|_A_TENNESSEE_03_2010	28	6.34820981455	0.288157493951
C2_|_A_CONNECTICUT_13_2014	29	6.34028819522	0.26887297899
M1_|_A_MARYLAND_20_2014	30	6.34028819522	0.26887297899
C2_|_A_RHODE_ISLAND_17_2014	31	6.34028819522	0.26887297899
C2_|_A_MASSACHUSETTS_09_2014	32	6.34028819522	0.26887297899
CX_|_A_MARYLAND_22_2014	33	6.34028819522	0.26887297899
C1_C2_|_A_MARYLAND_16_2014	34	6.34028819522	0.26887297899
C2_|_A_NEW_YORK_04_2014	35	6.34028819522	0.26887297899
C2_|_A_NEW_JERSEY_13_2014	36	6.34028819522	0.26887297899
C1_|_A_RHODE_ISLAND_08_2014	37	6.34028819522	0.26887297899
C1_|_A_TEXAS_117_2012	38	6.26602804029	0.328992380817
C2_|_A_NEW_MEXICO_05_2013	39	6.26602804029	0.328992380817
C1_|_A_TEXAS_18_2013	40	6.26602804029	0.328992380817
MX_C1_|_A_TEXAS_111_2012	41	6.26602804029	0.328992380817
C1_|_A_TEXAS_22_2013	42	6.26602804029	0.328992380817
