#name	rank	LBI
52	1	3.57192051878
35	2	3.00616336482
23	3	2.52512541036
67	4	1.92543121478
29	5	1.4413741884
11	6	1.34322551939
10	7	1.1717396824
41	8	1.13597045482
46	9	1.12991151455
58	10	1.08557244281
63	11	1.00645887536
49	12	0.976853653674
5	13	0.963795975845
65	14	0.955682722046
56	15	0.952489332784
59	16	0.951568635418
33	17	0.919024366948
21	18	0.91851711493
61	19	0.858856740048
53	20	0.834322677016
72	21	0.791410850001
77	22	0.774281978404
24	23	0.757815256407
26	24	0.743460532523
8	25	0.714375607902
74	26	0.653609175698
37	27	0.591449039913
28	28	0.591217420404
64	29	0.58846949315
34	30	0.5871589333
44	31	0.580609125982
14	32	0.570443505164
13	33	0.565152019398
80	34	0.553380804339
42	35	0.548863254578
27	36	0.528197725584
16	37	0.527948260375
6	38	0.513569767435
48	39	0.508091341691
4	40	0.498831958236
70	41	0.49695717482
38	42	0.490325369476
9	43	0.480664530065
22	44	0.480532401958
32	45	0.472035280304
50	46	0.458725270328
30	47	0.447748363859
55	48	0.441932580941
81	49	0.431689683722
43	50	0.420948787481
18	51	0.416509075311
71	52	0.411189365148
7	53	0.392675860466
66	54	0.382292145616
69	55	0.381248407087
17	56	0.379239581598
12	57	0.375333612831
2	58	0.3740221647
57	59	0.355699571985
45	60	0.344226433531
31	61	0.331033733098
25	62	0.307922708168
75	63	0.306573820682
19	64	0.301088342037
83	65	0.295821841135
40	66	0.277692839032
51	67	0.267861778525
36	68	0.266598324503
82	69	0.255454947195
1	70	0.25
47	71	0.24946753396
20	72	0.244116625955
79	73	0.241955029929
15	74	0.241637821748
73	75	0.234231989669
62	76	0.231562928657
78	77	0.230968637353
68	78	0.188803254427
39	79	0.156378522916
60	80	0.155878145963
54	81	0.152923712824
76	82	0.149573868958
3	83	0.132918911194
