#name	rank	mean	standard dev
RMK_1ST_PASSAGE_|_A_ONTARIO_C653602_2011	1	2.06043179507	0.493056364578
RMK1_|_A_ONTARIO_016_2011	2	2.06043179507	0.493056364578
RMK_1ST_PASSAGE_|_A_ONTARIO_R3296_2011	3	1.4749130417	1.1308952522
RMK_1ST_PASSAGE_|_A_ONTARIO_C5828_2011	4	1.47089034643	1.1270001211
RMK_1ST_PASSAGE_|_A_ONTARIO_C76206_2011	5	1.12507484298	0.700115368991
RMK1_|_A_ONTARIO_019_2011	6	1.09104849628	1.32791798257
RMK1_|_A_ONTARIO_022_2011	7	1.07675316723	1.32687047479
RMK1_|_A_ONTARIO_020_2011	8	1.05133661131	1.20986671681
RMK1_|_A_ONTARIO_018_2011	9	0.909184887775	1.33360214379
PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0044_2011	10	0.907615885759	1.33382670109
RMK1_|_A_ONTARIO_021_2011	11	0.890870579417	1.16815185101
PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0038_2011	12	0.884566599622	1.346070314
RMK1_|_A_ONTARIO_017_2011	13	0.631160889473	1.37826247878
RMK1_|_A_ONTARIO_015_2011	14	0.612138966082	1.37923454412
RMK1_|_A_ONTARIO_024_2011	15	0.572066601799	1.38410225799
RMK1_|_A_ONTARIO_023_2011	16	0.564820471423	1.38501887813
PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0047_2011	17	0.55297036774	1.38544759367
RMK_1ST_PASSAGE_|_A_ONTARIO_C37332_2011	18	0.511800297535	1.38859902635
