#name	rank	LBI
S2_|_A_BARBADOS_170_2010	1	0.457567804936
S1_|_A_PENNSYLVANIA_08_2010	2	0.457567804936
S2_|_A_DELAWARE_04_2010	3	0.34655887658
S2_|_A_PENNSYLVANIA_42_2010	4	0.147501424201
S2_|_A_GUATEMALA_591_2010	5	0.146446683726
S2_|_A_GUADELOUPE_201_2010	6	0.133708628652
S2_|_A_GUADELOUPE_200_2010	7	0.133707267287
S2_|_A_PENNSYLVANIA_44_2010	8	0.128485182667
S3_|_A_VIRGINIA_03_2010	9	0.128290169343
S2_|_A_GUADELOUPE_202_2010	10	0.126541537809
S2_|_A_CALIFORNIA_16_2010	11	0.125724350702
S2_|_A_FLORIDA_48_2010	12	0.125500803979
S2_|_A_PENNSYLVANIA_43_2010	13	0.125040286795
