#name	rank	mean	variance
113	1	6.24627408204	0.335196939761
110	2	6.24624221231	0.335363274197
111	3	6.24614443809	0.3348436068
121	4	6.24459536618	0.337867682416
114	5	6.24423776098	0.338094010957
116	6	6.24142715115	0.34186974923
115	7	6.24103283026	0.342580889041
117	8	6.23861094029	0.34575903355
120	9	6.23741087654	0.347130814072
171	10	6.23657085614	0.240529570505
172	11	6.23604703582	0.245146256882
184	12	6.23579544766	0.24638564895
119	13	6.23539719247	0.350096978244
186	14	6.23492941451	0.252128081296
174	15	6.23434119438	0.250271769413
163	16	6.23422428403	0.237281272638
173	17	6.23342849137	0.252069026378
164	18	6.23237097857	0.24244001193
185	19	6.23194782556	0.254051132766
176	20	6.23171208474	0.255939976466
175	21	6.23141106932	0.257065572727
158	22	6.23007768902	0.235980217271
165	23	6.22988346067	0.248776748211
168	24	6.2291450355	0.24879273474
177	25	6.22908348598	0.262511758872
178	26	6.22783290805	0.262267821678
159	27	6.22760532095	0.242431717763
166	28	6.22690991934	0.255289238959
169	29	6.22587564991	0.255607803429
134	30	6.22465855955	0.235610568537
135	31	6.22346200645	0.240343271417
136	32	6.22129763887	0.246152635633
97	33	6.21656212269	0.237767973488
98	34	6.21571081705	0.242157256269
90	35	6.20471527822	0.243567492315
87	36	6.18981138427	0.251385868483
187	37	6.1418169979	0.434081167265
188	38	6.13961268691	0.436040798829
189	39	6.13743209592	0.438187618518
193	40	6.13551891935	0.439964011179
190	41	6.13483728243	0.440790230565
122	42	6.12634633277	0.422345608549
91	43	6.12401574116	0.428133164594
123	44	6.12337449446	0.425258114555
126	45	6.12330852391	0.423781263379
93	46	6.12183551362	0.430592840299
129	47	6.1205030568	0.426591054964
94	48	6.11966993228	0.433064016501
127	49	6.11907020747	0.426664937809
130	50	6.1176956234	0.429525542517
95	51	6.11670344263	0.436021323742
133	52	6.11647228335	0.430750870257
128	53	6.11436173561	0.429983370449
148	54	6.10765978366	0.434413965169
149	55	6.10615165531	0.436522322961
160	56	6.06087324787	0.479456649437
140	57	6.03710643074	0.494612182815
112	58	6.02673707833	0.514600030945
170	59	6.00523612804	0.495903705154
118	60	6.00213462444	0.555578364951
