#name	rank	LBI
M1_C1_|_A_GEORGIA_01_2012	1	0.872603369618
MX_C1_|_A_TEXAS_111_2012	2	0.736828257618
C2_|_A_HAWAII_13_2012	3	0.722221875518
C2_|_A_NEW_YORK_60_2012	4	0.702531403359
C2_|_A_NEBRASKA_15_2012	5	0.702531403359
C1_|_A_IOWA_15_2012	6	0.702531403359
X_C2_|_A_ALABAMA_02_2012	7	0.598372967582
C2_|_A_TEXAS_28_2012	8	0.568166966872
C2_|_A_CALIFORNIA_17_2012	9	0.568166966872
C3_|_A_RHODE_ISLAND_01_2012	10	0.52565478638
C2_|_A_RHODE_ISLAND_01_2012	11	0.52565478638
C2_|_A_MAINE_04_2012	12	0.491093670567
C2_|_A_PENNSYLVANIA_07_2012	13	0.453697347915
C2_|_A_WISCONSIN_10_2012	14	0.411323930074
C2_|_A_WASHINGTON_52_2012	15	0.38840675732
C2_|_A_CALIFORNIA_31_2012	16	0.381343582429
C2_|_A_WISCONSIN_54_2012	17	0.372011088952
C2_|_A_WYOMING_08_2012	18	0.335070218407
C2_C1_|_A_ST__LUCIA_2073_2012	19	0.327073910046
C2_|_A_ALASKA_02_2012	20	0.307423713451
M1_C1_|_A_VERMONT_19_2012	21	0.300650663687
C1_C2_|_A_WASHINGTON_20_2012	22	0.297974014869
C1_|_A_WASHINGTON_16_2012	23	0.297974014869
C1_|_A_NEBRASKA_09_2012	24	0.293222485439
C2_|_A_FLORIDA_07_2012	25	0.288998242722
C2_|_A_CONNECTICUT_02_2012	26	0.276031717868
M1_C2_|_A_NEVADA_16_2012	27	0.275678816148
C2_|_A_NEVADA_19_2012	28	0.275652217403
MX_C2_|_A_OKLAHOMA_02_2012	29	0.274990833026
C1_|_A_HAWAII_23_2012	30	0.259947918027
MX_C1_|_A_TEXAS_91_2012	31	0.244412113664
C1_C2_|_A_ALABAMA_24_2012	32	0.240337670911
C2_C2_|_A_NEW_YORK_17_2012	33	0.237137646774
M1_C2_|_A_NEW_MEXICO_24_2012	34	0.236408908037
C2_|_A_WYOMING_11_2012	35	0.21885168516
C2_|_A_NEVADA_27_2012	36	0.218453235695
C2_|_A_WASHINGTON_50_2012	37	0.218453235695
C2_|_A_DELAWARE_24_2012	38	0.218453235695
C2_|_A_WASHINGTON_60_2012	39	0.218453235695
C2_|_A_MINNESOTA_03_2012	40	0.215658111479
C2_|_A_FLORIDA_31_2012	41	0.214885302148
C2_|_A_COLORADO_20_2012	42	0.213347911936
C2_C1_|_A_NEW_YORK_16_2012	43	0.213237087122
C2_|_A_DELAWARE_07_2012	44	0.212543664732
M1_C2_|_A_OREGON_04_2012	45	0.205560267791
X1_C2_|_A_KENTUCKY_02_2012	46	0.200915382815
C2_|_A_MONTANA_10_2012	47	0.200837569661
M1_C1_|_A_KENTUCKY_18_2012	48	0.198377366809
M1_C2_|_A_KENTUCKY_17_2012	49	0.198377366809
M1_C1_|_A_MONTANA_01_2012	50	0.197864646509
C1_C1_|_A_WASHINGTON_21_2012	51	0.191954818818
C2_C2_|_A_KANSAS_03_2012	52	0.188723427964
C3_|_A_PENNSYLVANIA_09_2012	53	0.183412500512
C2_|_A_PENNSYLVANIA_09_2012	54	0.183412500512
C2_|_A_OREGON_07_2012	55	0.18300207036
C2_|_A_KENTUCKY_16_2012	56	0.18067096439
C2_|_A_OREGON_12_2012	57	0.180670181804
C1_|_A_SOUTH_DAKOTA_10_2012	58	0.179101503072
C2_|_A_SOUTH_DAKOTA_14_2012	59	0.179101503072
X1_C1_|_A_ONTARIO_RV2944_2012	60	0.179055786571
C2_|_A_KANSAS_11_2012	61	0.177609862263
C2_|_A_RHODE_ISLAND_08_2012	62	0.176859897834
C2_|_A_VIRGINIA_12_2012	63	0.16841048205
C2_|_A_CALIFORNIA_24_2012	64	0.167401929456
C2_|_A_NEBRASKA_08_2012	65	0.16659261067
M1_C1_|_A_INDIANA_05_2012	66	0.166592176879
M1_C1_|_A_IDAHO_10_2012	67	0.163640620047
C2_|_A_UTAH_12_2012	68	0.163640620047
C2_|_A_PUERTO_RICO_23_2012	69	0.151060747869
C1_C2_|_A_ALABAMA_18_2012	70	0.149960791844
C2_|_A_MAINE_02_2012	71	0.144967891435
C2_|_A_NORTH_DAKOTA_04_2012	72	0.144681637725
C1_|_A_TEXAS_20_2012	73	0.144502232466
C2_|_A_CALIFORNIA_49_2012	74	0.144208410904
C1_|_A_HAWAII_26_2012	75	0.144208410904
C1_|_A_OHIO_97_2012	76	0.143836626626
C1_|_A_FLORIDA_08_2012	77	0.141733212672
C1_|_A_ALASKA_04_2012	78	0.141562202585
M1_C1_|_A_INDIANA_161_2012	79	0.141252329135
C1_|_A_TENNESSEE_06_2012	80	0.141176366614
C2_|_A_WASHINGTON_53_2012	81	0.139451233455
C1_|_A_OHIO_03_2012	82	0.139211207637
M1_C2_|_A_OREGON_05_2012	83	0.138510640768
C2_|_A_WYOMING_10_2012	84	0.133542797226
C1_C2_|_A_MARYLAND_32_2012	85	0.13309211075
M1_C2_|_A_INDIANA_04_2012	86	0.131028548783
C3_C2_|_A_BERMUDA_1915_2012	87	0.130594441294
C2_|_A_VIRGINIA_16_2012	88	0.13058908952
M1_C1_|_A_MICHIGAN_33_2012	89	0.13058908952
C2_C1_|_A_NEW_YORK_04_2012	90	0.129700336668
C2_|_A_LOUISIANA_09_2012	91	0.128851117222
C1_|_A_PENNSYLVANIA_16_2012	92	0.128562458482
C2_|_A_RHODE_ISLAND_05_2012	93	0.128543064012
C1_C1_|_A_ALABAMA_35_2012	94	0.128252817378
C2_|_A_CALIFORNIA_01_2012	95	0.1278908385
M1M2_C1_|_A_NORTH_DAKOTA_05_2012	96	0.127437665518
C2_|_A_NORTH_CAROLINA_13_2012	97	0.127335372193
C2_|_A_MAINE_07_2012	98	0.126637324828
C2_|_A_MAINE_08_2012	99	0.125294586695
M1_C2_|_A_NEW_YORK_07_2012	100	0.125188774765
