#name	rank	mean	variance
307	1	5.90675347946	0.482563156885
301	2	5.90602998396	0.481145143933
308	3	5.90500935497	0.485348868547
302	4	5.90466153956	0.483206709778
299	5	5.90303357057	0.48120643621
304	6	5.90219364225	0.485825880859
303	7	5.90205263897	0.486291387726
298	8	5.90031488975	0.482135188458
305	9	5.89971082541	0.488461389413
306	10	5.89847373062	0.489479649236
128	11	5.89322280886	0.454503419225
126	12	5.89280068246	0.453023249387
130	13	5.89242173192	0.456481562115
115	14	5.89126638764	0.451980011401
116	15	5.89090868273	0.453600156376
127	16	5.89026862085	0.456461957582
121	17	5.88800908398	0.456226884318
114	18	5.88642112517	0.453117359501
113	19	5.88157601947	0.454231848013
310	20	5.84544493849	0.583467288263
312	21	5.84393487687	0.585154715057
117	22	5.81204253621	0.582904605679
119	23	5.80938175646	0.585206578811
118	24	5.80937176629	0.585231654412
120	25	5.80671002997	0.587518778397
131	26	5.75026901189	0.61037695966
133	27	5.74721379247	0.640509218341
132	28	5.74705623587	0.612842122289
129	29	5.73870507018	0.616412942127
309	30	5.72701616873	0.6407310883
271	31	5.72251712783	0.465455398613
270	32	5.72197583318	0.46653281087
281	33	5.72177949069	0.466182987243
159	34	5.72157019488	0.62409435987
282	35	5.72119269511	0.468166953116
166	36	5.72100790728	0.624934356742
272	37	5.72022998221	0.467357734419
167	38	5.71988036484	0.626026422919
283	39	5.71977644229	0.471379998763
169	40	5.71873319545	0.627149693315
286	41	5.71838926464	0.470737761499
290	42	5.71796642605	0.468718891019
170	43	5.71702802174	0.628531244576
168	44	5.71614316161	0.628811246887
291	45	5.71432535875	0.472590171252
292	46	5.71408756452	0.471252720763
122	47	5.71301816559	0.623929521523
134	48	5.70924919422	0.697588105426
293	49	5.70909201828	0.47432251446
136	50	5.7075018752	0.698947739458
137	51	5.70522453898	0.700626469438
274	52	5.68034087184	0.715098376655
275	53	5.67953922627	0.715576574214
276	54	5.67869593558	0.716189423393
278	55	5.67658380402	0.717676848571
277	56	5.67622827328	0.71769208474
280	57	5.67579881592	0.7178574745
279	58	5.67392025546	0.719463535771
268	59	5.66232855647	0.503615847676
269	60	5.66012209756	0.506521187995
160	61	5.65142299556	0.708652223456
162	62	5.64939491386	0.710145261156
163	63	5.64679713335	0.711923291419
164	64	5.6441721537	0.713758757405
