#name	rank	mean	variance
451	1	5.90647369016	0.50581829074
450	2	5.90639193157	0.505216896423
448	3	5.90570672391	0.505350853297
454	4	5.90413911413	0.508201269874
446	5	5.90310829913	0.506796780421
452	6	5.9030595674	0.509532155364
449	7	5.90169957634	0.509555820201
459	8	5.90098814803	0.510055916344
455	9	5.9001221338	0.512357433032
456	10	5.89992661865	0.511982638861
485	11	5.88841633972	0.377717577071
486	12	5.88746637062	0.37865819276
502	13	5.88722897231	0.383405684025
503	14	5.88557509998	0.38908642723
487	15	5.88521802884	0.384801117809
483	16	5.88481354025	0.37831143262
489	17	5.88300839609	0.380795522493
504	18	5.88247169202	0.395050247612
490	19	5.88221725835	0.386495464231
507	20	5.88170947587	0.390911071311
488	21	5.88150184617	0.391228776433
484	22	5.88111004416	0.384892288872
491	23	5.87996739042	0.392455090347
480	24	5.8790459923	0.379731511332
492	25	5.87625166786	0.398713352344
481	26	5.87356172713	0.385974938098
493	27	5.87333370979	0.384699856987
477	28	5.87282431537	0.382325253937
478	29	5.86735091254	0.388509864457
482	30	5.86657682193	0.392542682682
475	31	5.866125742	0.3861419996
494	32	5.86595045043	0.390844234989
497	33	5.86512557818	0.389879668349
500	34	5.86293858916	0.395804376336
479	35	5.86037312211	0.395021521739
501	36	5.8592713189	0.402018946814
495	37	5.85704104921	0.397334594491
498	38	5.85284183722	0.396743615391
473	39	5.68137411094	0.485261689554
474	40	5.6754306946	0.491189227946
434	41	5.67473204694	0.344945898586
435	42	5.67443010351	0.350065557315
432	43	5.67349658771	0.3398140078
437	44	5.67322479065	0.455492924833
438	45	5.67188877791	0.457745072019
433	46	5.67092342006	0.347869280148
441	47	5.66963398313	0.461367635831
431	48	5.66909493928	0.334769344976
460	49	5.66798338633	0.337652026036
471	50	5.66729671091	0.342979219984
439	51	5.66697696597	0.462584559904
442	52	5.66586621394	0.465259066552
461	53	5.66184564256	0.343431700983
440	54	5.66046731158	0.467745707701
428	55	5.66025264411	0.334874419207
429	56	5.65937683023	0.342835501073
430	57	5.65681621962	0.350829168734
453	58	5.64852579316	0.718894104537
403	59	5.64719680561	0.350633562087
399	60	5.64612514047	0.335302276892
406	61	5.64573068075	0.357861905974
404	62	5.6457306682	0.357861904821
400	63	5.64531330281	0.339807108978
402	64	5.64430419451	0.344122162182
407	65	5.64260356283	0.365163345413
405	66	5.64260322731	0.365164064189
401	67	5.6396095947	0.348447888372
408	68	5.63443130848	0.350434810569
409	69	5.62701857878	0.35808484609
411	70	5.62609011736	0.357235287241
396	71	5.62574767054	0.340236570644
445	72	5.62491091439	0.537231768384
397	73	5.62434749913	0.347773490462
398	74	5.62127035039	0.355347616725
410	75	5.61788002686	0.365904230928
496	76	5.61644010538	0.667016870687
505	77	5.60944281298	0.648964597802
506	78	5.60337900472	0.653132287779
392	79	5.59905167164	0.346575019757
393	80	5.584644164	0.354687372349
447	81	5.58302390543	0.740384829403
391	82	5.5827934668	0.352743036145
394	83	5.56824428187	0.363019457779
388	84	5.56451926667	0.359051525036
465	85	5.56391986371	0.559721432796
466	86	5.5622984828	0.563329970856
463	87	5.56225721352	0.556808029781
468	88	5.56128805492	0.564091844841
467	89	5.55908985124	0.567267317482
470	90	5.55854921958	0.568470684845
469	91	5.55536333681	0.569235327426
464	92	5.55316361894	0.561068087802
443	93	5.48415419897	0.65586307684
457	94	5.41648432948	0.856580598414
458	95	5.41032448102	0.859514742397
57	96	5.37285637299	0.579433618664
436	97	5.37189027164	0.676527396782
59	98	5.37168682165	0.583638692577
52	99	5.37098353274	0.576123014298
53	100	5.37074325477	0.57965646769
58	101	5.37002314178	0.583491079055
54	102	5.36882273137	0.583381289785
49	103	5.36365885242	0.577302090174
48	104	5.36341501209	0.574122093519
