#name	rank	mean	standard dev
E3_|_A_HAWAII_22_2012	1	2.79822977194	1.13037268859
E4_E1_|_A_HAWAII_22_2012	2	2.79822977194	1.13037268859
E4_|_A_HAWAII_22_2012	3	2.79822977194	1.13037268859
E3_|_A_HAWAII_25_2012	4	2.64739275698	1.21932378863
E3_|_A_NEW_YORK_38_2012	5	2.53069734973	1.29788141004
E3_|_A_NEW_HAMPSHIRE_11_2012	6	2.53069734973	1.29788141004
E5_E1_|_A_TEXAS_50_2012	7	2.15790185042	1.15990378406
E5_|_A_TEXAS_50_2012	8	2.15790185042	1.15990378406
E4_|_A_TEXAS_50_2012	9	2.15790185042	1.15990378406
E3_|_A_NEW_HAMPSHIRE_16_2012	10	2.04088465291	1.21387694072
E3_|_A_HAWAII_23_2012	11	1.923051856	1.20631659599
E3_|_A_VERMONT_28_2012	12	1.69423179044	1.23215286152
E3_|_A_VIRGINIA_05_2012	13	1.67999153955	1.18456236798
E3_E1_|_A_VIRGINIA_05_2012	14	1.67999153955	1.18456236798
E4E8_E1__1_|_A_NEW_YORK_39_2012__X_233_	15	1.6170620855	1.27289480113
E4E8_E1__1_|_A_NEW_YORK_39_2012__X_233A_	16	1.6170620855	1.27289480113
E4E8_E1_|_A_NEW_YORK_39_2012__X_233A_	17	1.6170620855	1.27289480113
E4E8_E1_|_A_NEW_YORK_39_2012__X_233_	18	1.6170620855	1.27289480113
E3_|_A_SOUTH_DAKOTA_12_2012	19	1.58729944984	1.27662507418
E4_|_A_COLORADO_18_2012	20	1.58724729327	1.2766509683
E3_|_A_NEVADA_20_2012	21	1.58673200958	1.2337397094
E4_E1_|_A_OHIO_02_2012	22	1.52134751564	1.2792271371
E4_E2_E1_|_A_OHIO_02_2012	23	1.52134751564	1.2792271371
E5_E2_|_A_MARYLAND_02_2012	24	1.5089891663	1.27540871826
E5_E1_|_A_MARYLAND_02_2012	25	1.5089891663	1.27540871826
E3_|_A_ALASKA_22_2012	26	1.30296230829	1.32656096854
E3_|_A_ALASKA_24_2012	27	1.30296230829	1.32656096854
E3_|_A_ALASKA_23_2012	28	1.15499799389	1.40034176939
E3_|_A_VIRGINIA_16_2012	29	0.52005870788	1.3879909182
