#name	rank	mean	standard dev
P0_|_A_BOSTON_YGA_01190_2013	1	6.28311898411	0.261669194125
C2_C1_|_A_TENNESSEE_02_2013	2	6.28311898411	0.261669194125
P0_|_A_BOSTON_YGA_01194_2013	3	6.28311898411	0.261669194125
C1_|_A_KANSAS_01_2013	4	6.28311898411	0.261669194125
C2_|_A_WISCONSIN_52_2013	5	6.28311898411	0.261669194125
M1_C1_|_A_VERMONT_02_2013	6	6.28311898411	0.261669194125
C2_|_A_WISCONSIN_49_2013	7	6.28311898411	0.261669194125
C1_|_A_OREGON_01_2013	8	6.28311898411	0.261669194125
P0_|_A_HOUSTON_JMM_102_2013	9	6.28311898411	0.261669194125
P0_|_A_HOUSTON_JMM_136_2013	10	6.28311898411	0.261669194125
P0_|_A_HOUSTON_JMM_129_2013	11	6.28311898411	0.261669194125
P0_|_A_SANTA_CLARA_YGA_03046_2013	12	6.28311898411	0.261669194125
C2_|_A_WASHINGTON_61_2013	13	6.1353044295	0.473411270108
P0_|_A_BOSTON_YGA_01145_2013	14	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_01129_2013	15	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_01167_2013	16	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00059_2013	17	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_01205_2013	18	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00094_2013	19	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00077_2013	20	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00022_2013	21	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_01115_2013	22	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_01151_2013	23	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00086_2013	24	6.11433698638	0.404447136822
C2_|_A_MASSACHUSETTS_05_2013	25	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00060_2013	26	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_00025_2013	27	6.11433698638	0.404447136822
P0_|_A_BOSTON_YGA_01162_2013	28	6.0643292235	0.475444254021
P0_|_A_BOSTON_YGA_00035_2013	29	6.0643292235	0.475444254021
P0_|_A_BOSTON_YGA_01132_2013	30	6.0643292235	0.475444254021
C2_|_A_MASSACHUSETTS_06_2013	31	6.0643292235	0.475444254021
P0_|_A_BOSTON_YGA_01116_2013	32	6.0643292235	0.475444254021
P0_|_A_BOSTON_YGA_01113_2013	33	6.0643292235	0.475444254021
P0_|_A_BOSTON_YGA_01156_2013	34	6.0643292235	0.475444254021
P0_|_A_BOSTON_YGA_01142_2013	35	6.0643292235	0.475444254021
