Observed S Changes	Observed NS Changes	E[S Sites]	E[NS Sites]	Observed S. Prop.	P{S}	dS	dN	dN-dS	P{S leq. observed}	P{S geq. observed}	Scaled dN-dS
0	0	0	2.999999999999997	0	0	0	0	0	0	0	0
1	12	0.8605014506480478	2.035056149489918	0.07692307692307693	0.2971798767211701	1.162113090276484	5.896643197293486	4.734530107017002	0.06632560775494201	0.9897912059758726	2.269569236606221
5	2	0.99982834034504	2.000171659654959	0.7142857142857143	0.3332761134483468	5.000858445635282	0.9999141775386478	-4.000944268096633	0.9931478801293132	0.04523453201077166	-1.917913673162645
0	6	0.9199214745148552	2.080078525485142	0	0.306640491504952	0	2.884506486888808	2.884506486888808	0.1111094132522807	0.8888905867477194	1.3827321904092
1	1	0.9194417809429826	2.080558219057015	0.5	0.3064805936476611	1.087616443723491	0.4806402391629476	-0.6069762045605436	0.9060696457173771	0.5190308330126995	-0.2909633036615237
3	0	0.9999999999999992	1.999999999999998	1	0.3333333333333333	3.000000000000002	0	-3.000000000000002	1	0.03703703703703698	-1.438095767883606
4	2	1.650624041674037	1.221481117719857	0.6666666666666666	0.5747087763396418	2.423325905239611	1.637356460927867	-0.7859694443117442	0.8039840174728456	0.491991247115348	-0.3767664438501827
0	3	0.7919079327240249	2.208092067275972	0	0.2639693109080086	0	1.358639000818915	1.358639000818915	0.3987381305546944	0.6012618694453056	0.6512843323864307
1	7	0.7916073838976715	2.000648786602196	0.125	0.283500988290755	1.263252491501856	3.498864991635267	2.235612500133411	0.2893222006604886	0.9305416015000395	1.071674958356515
2	7	0.9197781617507429	2.080221838249254	0.2222222222222222	0.3065927205835812	2.174437362366942	3.365025725280965	1.190588362914023	0.4453542635017737	0.8154681776067176	0.5707266953327088
0	2	1.783190160210588	1.214600068785246	0	0.5948348696859623	0	1.646632543006731	1.646632543006731	0.1641587828223911	0.8358412171776088	0.789338430452466
5	5	0.7904709633147141	2.079347195582979	0.5	0.2754428746169537	6.32534303225168	2.404600833675671	-3.920742198576008	0.9683825740270469	0.1114024555149995	-1.879467587578273
5	3	1.788409081565466	1.210839870441871	0.625	0.5962856402328722	2.79578092704791	2.477619108218837	-0.3181618188290729	0.6923208224295239	0.5854472802812456	-0.15251572172008
2	10	0.9999007454407405	2.000099254559257	0.1666666666666667	0.3333002484802471	2.00019852882341	4.999751875915581	2.999553347092171	0.1811857652345877	0.9460233239367164	1.437881657998118
4	5	0.7946039847152756	2.205353201639547	0.4444444444444444	0.2648717749471553	5.033954116695361	2.267210529489246	-2.766743587206116	0.9385569314555804	0.1945892638551987	-1.326280747860073
6	6	0.9999999999999994	1.999999999999999	0.5	0.3333333333333334	6.000000000000004	3.000000000000002	-3.000000000000002	0.9335523604689886	0.1777224564909373	-1.438095767883606
2	1	0.8154291811793231	1.393417147794407	0.6666666666666666	0.3691651929259318	2.452696133718784	0.7176601792096979	-1.735035954509087	0.9496890822849344	0.308226983573991	-0.8317159544351361
2	3	0.8154701015637027	2.079050544159036	0.4	0.2817288944781688	2.452573057142015	1.442966361942625	-1.00960669519939	0.8602362348734633	0.43388607657094	-0.4839703718643985
3	14	0.986895471861254	2.013104528138744	0.1764705882352941	0.3289651572870849	3.039835611305515	6.954432720363498	3.914597109057983	0.1385189218713937	0.9523446094959814	1.87652184516856
2	3	0.9999999999999992	1.999999999999998	0.4	0.3333333333333333	2.000000000000002	1.500000000000001	-0.5000000000000007	0.7901234567901239	0.5390946502057611	-0.2396826279806012
3	8	0.9990788404406156	1.930904488889023	0.2727272727272727	0.3409844794813896	3.002766026630025	4.143136051541799	1.140370024911773	0.4507982174100349	0.7819320786430994	0.5466537688823142
1	1	0.7928037192064571	2.207196280793541	0.5	0.2642679064021525	1.261346252261445	0.4530634673054431	-0.8082827849560024	0.9301624736458233	0.4586982864501281	-0.387462684099467
0	4	0.7914456068988993	2.208311357983113	0	0.2638365761507712	0	1.811338779533909	1.811338779533909	0.293695263910204	0.706304736089796	0.8682928776837229
3	5	0.7914554531489867	2.208457759760211	0.375	0.2638261166167085	3.790484970523373	2.264023379167047	-1.526461591356326	0.8661708687112305	0.3561823462486777	-0.7317326514554686
0	5	0.791478096904947	2.208478521339137	0	0.2638298474356639	0	2.264002095419154	2.264002095419154	0.2162175921878651	0.7837824078121349	1.085283943967299
9	6	0.9931917055841366	2.006786625710861	0.6	0.3310662931206594	9.061694685324353	2.989854488328886	-6.071840196995467	0.9919412502055863	0.0294845602228232	-2.910629230188245
2	0	0.9999999999999991	1.999999999999998	1	0.3333333333333333	2.000000000000002	0	-2.000000000000002	1	0.1111111111111109	-0.9587305119224042
5	4	0.9961316092224034	2.003433734528088	0.5555555555555556	0.3320919850263689	5.019417066689694	1.996572150634274	-3.022844916055419	0.9583355036716515	0.1429457657541563	-1.449046826915923
7	0	1.790036021547166	1.209727644035769	1	0.5967256827878517	3.910535830418515	0	-3.910535830418515	1.000000000000001	0.02694158303970362	-1.874575009294022
1	0	0.7914357638611357	2.080607849698358	1	0.2755653709869199	1.263526423321273	0	-1.263526423321273	1	0.2755653709869199	-0.6056906673291436
1	2	1.000274908591432	1.999725091408565	0.3333333333333333	0.3334249695304776	0.9997251669625312	1.000137473191998	0.0004123062294670854	0.7406185507488947	0.7038258685062804	0.0001976452812228874
5	0	0.9999999999999991	1.999740165628245	1	0.3333622063198152	5.000000000000004	0	-5.000000000000004	1	0.004117008929350185	-2.396826279806011
2	0	0.7914357638611358	2.208564236138862	1	0.2638119212870455	2.527052846642545	0	-2.527052846642545	1	0.06959672981316234	-1.211381334658287
0	2	0.7914357638611358	2.208393025495448	0	0.2638269779492604	0	0.9056358976461196	0.9056358976461196	0.5419507183953188	0.4580492816046812	0.4341303838827848
1	1	0.9999999999999992	1.999828504434668	0.5	0.3333523894854963	1.000000000000001	0.5000428775679894	-0.4999571224320115	0.8888761844243098	0.5555809633953026	-0.239662073964247
5	0	0.9999999999999998	2	1	0.3333333333333334	5.000000000000001	0	-5.000000000000001	1	0.004115226337448541	-2.396826279806009
3	2	0.9999621209233195	1.999789818387251	0.6	0.333348270508374	3.000113641534678	1.000105101851613	-2.000008539683066	0.9547251334921387	0.2098986728538941	-0.958734605549762
3	0	0.7914357638611359	2.208564236138862	1	0.2638119212870454	3.790579269963816	0	-3.790579269963816	1	0.01836044700730577	-1.81707200198743
7	0	0.9999999999999993	1.930543326025451	1	0.3412336514936462	7.000000000000004	0	-7.000000000000004	0.9999999999999996	0.0005387198454746001	-3.355556791728414
10	1	0.9999999999999992	1.999999999999998	0.9090909090909091	0.3333333333333333	10.00000000000001	0.5000000000000004	-9.500000000000007	0.9999943549707307	0.0001298356731976869	-4.553969931631419
0	3	0.1859551842918109	2.814044815708187	0	0.06198506143060367	0	1.066081102636958	1.066081102636958	0.8253331034599338	0.1746668965400662	0.5110422406409657
2	0	0.9999999999999991	1.999999999999998	1	0.3333333333333333	2.000000000000002	0	-2.000000000000002	1	0.1111111111111109	-0.9587305119224042
0	3	0.8155134325131899	2.078928568011038	0	0.2817515197628724	0	1.44305102453336	1.44305102453336	0.3705306575858272	0.6294693424141728	0.6917485237405087
2	0	0.9999999999999991	1.999999999999998	1	0.3333333333333333	2.000000000000002	0	-2.000000000000002	1	0.1111111111111109	-0.9587305119224042
1	0	0.9169752991459247	2.083024700854073	1	0.3056584330486418	1.090541916375943	0	-1.090541916375943	1	0.3056584330486418	-0.5227679048799732
9	3	0.998973457359558	2.00102654264044	0.75	0.3329911524531862	9.009248377617958	1.499230487988116	-7.510017889629841	0.9994612741027782	0.003825060012476067	-3.600041647935613
4	10	0.7914357638611358	2.208435696568472	0.2857142857142857	0.2638232251950539	5.05410569328509	4.52809199540574	-0.5260136978793497	0.6999130608091612	0.5268160572377506	-0.2521526909230327
3	0	0.7914455930722731	2.208525627825113	1	0.2638177285032511	3.790532193570565	0	-3.790532193570565	1	0.01836165952376767	-1.817049435200129
3	2	0.9301516821104185	1.281440950224502	0.6	0.4205800238755532	3.225280411462901	1.560743005481142	-1.664537405981759	0.8961924245898129	0.3535733068851048	-0.7979213996754406
3	0	0.9194252360922175	2.080574763907781	1	0.306475078697406	3.262908045411865	0	-3.262908045411865	1	0.02878627670634348	-1.564124750366723
3	0	0.8155662230186086	2.114316569366657	1	0.2783613819427373	3.678426000645627	0	-3.678426000645627	1	0.02156884809120463	-1.76330962133383
4	0	0.9999999999999991	1.999999999999998	1	0.3333333333333333	4.000000000000004	0	-4.000000000000004	1	0.01234567901234551	-1.917461023844808
1	1	0.9999503497804173	2.00004965021958	0.5	0.3333167832601394	1.000049652684849	0.4999875877532404	-0.5000620649316091	0.8888999219971133	0.555533488517392	-0.2397123797524278
0	1	0.7914785668448812	2.208521433155116	0	0.263826188948294	0	0.4527916211215527	0.4527916211215527	0.736173811051706	0.263826188948294	0.2170525713560206
3	0	0.9999999999999992	1.999999999999998	1	0.3333333333333333	3.000000000000002	0	-3.000000000000002	1	0.03703703703703698	-1.438095767883606
3	0	0.9999999999999991	1.999999999999998	1	0.3333333333333333	3.000000000000003	0	-3.000000000000003	1	0.03703703703703698	-1.438095767883606
7	0	0.8591175915313444	2.070765200853922	1	0.2932259248609472	8.147895083282798	0	-8.147895083282798	0.9999999999999999	0.0001863874013433575	-3.905817812142875
5	0	1.787503243419829	1.209205521881836	1	0.5964888093621236	2.797197721685842	0	-2.797197721685842	0.9999999999999994	0.07551122255977782	-1.340879401830024
5	0	0.9999999999999992	1.999999999999998	1	0.3333333333333333	5.000000000000004	0	-5.000000000000004	1	0.004115226337448097	-2.39682627980601
3	0	0.8595831370988151	1.348981099040046	1	0.3892044990285579	3.490063811774299	0	-3.490063811774299	0.9999999999999997	0.05895675280482171	-1.673015332452114
3	13	0.7916765458638375	2.208323454136162	0.1875	0.2638921819546125	3.789426396011961	5.886818788095177	2.097392392083216	0.3564015723259687	0.8353355447492801	1.005417040882048
2	1	0.9999572119169139	2.000042788083083	0.6666666666666666	0.3333190706389716	2.000085579827969	0.4999893032080769	-1.500096276619892	0.9629677169909951	0.2592402425368741	-0.7190940356083403
1	1	0.9999999999999991	1.792111578069171	0.5	0.358151876112175	1.000000000000001	0.5580009706077588	-0.4419990293922421	0.8717272336373292	0.5880309858616792	-0.2118789778592149
0	3	0.6833427944822793	2.31665720551772	0	0.2277809314940932	0	1.294969317365867	1.294969317365867	0.4604914431309662	0.5395085568690338	0.6207632982809916
1	2	0.9996574306160472	2.000010327331672	0.3333333333333333	0.3332560507634292	1.000342686777951	0.9999948363608273	-0.0003478504171239294	0.7408437781937607	0.703600648331512	-0.0001667474042408232
2	2	0.8220616905129757	2.10771068614392	0.5	0.2805889280214368	2.432907436365241	0.9488968353901653	-1.484010600975076	0.9302320782477698	0.31424972774779	-0.7113831215855538
