Observed S Changes	Observed NS Changes	E[S Sites]	E[NS Sites]	Observed S. Prop.	P{S}	dS	dN	dN-dS	P{S leq. observed}	P{S geq. observed}	Scaled dN-dS
0	0	0	3.000000000000003	0	0	0	0	0	0	0	0
2	1	0.8594432615353006	2.035332037956538	0.6666666666666666	0.2968946369295645	2.327087882947875	0.4913203258000078	-1.835767557147868	0.9738297990230835	0.2120988743587799	-4.701468554883673
1	0	1.000000000000001	2.000000000000002	1	0.3333333333333333	0.9999999999999991	0	-0.9999999999999991	1	0.3333333333333333	-2.561036955129595
0	0	0.9190927612056038	2.080907238794399	0	0.306364253735201	0	0	0	0	0	0
0	0	0.9190927612056038	2.080907238794399	0	0.306364253735201	0	0	0	0	0	0
0	0	1.000000000000001	2.000000000000002	0	0.3333333333333333	0	0	0	0	0	0
0	1	1.649389465291405	1.222542561730275	0	0.5743135456454013	0	0.8179674322214938	0.8179674322214938	0.4256864543545987	0.5743135456454013	2.09484482201171
0	1	0.791383196613503	2.2086168033865	0	0.2637943988711674	0	0.4527720691369764	0.4527720691369764	0.7362056011288326	0.2637943988711674	1.159566001310289
0	0	0.7908665662728852	2.000000000000002	0	0.2833767030750818	0	0	0	0	0	0
0	0	0.9190927612056038	2.080907238794399	0	0.306364253735201	0	0	0	0	0	0
0	0	1.777132966908237	1.222867033091765	0	0.5923776556360786	0	0	0	0	0	0
1	0	0.7908665662728852	2.080907238794399	1	0.2753930566806446	1.264435800735259	0	-1.264435800735259	1	0.2753930566806446	-3.23826681307188
1	0	1.79017092726008	1.209194992316304	1	0.5968497926764851	0.5586058765519869	0	-0.5586058765519869	1	0.5968497926764851	-1.4306102932022
0	1	0.9997002347686357	2.000299765231367	0	0.3332334115895449	0	0.4999250699228743	0.4999250699228743	0.666766588410455	0.333233411589545	1.280326578868229
2	1	0.7918994447324548	2.208100555267548	0.6666666666666666	0.2639664815774846	2.525573181422933	0.4528779260593199	-2.072695255363613	0.9816072634101644	0.1722494370095193	-5.308249145707991
1	1	1.000000000000001	2.000000000000002	0.5	0.3333333333333333	0.9999999999999991	0.4999999999999996	-0.4999999999999996	0.8888888888888891	0.5555555555555555	-1.280518477564798
0	0	0.8151743988902916	1.393959034836826	0	0.3690018839264852	0	0	0	0	0	0
