Observed S Changes	Observed NS Changes	E[S Sites]	E[NS Sites]	Observed S. Prop.	P{S}	dS	dN	dN-dS	P{S leq. observed}	P{S geq. observed}	Scaled dN-dS
0	0	0	3.000000000000002	0	0	0	0	0	0	0	0
0	0	0.8804012846548956	2.028964345143457	0	0.3026093646111837	0	0	0	0	0	0
2	0	1.000000000000001	2.000000000000001	1	0.3333333333333334	1.999999999999999	0	-1.999999999999999	1	0.111111111111111	-10.44165932243811
0	0	0.9304528052187049	2.069547194781297	0	0.3101509350729014	0	0	0	0	0	0
0	0	0.930452805218705	2.069547194781297	0	0.3101509350729015	0	0	0	0	0	0
0	0	1.000000000000001	2.000000000000001	0	0.3333333333333334	0	0	0	0	0	0
0	0	1.700599838704657	1.189145910126402	0	0.5884946242736312	0	0	0	0	0	0
0	0	0.8201985540497613	2.179801445950241	0	0.2733995180165869	0	0	0	0	0	0
0	0	0.8201985540497613	2.000000000000001	0	0.2908300739577249	0	0	0	0	0	0
0	0	0.930452805218705	2.069547194781297	0	0.3101509350729015	0	0	0	0	0	0
1	0	1.816403926346182	1.183596073653821	1	0.6054679754487267	0.5505383386896587	0	-0.5505383386896587	1	0.6054679754487267	-2.874266888269235
1	0	0.8201985540497615	2.069547194781297	1	0.2838306983863694	1.219216975039107	0	-1.219216975039107	1	0.2838306983863694	-6.365324146745951
1	0	1.820198554049762	1.17980144595024	1	0.6067328513499203	0.5493906133345172	0	-0.5493906133345172	1	0.6067328513499203	-2.86827480969218
0	1	0.9996788541599002	2.000321145840102	0	0.3332262847199665	0	0.4999197264297361	0.4999197264297361	0.6667737152800335	0.3332262847199665	2.609995735972885
2	1	0.8213073106325144	2.178692689367487	0.6666666666666666	0.2737691035441713	2.43514208884825	0.4589908456939457	-1.976151243154305	0.9794811365358347	0.1838108392378071	-10.31714902531491
0	1	1.000000000000001	2.000000000000001	0	0.3333333333333334	0	0.4999999999999997	0.4999999999999997	0.6666666666666666	0.3333333333333334	2.610414830609529
0	0	0.8417077831532632	1.338093662796978	0	0.3861396572229255	0	0	0	0	0	0
0	2	0.8417077831532631	2.069888460360643	0	0.2890880852825373	0	0.9662356394080936	0.9662356394080936	0.5053957504872489	0.4946042495127511	5.04455168594874
3	2	0.998034559259931	2.001965440740071	0.6	0.3326781864199768	3.005907933914211	0.9990182444211703	-2.006889689493041	0.9550552454060099	0.2089069099431202	-10.47762921769998
1	0	1.000000000000001	2.000000000000001	1	0.3333333333333334	0.9999999999999993	0	-0.9999999999999993	1	0.3333333333333334	-5.220829661219057
0	0	1.000000000000001	1.940200642327449	0	0.3401128431862409	0	0	0	0	0	0
0	0	0.8201985540497614	2.179801445950241	0	0.273399518016587	0	0	0	0	0	0
0	0	0.8201985540497613	2.179801445950241	0	0.2733995180165869	0	0	0	0	0	0
1	1	0.8201985540497612	2.17980144595024	0.5	0.2733995180165869	1.219216975039108	0.4587573798787303	-0.7604595951603774	0.925252703548298	0.4720517395814717	-3.970230010571937
0	0	0.8201985540497613	2.179801445950241	0	0.2733995180165869	0	0	0	0	0	0
0	1	1.000000000000001	2.000000000000002	0	0.3333333333333333	0	0.4999999999999996	0.4999999999999996	0.6666666666666667	0.3333333333333333	2.610414830609528
0	0	1.000000000000001	2.000000000000001	0	0.3333333333333334	0	0	0	0	0	0
0	0	1.000000000000001	2.000000000000001	0	0.3333333333333334	0	0	0	0	0	0
0	0	1.820198554049762	1.17980144595024	0	0.6067328513499203	0	0	0	0	0	0
0	0	0.8201985540497613	2.069547194781297	0	0.2838306983863694	0	0	0	0	0	0
0	0	1.000000000000001	2.000000000000001	0	0.3333333333333334	0	0	0	0	0	0
2	0	1.000000000000001	1.999263824437673	1	0.3334151506953506	1.999999999999999	0	-1.999999999999999	0.9999999999999999	0.1111656627132035	-10.44165932243811
0	0	0.8201985540497613	2.179801445950241	0	0.2733995180165869	0	0	0	0	0	0
0	0	0.8201985540497614	2.179801445950241	0	0.273399518016587	0	0	0	0	0	0
0	0	1.000000000000001	2.000000000000001	0	0.3333333333333334	0	0	0	0	0	0
