Observed S Changes	Observed NS Changes	E[S Sites]	E[NS Sites]	Observed S. Prop.	P{S}	dS	dN	dN-dS	P{S leq. observed}	P{S geq. observed}	Scaled dN-dS
0	0	0	2.999999999999999	0	0	0	0	0	0	0	0
0	0	0.8567564423026122	2.035301494962362	0	0.2962445638668113	0	0	0	0	0	0
0	0	0.9999999999999997	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9179927773786701	2.082007222621328	0	0.3059975924595568	0	0	0	0	0	0
0	1	0.9190378823229519	2.080962117677047	0	0.3063459607743174	0	0.4805469506173846	0.4805469506173846	0.6936540392256826	0.3063459607743174	2.356489655303311
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
1	0	1.642562642614053	1.22382193827636	1	0.5730433569747321	0.6088047871395346	0	-0.6088047871395346	1	0.5730433569747321	-2.985436035230866
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	1.999999999999999	0	0.2825227623820395	0	0	0	0	0	0
0	1	0.9086287159677913	2.091371284032208	0	0.3028762386559305	0	0.4781551738971853	0.4781551738971853	0.6971237613440695	0.3028762386559305	2.344760942652645
0	0	1.787544879667599	1.212455120332399	0	0.5958482932225334	0	0	0	0	0	0
0	0	0.7875448796676	2.082007222621328	0	0.2744487124103467	0	0	0	0	0	0
2	0	1.785351886772523	1.21265101599353	1	0.5955137285308499	1.120227342753987	0	-1.120227342753987	1	0.3546366008687147	-5.493332423390028
0	1	0.9989533933635595	2.001046606636439	0	0.3329844644545199	0	0.4997384851924567	0.4997384851924567	0.6670155355454801	0.3329844644545199	2.450600444347858
2	1	0.7989246095673358	2.201075390432663	0.6666666666666666	0.266308203189112	2.50336511862254	0.4543233749950886	-2.049041743627451	0.9811134064947915	0.1749869902470228	-10.04802062720251
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.8117419823862612	1.400713137946137	0	0.3668964739335844	0	0	0	0	0	0
0	0	0.8117419823862612	2.08217076829115	0	0.2804998119574432	0	0	0	0	0	0
0	2	0.9697794208370327	2.030220579162966	0	0.3232598069456777	0	0.9851146326300044	0.9851146326300044	0.4579772888952013	0.5420227111047987	4.830771349392776
0	0	0.9999999999999997	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	1	0.9985613079933845	1.929816913157921	0	0.3409946504795394	0	0.5181838718387105	0.5181838718387105	0.6590053495204606	0.3409946504795394	2.541052298769416
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.787544879667599	1.212455120332399	0	0.5958482932225334	0	0	0	0	0	0
1	0	0.7875448796676	2.082007222621328	1	0.2744487124103467	1.269768905642649	0	-1.269768905642649	1	0.2744487124103467	-6.226649210713897
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.7875448796676	2.212455120332399	1	0.2625149598892001	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
1	0	0.9999999999999996	1.929107898520045	1	0.3414008751624539	1	0	-1	1	0.341400875162454	-4.903765703384035
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.1882580176137384	2.81174198238626	0	0.06275267253791283	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.8117419823862612	2.080315954878714	0	0.280679709741198	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9179927773786701	2.082007222621328	0	0.3059975924595568	0	0	0	0	0	0
0	0	0.9999999999999993	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	1	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0.4519865694946889	0.4519865694946889	0.7374850401108	0.2625149598892	2.216436237878259
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
2	1	0.9977924843355002	1.228702091430084	0.6666666666666666	0.4481450326428069	2.004424799142419	0.8138669307839314	-1.190557868358487	0.909997253831999	0.4224964185112661	-5.838216842750352
0	0	0.9179927773786701	2.082007222621328	0	0.3059975924595568	0	0	0	0	0	0
0	0	0.8117419823862612	2.116636238765044	0	0.2771984767961842	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
1	0	0.856413568850972	2.071964652300333	1	0.2924531956511646	1.167660154359388	0	-1.167660154359388	1	0.2924531956511646	-5.72593181815567
0	0	1.759788411477869	1.214934550019053	0	0.5915806057422972	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.8565271051594638	1.355928015172935	1	0.3871387479402427	1.167505376042741	0	-1.167505376042741	1	0.3871387479402427	-5.72517282155487
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.9999999999999997	1.788626774302568	1	0.3585994401312806	1	0	-1	1	0.3585994401312806	-4.903765703384035
0	0	0.5406746435707244	2.459325356429275	0	0.1802248811902415	0	0	0	0	0	0
0	0	0.9999999999999996	1.996352177577212	0	0.333739140373205	0	0	0	0	0	0
0	1	0.8190134309266778	2.109364790224627	0	0.2796815742621795	0	0.4740763686936812	0.4740763686936812	0.7203184257378206	0.2796815742621794	2.324759437584918
0	0	0.1882580176137384	2.81174198238626	0	0.06275267253791283	0	0	0	0	0	0
1	0	0.7875448796675999	2.082007222621328	1	0.2744487124103467	1.269768905642649	0	-1.269768905642649	1	0.2744487124103467	-6.226649210713897
0	1	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0.4519865694946889	0.4519865694946889	0.7374850401108	0.2625149598892	2.216436237878259
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.7875448796675999	2.212455120332399	1	0.2625149598892	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
0	1	0.8563948437917883	1.370090458544093	0	0.3846397920944349	0	0.729878814762812	0.729878814762812	0.6153602079055651	0.3846397920944349	3.579154699460465
0	0	0.9179927773786702	2.082007222621328	0	0.3059975924595569	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.928378221151305	0	0.341485943576935	0	0	0	0	0	0
1	0	0.8125474991474246	2.113976204586319	1	0.2776493824774947	1.23069728360405	0	-1.23069728360405	1	0.2776493824774947	-6.035051130585434
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.082007222621328	0	0.2744487124103467	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.787544879667599	1.212455120332399	0	0.5958482932225334	0	0	0	0	0	0
0	0	0.1882580176137384	2.81174198238626	0	0.06275267253791283	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.787544879667599	1.212455120332399	0	0.5958482932225334	0	0	0	0	0	0
0	0	1.644301321970212	1.225250780318716	0	0.5730167159741125	0	0	0	0	0	0
0	0	0.9999999999999996	1.928378221151305	0	0.341485943576935	0	0	0	0	0	0
2	0	0.7875448796676	2.212455120332399	1	0.2625149598892001	2.539537811285298	0	-2.539537811285298	1	0.06891410416562826	-12.45329842142779
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.8567564423026122	1.355698678029787	0	0.3872424052488321	0	0	0	0	0	0
0	0	0.7875448796676	2.082007222621328	0	0.2744487124103467	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	1	0.997835087904653	2.002164912095346	0	0.3326116959682178	0	0.499459357198234	0.499459357198234	0.6673883040317822	0.3326116959682178	2.449231666062935
0	1	0.7908076584020097	2.209192341597989	0	0.26360255280067	0	0.4526541130758509	0.4526541130758509	0.73639744719933	0.26360255280067	2.219709715197075
0	0	0.8117419823862612	1.400713137946137	0	0.3668964739335844	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.8567564423026122	2.035301494962362	0	0.2962445638668113	0	0	0	0	0	0
0	0	0.8117419823862612	2.080315954878714	0	0.280679709741198	0	0	0	0	0	0
0	0	0	1.286487115394774	0	0	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.7875448796676	2.212455120332399	1	0.2625149598892001	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.8117419823862612	2.116636238765044	0	0.2771984767961842	0	0	0	0	0	0
2	0	1.089498483911853	1.374653621445639	1	0.4421392987645101	1.835707006051982	0	-1.835707006051982	1	0.1954871595119727	-9.001877057739492
0	1	0.7886262305563838	2.211373769443615	0	0.2628754101854613	0	0.452207588702475	0.452207588702475	0.7371245898145387	0.2628754101854613	2.217520064289189
0	2	0.8136030894833454	2.079274052781229	0	0.2812435680716286	0	0.9618741682102017	0.9618741682102017	0.5166108084384037	0.4833891915615963	4.716805557040231
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	1	0.7875448796676	2.028724516632638	0	0.2796411737819562	0	0.4929205477635977	0.4929205477635977	0.7203588262180438	0.2796411737819562	2.417166876616401
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.082007222621328	0	0.2744487124103467	0	0	0	0	0	0
0	0	0.7875448796676	1.999999999999999	0	0.2825227623820395	0	0	0	0	0	0
1	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.7875448796676	1.999999999999999	0	0.2825227623820395	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	1	0.790256310829125	2.209743689170874	0	0.2634187702763751	0	0.4525411724901061	0.4525411724901061	0.7365812297236249	0.2634187702763751	2.21915588102618
0	0	0.7875448796676	1.999999999999999	0	0.2825227623820395	0	0	0	0	0	0
0	1	0.9999999999999997	1.999999999999999	0	0.3333333333333333	0	0.5000000000000002	0.5000000000000002	0.6666666666666667	0.3333333333333333	2.451882851692017
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9370723971813262	2.062927602818672	0	0.3123574657271089	0	0	0	0	0	0
0	0	0.9999999999999996	1.787544879667599	0	0.3587386188089803	0	0	0	0	0	0
0	0	1.787544879667599	1.212455120332399	0	0.5958482932225334	0	0	0	0	0	0
0	1	0.9991634785287147	2.000836521471284	0	0.3330544928429051	0	0.4997909570666301	0.4997909570666301	0.6669455071570949	0.3330544928429051	2.450857754124822
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999994	1.802711331932239	0	0.3567973585458699	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	1.787544879667599	1.212455120332399	1	0.5958482932225334	0.5594265136358163	0	-0.5594265136358163	1	0.5958482932225334	-2.743296551131016
1	0	0.8565271351825046	2.071851085968801	1	0.2924919769570465	1.167505335119272	0	-1.167505335119272	1	0.2924919769570465	-5.725172620875768
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	1	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0.4519865694946889	0.4519865694946889	0.7374850401108	0.2625149598892	2.216436237878259
0	0	0.8117419823862612	2.116636238765044	0	0.2771984767961842	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0	1.286487115394774	0	0	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.92947147430178	0	0.3413585040073971	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.8117419823862612	1.400713137946137	0	0.3668964739335844	0	0	0	0	0	0
0	1	0.7875448796676001	2.212455120332399	0	0.2625149598892001	0	0.4519865694946887	0.4519865694946887	0.7374850401108	0.2625149598892	2.216436237878258
0	0	0.9999999999999996	1.928378221151305	0	0.341485943576935	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7875448796676	2.082007222621328	0	0.2744487124103467	0	0	0	0	0	0
0	0	0.2458856559132269	2.744137429683104	0	0.08223537038818128	0	0	0	0	0	0
0	0	0.9370723971813262	2.062927602818672	0	0.3123574657271089	0	0	0	0	0	0
0	0	0.9107806581407814	1.988127879562268	0	0.3141805428819905	0	0	0	0	0	0
1	0	0.9999999999999997	1.996739534255205	1	0.3336960014606458	1	0	-1	1	0.3336960014606458	-4.903765703384035
2	1	0.7889564746650111	2.205257365737008	0.6666666666666666	0.263493697083132	2.534994089311701	0.4534618115495083	-2.081532277762193	0.981705914970695	0.171698615149003	-10.20734659417709
0	0	0.7875448796676001	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.7875448796676	2.212455120332399	1	0.2625149598892001	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.7875448796675999	2.212455120332399	1	0.2625149598892	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.8920579372649752	1.999999999999999	0	0.3084509220132002	0	0	0	0	0	0
0	0	1.625411118891083	1.203730479144514	0	0.5745244847481938	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0	1.286487115394774	0	0	0	0	0	0	0	0
1	0	1.643957209020271	1.224967989217267	1	0.573021983992542	0.6082883389622761	0	-0.6082883389622761	1	0.573021983992542	-2.982903494371651
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.7875448796676	2.212455120332399	1	0.2625149598892001	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
0	0	1.562607471913354	1.224937407754245	0	0.5605676462147894	0	0	0	0	0	0
0	0	0.793482513652902	2.180029998667639	0	0.2668502353244396	0	0	0	0	0	0
0	0	0.7951255034463468	2.142059720786434	0	0.2707100311162844	0	0	0	0	0	0
0	0	0.867402609177869	2.056569628179958	0	0.2966521357814516	0	0	0	0	0	0
1	0	0.7875448796676	1.999999999999999	1	0.2825227623820395	1.269768905642649	0	-1.269768905642649	1	0.2825227623820394	-6.226649210713897
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.639941837236817	1.221668167430366	0	0.5730836258477329	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0	2.999999999999999	0	0	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	2	0.7969894538420103	2.201078963708056	0	0.2658343115776146	0	0.9086452748749606	0.9086452748749606	0.5389992580567151	0.4610007419432849	4.455783535473789
0	0	0.8131167175382883	2.115261503613017	0	0.2776679295267425	0	0	0	0	0	0
0	0	0.8117419823862609	1.513739405840691	0	0.3490640632497894	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.8117419823862612	2.080315954878714	0	0.280679709741198	0	0	0	0	0	0
0	0	1.644301321970212	1.225250780318716	0	0.5730167159741125	0	0	0	0	0	0
0	0	0.7875448796676	1.999999999999999	0	0.2825227623820395	0	0	0	0	0	0
0	0	0.9179927773786701	2.082007222621328	0	0.3059975924595568	0	0	0	0	0	0
0	0	0	1.286487115394774	0	0	0	0	0	0	0	0
3	0	0.9999999999999998	1.995248775806225	1	0.3338620845378134	3.000000000000001	0	-3.000000000000001	1	0.03721356716419355	-14.7112971101521
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-4.903765703384035
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
1	0	0.7875448796676	2.212455120332399	1	0.2625149598892001	1.269768905642649	0	-1.269768905642649	1	0.2625149598892	-6.226649210713897
2	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	2.000000000000001	0	-2.000000000000001	1	0.1111111111111109	-9.807531406768069
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	1	0.7875448796676	2.211912096935309	0	0.262562485746853	0	0.4520975319885177	0.4520975319885177	0.7374375142531471	0.2625624857468529	2.216980371949859
0	0	0.8374744401664768	2.081070984777955	0	0.2869492566429464	0	0	0	0	0	0
0	0	0.7875448796676	2.212455120332399	0	0.2625149598892001	0	0	0	0	0	0
0	0	0.8117419823862612	1.400713137946137	0	0.3668964739335844	0	0	0	0	0	0
0	0	0.9179927773786701	2.082007222621328	0	0.3059975924595568	0	0	0	0	0	0
1	2	0.789224392334019	2.209096094999561	0.3333333333333333	0.263222159094767	1.267066767972848	0.9053476689072675	-0.3617190990655801	0.8286174559226112	0.6000463476878404	-1.773785712256763
1	0	1.7875448796676	1.212455120332399	1	0.5958482932225334	0.5594265136358163	0	-0.5594265136358163	1	0.5958482932225334	-2.743296551131016
0	0	0.7875448796676	1.999999999999999	0	0.2825227623820395	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.8182375303608314	1.394217589971567	0	0.3698323743795985	0	0	0	0	0	0
1	1	0.9999999999999997	1.884928024096465	0.5	0.3466290984202947	1	0.5305242360537067	-0.4694757639462938	0.8798482681283337	0.573106464968923	-2.302199149809853
