Observed S Changes	Observed NS Changes	E[S Sites]	E[NS Sites]	Observed S. Prop.	P{S}	dS	dN	dN-dS	P{S leq. observed}	P{S geq. observed}	Scaled dN-dS
0	0	0	3.000000000000004	0	0	0	0	0	0	0	0
1	1	0.8803467209330647	2.028769690558867	0.5	0.3026165324479337	1.13591608422204	0.492909572069035	-0.6430065121530051	0.9084232342891887	0.5136562991850562	-0.7358472567734375
5	3	0.9998970251054031	2.000102974894602	0.625	0.3332990083684672	5.000514927497589	1.49992277280528	-3.500592154692309	0.9803489079224061	0.08790875871455728	-4.006026510506024
0	4	0.931378966248356	2.068621033751648	0	0.3104596554161182	0	1.933655287622018	1.933655287622018	0.2260678095189342	0.7739321904810659	2.212846856212768
1	0	0.9308647985267591	2.069135201473245	1	0.3102882661755859	1.074269863445968	0	-1.074269863445968	1	0.3102882661755859	-1.229378734290314
5	1	1.000000000000002	2.000000000000004	0.8333333333333334	0.3333333333333333	4.99999999999999	0.499999999999999	-4.499999999999991	0.9986282578875173	0.01783264746227697	-5.14973424513705
3	1	1.69782818402953	1.192315360296113	0.75	0.5874546222325037	1.766963246469362	0.8387042835308677	-0.9282589629384946	0.8809039655089499	0.4536411495026763	-1.06228599328884
0	1	0.8213252659193573	2.178674734080647	0	0.2737750886397853	0	0.4589946284120185	0.4589946284120185	0.7262249113602146	0.2737750886397854	0.5252667458371847
0	2	0.8209695534781306	2.000314707136589	0	0.2909914342694602	0	0.9998426711879556	0.9998426711879556	0.5026931462792772	0.4973068537207228	1.144205343014651
1	3	0.9307834814714699	2.069216518528535	0.25	0.3102611604904894	1.074363716058977	1.449824111269596	0.375460395210619	0.6335598110550495	0.7736717695016015	0.4296713899797376
0	0	1.820969553478132	1.179030446521873	0	0.6069898511593764	0	0	0	0	0	0
0	1	0.8213252365886595	2.068997849285476	0	0.2841638156657015	0	0.4833257803266194	0.4833257803266194	0.7158361843342984	0.2841638156657016	0.5531109605567963
3	3	1.815892833225663	1.183183709601738	0.5	0.6054839905865546	1.652079872285716	2.535531866822106	0.8834519945363897	0.4443095872431604	0.8282941992845503	1.011009553377485
0	5	0.9999657603064444	2.00003423969356	0	0.3333219201021477	0	2.499957201115761	2.499957201115761	0.1316985155114185	0.8683014844885815	2.860914491102851
1	1	0.8216660705158	2.178333929484205	0.5	0.2738886901719329	1.217039422562807	0.459066439017816	-0.7579729835449912	0.9249849853959029	0.4727623657397687	-0.8674132067223
1	7	1.000000000000002	2.000000000000003	0.125	0.3333333333333334	0.9999999999999984	3.499999999999995	2.499999999999996	0.1950922115531168	0.9609815576893767	2.860963469520585
0	0	0.8422432674601339	1.33678717906174	0	0.3865220280902941	0	0	0	0	0	0
1	1	0.8440145451228382	2.064952056237206	0.5	0.2901423978976698	1.18481370466721	0.4842727447252303	-0.7005409599419797	0.9158173889421901	0.4961021847375299	-0.801688838118756
1	1	0.9496647848139901	2.050335215186012	0.5	0.3165549282713299	1.053003139624546	0.48772512542993	-0.5652780141946157	0.8997929773871334	0.5329028339297929	-0.6468958994935745
0	2	0.9996446253014762	2.000355374698528	0	0.3332148751004916	0	0.9998223442179212	0.9998223442179212	0.444602402787253	0.555397597212747	1.144182081127165
2	3	0.991552785565265	1.948692164414202	0.4	0.3372347550744673	2.017038355512096	1.539494053901444	-0.4775443016106513	0.78430994718049	0.5467783505203074	-0.5464947207943182
0	2	0.8210872827953065	2.178731872384113	0	0.2737122607466639	0	0.9179651821091078	0.9179651821091078	0.5274938801897218	0.4725061198102782	1.050505940922389
0	2	0.8209695534781305	2.179030446521874	0	0.2736565178260431	0	0.9178394010934364	0.9178394010934364	0.5275748540965893	0.4724251459034107	1.050361998965991
1	1	0.8210583723580243	2.178941627641979	0.5	0.2736861241193411	1.217940202141862	0.4589384072129488	-0.759001794928913	0.9250959054645327	0.4724681537032148	-0.8685905634368708
1	1	0.8209695534781304	2.179030446521874	0.5	0.2736565178260431	1.218071968398081	0.4589197005467182	-0.7591522678513629	0.9251121102513247	0.4724251459034107	-0.8687627624505834
3	3	0.9975222255517969	2.002477774448208	0.5	0.3325074085172651	3.007451787192508	1.498143968577461	-1.509307818615047	0.9006765332328426	0.3179854705495622	-1.727229813327783
2	0	1.000000000000002	2.000000000000003	1	0.3333333333333334	1.999999999999997	0	-1.999999999999997	1	0.111111111111111	-2.288770775616467
3	2	0.9990083301884276	2.000991669811577	0.6	0.3330027767294753	3.002977962590318	0.9995044108246235	-2.003473551765695	0.954895545849882	0.2093870726600578	-2.292745857500927
2	0	1.820910173999365	1.179035332174756	1	0.606981083573615	1.098351817985228	0	-1.098351817985228	0.9999999999999998	0.3684260358161999	-1.256937771174905
1	0	0.8209695534781306	2.069135201473246	1	0.2840622133407558	1.218071968398081	0	-1.218071968398081	1	0.2840622133407558	-1.393943761933578
0	0	1.000000000000002	2.000000000000003	0	0.3333333333333334	0	0	0	0	0	0
6	0	1.000000000000001	1.999613699068489	1	0.333376261186747	5.999999999999992	0	-5.999999999999992	0.9999999999999999	0.001372802400798845	-6.866312326849403
2	0	0.8209695534781306	2.179030446521874	1	0.2736565178260431	2.436143936796161	0	-2.436143936796161	1	0.07488788974867533	-2.787887523867157
1	1	0.8209695534781304	2.178763661982729	0.5	0.2736808557663692	1.218071968398081	0.4589758941958741	-0.759096074202207	0.9250987891869878	0.4724605007197262	-0.8686984552596018
0	2	1.000000000000002	1.99982230070162	0	0.3333530788694096	0	1.000088857544151	1.000088857544151	0.4444181174528955	0.5555818825471045	1.144487075083359
2	0	1.000000000000001	2.000000000000003	1	0.3333333333333333	1.999999999999997	0	-1.999999999999997	1	0.1111111111111109	-2.288770775616468
0	1	1.000000000000001	1.999822402101546	0	0.3333530676014166	0	0.5000444034175902	0.5000444034175902	0.6666469323985833	0.3333530676014167	0.5722435085263766
1	0	0.8209695534781303	2.179030446521873	1	0.2736565178260431	1.218071968398081	0	-1.218071968398081	1	0.2736565178260431	-1.393943761933579
2	0	1.000000000000002	1.940244839021036	1	0.3401077307333882	1.999999999999997	0	-1.999999999999997	1	0.1156732685046147	-2.288770775616467
7	0	1.000000000000001	2.000000000000002	1	0.3333333333333333	6.999999999999992	0	-6.999999999999992	1	0.0004572473708274183	-8.010697714657638
1	2	0.1605793476132786	2.839420652386726	0.3333333333333333	0.05352644920442613	6.227450882465213	0.7043690403247803	-5.523081842140432	0.9917114729067059	0.1521374629199805	-6.320534155814502
