Observed S Changes	Observed NS Changes	E[S Sites]	E[NS Sites]	Observed S. Prop.	P{S}	dS	dN	dN-dS	P{S leq. observed}	P{S geq. observed}	Scaled dN-dS
0	0	0	2.999999999999999	0	0	0	0	0	0	0	0
1	0	0.832244195637723	2.043463203465656	1	0.2894050333136152	1.201570410753938	0	-1.201570410753938	1	0.2894050333136151	-6.419414882846388
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-5.342520775639322
0	0	0.9050758008334961	2.094924199166503	0	0.3016919336111655	0	0	0	0	0	0
0	0	0.9050758008334961	2.094924199166503	0	0.3016919336111655	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.587636689422496	1.262030719049422	0	0.5571305215136797	0	0	0	0	0	0
0	1	0.756160481107516	2.243839518892483	0	0.2520534937025054	0	0.4456646705703718	0.4456646705703718	0.7479465062974946	0.2520534937025054	2.380972761490665
0	0	0.7547432093054154	1.999999999999999	0	0.2739795153159549	0	0	0	0	0	0
0	0	0.9050758008334961	2.094924199166503	0	0.3016919336111655	0	0	0	0	0	0
1	0	1.745049789814478	1.254950210185521	1	0.5816832632714929	0.5730495518447718	0	-0.5730495518447718	1	0.5816832632714929	-3.061529136201495
0	0	0.7547432093054154	2.094924199166503	0	0.2648530867362281	0	0	0	0	0	0
0	0	1.754743209305415	1.245256790694584	0	0.5849144031018052	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
2	0	0.7547432093054154	2.245256790694584	1	0.2515810697684719	2.649907909526719	0	-2.649907909526719	1	0.06329303466584868	-14.15718806017745
0	1	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0.5000000000000002	0.5000000000000002	0.6666666666666667	0.3333333333333333	2.671260387819661
0	0	0.7823392817601041	1.462917508934479	0	0.348440893265524	0	0	0	0	0	0
0	1	0.7823392817601041	2.097482980547836	0	0.2716623494441368	0	0.4767619138148205	0.4767619138148205	0.7283376505558632	0.2716623494441368	2.547110429589241
1	2	0.9901282941305404	2.009871705869458	0.3333333333333333	0.3300427647101803	1.009970128040961	0.9950883900496584	-0.01488173799130232	0.7451172664702345	0.6992945875593488	-0.07950599439615362
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.9999999999999997	1.916687842388988	1	0.3428546536474483	1	0	-1	1	0.3428546536474483	-5.342520775639322
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.7547432093054153	2.245256790694583	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-5.342520775639322
0	0	1.754743209305415	1.245256790694584	0	0.5849144031018052	0	0	0	0	0	0
0	0	0.7547432093054154	2.094924199166503	0	0.2648530867362281	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
1	0	0.9999999999999996	1.917168849032267	1	0.3427981209698358	1	0	-1	1	0.3427981209698358	-5.342520775639322
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.2176607182398955	2.782339281760103	0	0.07255357274663186	0	0	0	0	0	0
1	0	0.9999999999999996	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-5.342520775639322
0	0	0.7823392817601041	2.093368117343274	0	0.2720510723740639	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.9050758008334961	2.094924199166503	1	0.3016919336111655	1.104879833356595	0	-1.104879833356595	1	0.3016919336111655	-5.902843464292518
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	1	0.7560997530423793	2.239793008448857	0	0.2523787776255459	0	0.4464698283403155	0.4464698283403155	0.7476212223744541	0.2523787776255459	2.385274333604257
0	1	0.8855913818694416	1.359665408825141	0	0.3944276599183469	0	0.7354750613712234	0.7354750613712234	0.6055723400816531	0.3944276599183469	3.929290795340365
0	0	0.9050758008334961	2.094924199166503	0	0.3016919336111655	0	0	0	0	0	0
0	0	0.7823392817601041	2.134107458298435	0	0.2682508379166907	0	0	0	0	0	0
2	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	2.000000000000001	0	-2.000000000000001	1	0.1111111111111109	-10.68504155127864
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.8294837307532477	2.086963009305292	1	0.2844158678984133	1.205569154553409	0	-1.205569154553409	1	0.2844158678984132	-6.440778254671516
0	0	1.754743209305415	1.245256790694584	0	0.5849144031018052	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
1	0	0.8323923471066631	1.41286444358792	1	0.3707336953868682	1.20135655196246	0	-1.20135655196246	1	0.3707336953868683	-6.418272337809861
0	0	0.7547432093054152	2.245256790694583	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.9999999999999996	1.754743209305415	0	0.3630102423420226	0	0	0	0	0	0
0	0	0.7556498337709261	2.244350166229072	0	0.2518832779236422	0	0	0	0	0	0
2	0	0.9999999999999996	1.99903287948213	1	0.3334408258213823	2.000000000000001	0	-2.000000000000001	0.9999999999999999	0.1111827843244455	-10.68504155127864
1	0	0.8305951758168401	2.086092748605669	1	0.2847734133165084	1.203955945225134	0	-1.203955945225134	1	0.2847734133165083	-6.432159650319754
0	0	0.2176607182398955	2.782339281760103	0	0.07255357274663186	0	0	0	0	0	0
0	0	0.7547432093054154	2.094924199166503	0	0.2648530867362281	0	0	0	0	0	0
0	2	0.7547432093054152	2.245256790694583	0	0.2515810697684719	0	0.8907667079725382	0.8907667079725382	0.5601308951289049	0.4398691048710951	4.758939643591129
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
1	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-5.342520775639322
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.8328934801170801	1.412363310577503	0	0.3709568916878411	0	0	0	0	0	0
1	0	0.9011046589858922	2.098895341014107	1	0.3003682196619641	1.109749006431068	0	-1.109749006431068	1	0.3003682196619641	-5.928857122603072
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.916446740058539	0	0.342882997403864	0	0	0	0	0	0
0	0	0.7823392817601041	2.134107458298435	0	0.2682508379166907	0	0	0	0	0	0
0	0	0.7547432093054153	2.245256790694583	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.7547432093054154	2.094924199166503	0	0.2648530867362281	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.754743209305415	1.245256790694584	0	0.5849144031018052	0	0	0	0	0	0
0	0	0.2176607182398955	2.782339281760103	0	0.07255357274663186	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	1.754743209305415	1.245256790694584	0	0.5849144031018052	0	0	0	0	0	0
0	0	1.587636689422496	1.262030719049422	0	0.5571305215136797	0	0	0	0	0	0
0	0	0.9999999999999996	1.916928775247875	0	0.3428263344945821	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.8328934801170801	1.412363310577503	0	0.3709568916878411	0	0	0	0	0	0
0	0	0.7547432093054154	2.094924199166503	0	0.2648530867362281	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.9999999999999996	1.999999999999999	0	0.3333333333333333	0	0	0	0	0	0
0	0	0.7547432093054152	2.245256790694583	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.7823392817601041	1.462917508934479	0	0.348440893265524	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694583	0	0.2515810697684719	0	0	0	0	0	0
0	0	0.8328934801170801	2.042813918986298	0	0.2896308158391808	0	0	0	0	0	0
0	0	0.7846829067339917	2.091024492369387	0	0.2728660457523076	0	0	0	0	0	0
0	0	0	1.334213039765838	0	0	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
1	0	0.9999999999999997	1.999999999999999	1	0.3333333333333333	1	0	-1	1	0.3333333333333333	-5.342520775639322
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
0	2	0.9975252255273592	2.00247477447264	0	0.3325084085091198	0	0.998764141998597	0.998764141998597	0.445545024711028	0.554454975288972	5.335918178591085
0	0	0.7823392817601041	2.134107458298435	0	0.2682508379166907	0	0	0	0	0	0
0	0	1.110677478231398	1.333667395564031	0	0.4543865680078138	0	0	0	0	0	0
0	0	0.7547432093054154	2.245256790694584	0	0.2515810697684719	0	0	0	0	0	0
