#name	rank	mean	standard dev
C2_|_A_DELAWARE_07_2014	1	6.33775206111	0.25444955369
C2_|_A_RHODE_ISLAND_13_2014	2	6.33775206111	0.25444955369
C2_|_A_DELAWARE_10_2014	3	6.33775206111	0.25444955369
C2_|_A_ALABAMA_04_2014	4	6.33775206111	0.25444955369
C1_|_A_COLORADO_13_2014	5	6.33775206111	0.25444955369
C2_|_A_NEW_YORK_08_2014	6	6.33775206111	0.25444955369
C2_|_A_NEW_JERSEY_19_2014	7	6.33775206111	0.25444955369
C2_|_A_PENNSYLVANIA_39_2014	8	6.33775206111	0.25444955369
C1_|_A_WASHINGTON_08_2014	9	6.33775206111	0.25444955369
C1_|_A_WISCONSIN_10_2014	10	6.33775206111	0.25444955369
X1_C2_|_A_ALBERTA_RV1499_2014	11	6.33775206111	0.25444955369
C2_|_A_NEW_JERSEY_08_2014	12	6.33775206111	0.25444955369
C2_|_A_CONNECTICUT_15_2014	13	6.33775206111	0.25444955369
C2_|_A_DELAWARE_13_2014	14	6.33775206111	0.25444955369
C2_|_A_PENNSYLVANIA_36_2014	15	6.33775206111	0.25444955369
C1_|_A_NEW_YORK_12_2014	16	6.33775206111	0.25444955369
C2_|_A_RHODE_ISLAND_12_2014	17	6.33775206111	0.25444955369
C2_|_A_RHODE_ISLAND_11_2014	18	6.33775206111	0.25444955369
C2_|_A_CALIFORNIA_14_2014	19	6.33775206111	0.25444955369
M1_|_A_MARYLAND_20_2014	20	6.25027298899	0.293462954315
C2_|_A_NEW_JERSEY_13_2014	21	6.25027298899	0.293462954315
C2_|_A_RHODE_ISLAND_17_2014	22	6.25027298899	0.293462954315
C1_|_A_RHODE_ISLAND_08_2014	23	6.25027298899	0.293462954315
C2_|_A_MASSACHUSETTS_09_2014	24	6.25027298899	0.293462954315
CX_|_A_MARYLAND_22_2014	25	6.25027298899	0.293462954315
C2_|_A_CONNECTICUT_13_2014	26	6.25027298899	0.293462954315
C1_C2_|_A_MARYLAND_16_2014	27	6.25027298899	0.293462954315
C2_|_A_NEW_YORK_04_2014	28	6.25027298899	0.293462954315
M1_C2_|_A_VERMONT_07_2011	29	6.24100007317	0.317270384448
M1_C2_|_A_VERMONT_02_2010	30	6.24100007317	0.317270384448
M1_C2_|_A_VERMONT_02_2011	31	6.24100007317	0.317270384448
C1_|_A_DELAWARE_04_2010	32	6.24100007317	0.317270384448
M1_C2_|_A_VERMONT_09_2011	33	6.24100007317	0.317270384448
C3_|_A_DELAWARE_10_2010	34	6.24100007317	0.317270384448
C2_|_A_TENNESSEE_03_2010	35	6.24100007317	0.317270384448
M1_C1_|_A_KENTUCKY_11_2010	36	6.24100007317	0.317270384448
M1_C1_|_A_WASHINGTON_04_2011	37	6.24100007317	0.317270384448
M1_C1_|_A_MICHIGAN_01_2013	38	6.18240157629	0.428136950689
C2_|_A_WASHINGTON_59_2013	39	6.18240157629	0.428136950689
C1_|_A_TEXAS_21_2013	40	6.18240157629	0.428136950689
C2_|_A_NEVADA_27_2012	41	6.18240157629	0.428136950689
C1_|_A_MONTANA_01_2013	42	6.18240157629	0.428136950689
C2_|_A_DELAWARE_24_2012	43	6.18240157629	0.428136950689
C2_|_A_WASHINGTON_50_2012	44	6.18240157629	0.428136950689
C2_|_A_ALASKA_01_2013	45	6.18240157629	0.428136950689
C2_|_A_TEXAS_115_2012	46	6.18240157629	0.428136950689
C1_C2_|_A_CALIFORNIA_16_2013	47	6.18240157629	0.428136950689
C2_|_A_WASHINGTON_06_2013	48	6.18240157629	0.428136950689
C2_|_A_WASHINGTON_60_2012	49	6.18240157629	0.428136950689
M1_C1_|_A_IDAHO_24_2012	50	6.18240157629	0.428136950689
C2_|_A_MISSOURI_02_2013	51	6.18240157629	0.428136950689
C1_|_A_COLORADO_02_2013	52	6.18240157629	0.428136950689
M1_C1_|_A_IDAHO_23_2012	53	6.18240157629	0.428136950689
C2_|_A_UTAH_03_2013	54	6.18240157629	0.428136950689
C1_C1_|_A_WASHINGTON_61_2012	55	6.18240157629	0.428136950689
C1_|_A_TEXAS_25_2013	56	6.18240157629	0.428136950689
C1_|_A_WASHINGTON_13_2014	57	6.16095079272	0.464256253501
C1_C1_|_A_MARYLAND_03_2014	58	6.15005426028	0.472790395586
C2_|_A_RHODE_ISLAND_10_2014	59	6.1373356787	0.42974799694
M1_C2_|_A_MASSACHUSETTS_01_2014	60	6.1373356787	0.42974799694
M1_C1_|_A_MASSACHUSETTS_01_2014	61	6.1373356787	0.42974799694
C2_|_A_CONNECTICUT_09_2013	62	6.1373356787	0.42974799694
C1_|_A_IOWA_10_2014	63	6.11246455594	0.494094424872
C1_|_A_TEXAS_22_2013	64	6.10059762976	0.367470119682
C1_|_A_TEXAS_117_2012	65	6.10059762976	0.367470119682
C1_|_A_TEXAS_18_2013	66	6.10059762976	0.367470119682
C2_|_A_NEW_MEXICO_05_2013	67	6.10059762976	0.367470119682
MX_C1_|_A_TEXAS_111_2012	68	6.10059762976	0.367470119682
C1_|_A_NEW_JERSEY_20_2014	69	6.09955740859	0.5073687951
C2_|_A_PENNSYLVANIA_38_2014	70	6.09749528401	0.508770095498
C2_|_A_CONNECTICUT_17_2014	71	6.09645288883	0.510597573833
C2_|_A_RHODE_ISLAND_05_2014	72	6.09591639316	0.508305119286
C1_|_A_NEW_JERSEY_02_2014	73	6.09547742531	0.516891327536
C2_|_A_NEW_JERSEY_10_2014	74	6.09547742531	0.516891327536
C2_|_A_RHODE_ISLAND_18_2014	75	6.09544698208	0.506049830313
M1_|_A_NORTH_DAKOTA_03_2014	76	6.09489588869	0.507152209482
M1_|_A_NORTH_DAKOTA_04_2014	77	6.09489588869	0.507152209482
C2_|_A_IOWA_07_2014	78	6.09321898057	0.51320950711
C2_|_A_UTAH_06_2014	79	6.09316909694	0.511684428714
C2_|_A_RHODE_ISLAND_20_2014	80	6.09178550423	0.512006475776
C2_|_A_NEW_JERSEY_17_2014	81	6.09178550423	0.512006475776
C2_|_A_DELAWARE_09_2014	82	6.09172873448	0.511500621641
C1_|_A_NEW_JERSEY_14_2014	83	6.09172873448	0.511500621641
C2_|_A_NEW_JERSEY_15_2014	84	6.09172873448	0.511500621641
C2_|_A_PENNSYLVANIA_32_2014	85	6.0771909438	0.482730627065
C1_C1_|_A_NEW_YORK_10_2014	86	6.0771909438	0.482730627065
C2_|_A_CONNECTICUT_11_2014	87	6.0771909438	0.482730627065
C2_|_A_RHODE_ISLAND_03_2011	88	6.07369979315	0.489958089833
M1_C1_|_A_GEORGIA_01_2012	89	6.07003935499	0.401964376165
C1_|_A_ALASKA_17_2011	90	6.07003935499	0.401964376165
C1_|_A_CONNECTICUT_06_2014	91	6.06378264472	0.506840871958
MX_C1_|_A_SOUTH_DAKOTA_02_2011	92	6.0516984589	0.517284402236
C2_|_A_MONTANA_27_2013	93	6.05026565593	0.438484396288
C1_|_A_COLORADO_11_2014	94	6.05026565593	0.438484396288
C2_|_A_COLORADO_10_2014	95	6.05026565593	0.438484396288
C3_|_A_MONTANA_27_2013	96	6.05026565593	0.438484396288
C2_|_A_NEW_YORK_14_2014	97	6.03448660736	0.492508237174
M1_C2_|_A_MASSACHUSETTS_05_2011	98	6.03429534193	0.508435365668
M1_C1_|_A_MARYLAND_10_2011	99	6.02983512836	0.529925861209
C2_|_A_RHODE_ISLAND_07_2014	100	6.02769757093	0.525210121891
C2_|_A_FLORIDA_20_2014	101	6.02769757093	0.525210121891
C2_|_A_MASSACHUSETTS_10_2014	102	6.01857020714	0.53156669524
C2_|_A_NEW_YORK_16_2014	103	6.01857020714	0.53156669524
C2_|_A_CONNECTICUT_07_2014	104	6.01615301282	0.531359894437
C2_|_A_CONNECTICUT_08_2014	105	6.01615301282	0.531359894437
C2_|_A_WISCONSIN_16_2014	106	6.01589976607	0.53065149734
C2_|_A_NEW_YORK_07_2014	107	6.01584540257	0.530693579258
C2_|_A_NEW_JERSEY_09_2014	108	6.01185296494	0.531470715233
X1_C1_|_A_SOUTH_CAROLINA_06_2011	109	6.00813445386	0.543866078404
C1_|_A_MARYLAND_09_2011	110	6.00702931438	0.544325293479
C2_|_A_NEW_JERSEY_01_2011	111	6.00551082166	0.543335100001
C2_|_A_NEW_JERSEY_02_2010	112	6.00511708803	0.546332583222
M1_C2_|_A_VERMONT_06_2011	113	6.00361552291	0.546623537981
M1_C1_|_A_NEVADA_04_2010	114	5.99612435966	0.511284894796
C1_|_A_PENNSYLVANIA_42_2010	115	5.99612435966	0.511284894796
C1_|_A_WASHINGTON_12_2014	116	5.98966631099	0.586729503113
C2_|_A_WASHINGTON_15_2014	117	5.98966631099	0.586729503113
C1_|_A_NEBRASKA_03_2014	118	5.98510380326	0.482714809966
C2_|_A_MINNESOTA_11_2014	119	5.96525981224	0.587494308296
C1_|_A_NEW_MEXICO_25_2014	120	5.96525981224	0.587494308296
C1_|_A_NEW_MEXICO_23_2014	121	5.96525981224	0.587494308296
C1_|_A_MINNESOTA_07_2014	122	5.96525981224	0.587494308296
C2_|_A_NEW_MEXICO_26_2014	123	5.96525981224	0.587494308296
C1_|_A_WASHINGTON_18_2011	124	5.96253410671	0.546415737961
C2_|_A_WASHINGTON_12_2012	125	5.96253410671	0.546415737961
C1_|_A_TEXAS_29_2013	126	5.94928012929	0.606850941449
M1_C1_|_A_NEVADA_36_2012	127	5.94926452178	0.606861102928
C2_|_A_OREGON_15_2012	128	5.9489081413	0.607356644988
C1_|_A_WASHINGTON_04_2013	129	5.94620524951	0.60809849423
C2_|_A_UTAH_27_2012	130	5.94591339123	0.609366967588
C1_|_A_MINNESOTA_17_2012	131	5.94569102202	0.60951930774
C2_|_A_WISCONSIN_46_2013	132	5.94486820536	0.60844600788
C2_|_A_WASHINGTON_58_2013	133	5.94486820536	0.60844600788
C2_|_A_WASHINGTON_53_2012	134	5.94261870046	0.610127970227
C2_|_A_COLORADO_09_2012	135	5.93351182234	0.548311999928
C1_|_A_NEBRASKA_09_2012	136	5.93351182234	0.548311999928
C1_|_A_NEBRASKA_15_2011	137	5.93351182234	0.548311999928
C1_|_A_DELAWARE_14_2014	138	5.92784657054	0.630079380754
C1_|_A_DELAWARE_06_2014	139	5.92784657054	0.630079380754
C2_|_A_WISCONSIN_38_2012	140	5.92489949786	0.408266998481
C2_|_A_WISCONSIN_52_2013	141	5.92489949786	0.408266998481
C2_|_A_WISCONSIN_55_2012	142	5.92489949786	0.408266998481
M1_C1_|_A_VERMONT_02_2013	143	5.92489949786	0.408266998481
C2_|_A_WISCONSIN_49_2013	144	5.92489949786	0.408266998481
C2_C1_|_A_TENNESSEE_02_2013	145	5.92489949786	0.408266998481
C1_|_A_KANSAS_01_2013	146	5.92489949786	0.408266998481
C1_|_A_OREGON_01_2013	147	5.92489949786	0.408266998481
M1_C1_|_A_NEW_MEXICO_23_2013	148	5.91147725786	0.555279332832
C1_|_A_TEXAS_28_2013	149	5.90905825037	0.562927110558
C2_|_A_RHODE_ISLAND_09_2014	150	5.90895935935	0.531426932724
C2_|_A_TEXAS_81_2012	151	5.90728531333	0.56435091794
C3_|_A_MARYLAND_03_2014	152	5.90664351834	0.63538476876
C1_|_A_CONNECTICUT_02_2014	153	5.90421920539	0.609569483581
M1_C1_|_A_NEVADA_20_2012	154	5.90300890959	0.572120415674
C1_|_A_CONNECTICUT_03_2014	155	5.89746928017	0.612765718498
C1_|_A_CONNECTICUT_04_2014	156	5.89746928017	0.612765718498
C1_|_A_NEVADA_08_2012	157	5.89311470314	0.583024444534
C1_|_A_WYOMING_09_2011	158	5.89311470314	0.583024444534
C2_|_A_PENNSYLVANIA_31_2014	159	5.89276712694	0.636878100231
C2_|_A_PENNSYLVANIA_30_2014	160	5.89276712694	0.636878100231
C2_|_A_PENNSYLVANIA_22_2014	161	5.89254828259	0.637013804452
C2_|_A_PENNSYLVANIA_26_2014	162	5.89254828259	0.637013804452
M1_C2_|_A_MASSACHUSETTS_06_2014	163	5.88980686072	0.653806651413
C2_|_A_IOWA_06_2014	164	5.88754888008	0.655601439574
C2_|_A_FLORIDA_19_2014	165	5.88751251953	0.655624820623
C2_|_A_COLORADO_09_2014	166	5.88723484536	0.655690296405
C2_|_A_DELAWARE_12_2014	167	5.88701999547	0.654330946472
M1_C2_|_A_MASSACHUSETTS_08_2011	168	5.88663350174	0.623102892911
C2_|_A_NEW_JERSEY_12_2014	169	5.88424414243	0.657855929698
C1_C2_|_A_ONTARIO_RV0064_2011	170	5.88250007391	0.4894500937
C1_|_A_ONTARIO_C72147_2011	171	5.88250007391	0.4894500937
C1_C1_|_A_WISCONSIN_13_2011	172	5.88250007391	0.4894500937
C1_C1_|_A_WISCONSIN_21_2011	173	5.88250007391	0.4894500937
C2_|_A_DELAWARE_11_2014	174	5.87999166274	0.654842446556
M1_C2_|_A_VERMONT_04_2014	175	5.87972738441	0.655335282654
C2_|_A_UTAH_02_2013	176	5.8783648438	0.578096678793
C2_|_A_OKLAHOMA_05_2013	177	5.87678683905	0.578054733926
C1_|_A_KANSAS_14_2012	178	5.87678683905	0.578054733926
C1_|_A_IOWA_11_2014	179	5.87356257758	0.649845840139
M1_C2_|_A_INDIANA_13_2011	180	5.87149826163	0.414789763711
C2_|_A_WISCONSIN_32_2011	181	5.87149826163	0.414789763711
C2_|_A_WISCONSIN_01_2012	182	5.87149826163	0.414789763711
M1_C1_|_A_NEVADA_01_2012	183	5.86486001915	0.587759171808
C2_|_A_CALIFORNIA_58_2013	184	5.86393369009	0.664474902969
C2_|_A_MINNESOTA_02_2014	185	5.85981497523	0.666919398295
C1_|_A_MINNESOTA_09_2014	186	5.85721792147	0.641898888185
C2_|_A_CONNECTICUT_16_2014	187	5.85051971894	0.642348215911
C2_|_A_NEVADA_13_2012	188	5.84750435949	0.600996103898
C1_|_A_PENNSYLVANIA_41_2010	189	5.84472424218	0.654073661746
C2_|_A_CONNECTICUT_12_2014	190	5.843645535	0.646033193316
C2_|_A_WASHINGTON_52_2012	191	5.84106416145	0.540703503949
C2_|_A_WISCONSIN_10_2012	192	5.84083192077	0.611364167936
C2_|_A_COLORADO_11_2012	193	5.84031248143	0.639168018089
MX_C2_|_A_OKLAHOMA_02_2012	194	5.84031248143	0.639168018089
C2_|_A_NORTH_CAROLINA_01_2012	195	5.84031248143	0.639168018089
C2_|_A_PENNSYLVANIA_07_2012	196	5.83961877956	0.600880194721
M1_C3_|_A_VERMONT_14_2011	197	5.83566549198	0.653052774337
C1_C1_|_A_WASHINGTON_62_2012	198	5.8354943575	0.531776986159
C2_|_A_IOWA_13_2012	199	5.8354943575	0.531776986159
C2_|_A_NEBRASKA_11_2012	200	5.8354943575	0.531776986159
C2_|_A_CALIFORNIA_46_2012	201	5.8354943575	0.531776986159
M1_C1_|_A_VERMONT_19_2012	202	5.8354943575	0.531776986159
C1_|_A_OHIO_01_2013	203	5.8354943575	0.531776986159
C1_|_A_IOWA_03_2014	204	5.82632083392	0.622007386015
C2_|_A_NEW_HAMPSHIRE_02_2014	205	5.82223451306	0.670849589933
C1_|_A_LOUISIANA_39_2013	206	5.82044854613	0.624413786396
C1_C1_|_A_NEW_YORK_13_2014	207	5.81893517535	0.67288700209
C1_C2_|_A_PANAMA_307149_2010	208	5.8180162648	0.301883784435
C2_|_A_DOMINICAN_REPUBLIC_4319_2010	209	5.8180162648	0.301883784435
M1_C1_|_A_FLORIDA_11_2010	210	5.8180162648	0.301883784435
C2_C2_|_A_COSTA_RICA_6696_2010	211	5.8180162648	0.301883784435
C1_|_A_PENNSYLVANIA_08_2010	212	5.8180162648	0.301883784435
C1_|_A_BARBADOS_170_2010	213	5.8180162648	0.301883784435
MX_C2_|_A_FLORIDA_27_2010	214	5.8180162648	0.301883784435
C3_|_A_MEXICO_4056_2010	215	5.8180162648	0.301883784435
MDCK1_MDCK2_|_A_PANAMA_307149_2010	216	5.8180162648	0.301883784435
C2_|_A_BELIZE_3715_2010	217	5.8180162648	0.301883784435
C2_|_A_COLORADO_08_2014	218	5.81710643082	0.626548046474
C2_|_A_NEW_JERSEY_02_2011	219	5.80495274897	0.684368330008
C1_C2_|_A_DOMINICA_2898_2007	220	5.80470066753	0.339369604728
X3_C2_|_A_MANAGUA_3012_01_2007	221	5.80470066753	0.339369604728
MDCK_1_|_A_MANAGUA_3012_01_2007	222	5.80470066753	0.339369604728
X_C1_|_A_DELAWARE_11_2007	223	5.80470066753	0.339369604728
C2_|_A_PENNSYLVANIA_4_07	224	5.80470066753	0.339369604728
M1_C2_|_A_NEW_YORK_05_2011	225	5.80372684257	0.684862727672
C2_|_A_MASSACHUSETTS_04_2010	226	5.8020552617	0.686258291656
C1_|_A_LOUISIANA_05_2010	227	5.80084271926	0.686448657433
C2_|_A_UTAH_10_2014	228	5.8006581869	0.637976697155
M2_C3_|_A_MINNESOTA_04_2011	229	5.79924294572	0.686154414451
MX_|_A_FLORIDA_29_2014	230	5.79824831129	0.389890009212
C2_|_A_WISCONSIN_41_2012	231	5.79651195967	0.59270758162
C2_|_A_WASHINGTON_61_2013	232	5.79651195967	0.59270758162
C2_|_A_MISSOURI_13_2012	233	5.79651195967	0.59270758162
C1_|_A_PENNSYLVANIA_44_2010	234	5.79535021054	0.679789301958
C2_|_A_MASSACHUSETTS_04_2014	235	5.78833168379	0.652582921887
C1_C1_|_A_BRITISH_COLUMBIA_RV29_2011	236	5.78727299711	0.513589661066
C2_|_A_GUADELOUPE_129_2010	237	5.78727299711	0.513589661066
C1_C2_|_A_ALABAMA_17_2012	238	5.77348333466	0.627745892107
M1_C2_|_A_KENTUCKY_01_2013	239	5.77348333466	0.627745892107
C1_C2_|_A_ALABAMA_24_2012	240	5.77348333466	0.627745892107
M1_C1_|_A_TEXAS_12_2011	241	5.76829536951	0.310048375722
C1_C1_|_A_WASHINGTON_17_2011	242	5.76829536951	0.310048375722
C1_|_A_PENNSYLVANIA_13_2011	243	5.76829536951	0.310048375722
X1_C2_|_A_GEORGIA_08_2011	244	5.76829536951	0.310048375722
C2_|_A_CALIFORNIA_30_2011	245	5.76829536951	0.310048375722
C2_|_A_MISSISSIPPI_09_2011	246	5.76829536951	0.310048375722
C2_|_A_WASHINGTON_63_2013	247	5.76554512162	0.712644939134
C2_|_A_WASHINGTON_62_2013	248	5.76526358124	0.712806253201
C2_|_A_IOWA_12_2010	249	5.75749681007	0.313744722537
C3_|_A_MISSISSIPPI_05_2011	250	5.75749681007	0.313744722537
M1_C1_|_A_MINNESOTA_09_2011	251	5.75749681007	0.313744722537
MDCK1_|_A_MEXICO_CITY_WRAIR3579T_2010	252	5.75749681007	0.313744722537
C2_|_A_IOWA_19_2010	253	5.75749681007	0.313744722537
C2_|_A_ARKANSAS_03_2010	254	5.75749681007	0.313744722537
C3_|_A_IOWA_11_2010	255	5.75749681007	0.313744722537
C2_|_A_MISSISSIPPI_05_2011	256	5.75749681007	0.313744722537
C1_|_A_TEXAS_12_2010	257	5.75749681007	0.313744722537
C2_|_A_MISSISSIPPI_03_2011	258	5.75749681007	0.313744722537
C1_|_A_WYOMING_04_2011	259	5.75749681007	0.313744722537
C2_|_A_ALASKA_05_2013	260	5.75740170226	0.642953470107
C2_|_A_WASHINGTON_16_2014	261	5.75572335828	0.721165926844
C3_|_A_DELAWARE_15_2012	262	5.75526181595	0.642484788442
C2_|_A_DELAWARE_11_2012	263	5.75526181595	0.642484788442
C1_|_A_DELAWARE_15_2012	264	5.75526181595	0.642484788442
C2_|_A_DELAWARE_10_2012	265	5.75526181595	0.642484788442
