#name	rank	mean	variance
29	1	3.77133199654	0.819057647614
31	2	3.77041235677	0.823971084067
30	3	3.76729530712	0.821501493788
27	4	3.76671421441	0.817461656495
26	5	3.7616078719	0.815847301887
28	6	3.75737025718	0.823398500558
32	7	3.34651020707	1.11489538414
21	8	3.1563457764	0.865784999864
22	9	3.15497381873	0.867988561498
23	10	3.15330731168	0.870189904364
24	11	3.14544016852	0.873590641291
20	12	2.9173063132	0.727591160865
19	13	2.91354929899	0.725095810144
25	14	2.7088262205	0.483093982368
17	15	2.70692523173	0.480697924267
18	16	2.70302773304	0.485117900685
16	17	2.69969644214	0.483253384839
5	18	2.39780960012	0.870383953554
6	19	2.39306376366	0.875588772054
4	20	2.22187121837	0.367615125811
7	21	2.22103744694	0.361343500737
13	22	2.21984766425	0.363309072761
3	23	2.21441657122	0.37659279425
8	24	2.21237599399	0.36504477609
14	25	2.20489513826	0.369642010693
10	26	2.20240257599	0.371450058863
12	27	1.99859130885	0.660329669011
11	28	1.99780515868	0.657294716487
15	29	1.64581096703	0.613418561308
2	30	1.33796489963	0.713173713845
1	31	1.32090577615	0.564943203515
9	32	1.16390085643	1.32067262859
