#name	rank	mean	variance
125	1	5.48956670274	0.561264638631
126	2	5.48892317715	0.564230513271
123	3	5.48850209816	0.560575977038
122	4	5.48734872599	0.559883502016
127	5	5.48732264055	0.567352342419
128	6	5.48695383382	0.562737058087
120	7	5.48523626931	0.559316556563
124	8	5.48415173854	0.564461037346
129	9	5.48366618953	0.565290998194
131	10	5.48324265879	0.565465334795
130	11	5.47942062922	0.568015372661
132	12	5.47855446043	0.568369106146
121	13	5.36167589186	0.713492916667
170	14	5.34042816236	0.712506249954
172	15	5.3401198244	0.714483954029
173	16	5.3388650693	0.716655206836
171	17	5.33839460924	0.714904799351
168	18	5.33837885133	0.711077233781
167	19	5.33627349975	0.70966257125
169	20	5.33397170727	0.71409816755
37	21	5.293085157	0.548970725156
35	22	5.29223706617	0.547581239169
40	23	5.29212939192	0.5511992798
41	24	5.29075541142	0.554592255063
38	25	5.29057060715	0.551999837858
36	26	5.28989615532	0.551342545579
29	27	5.28937855547	0.546318112694
30	28	5.289324591	0.548973306223
31	29	5.28917573749	0.551609452559
42	30	5.2881966484	0.553948454509
32	31	5.28703338582	0.55467000903
34	32	5.28498693649	0.552973129029
28	33	5.28209296268	0.546225564879
23	34	5.273796278	0.650938733131
22	35	5.27369897407	0.54618027381
24	36	5.27113615185	0.653368898852
25	37	5.2684545186	0.655793948728
26	38	5.20568537979	0.772277767275
196	39	5.15802350586	0.349148192102
179	40	5.15748592039	0.348583702471
195	41	5.15746084694	0.345004548063
180	42	5.15734831948	0.354408587599
199	43	5.15685405448	0.353838965189
178	44	5.15674375336	0.34484127774
181	45	5.15615608027	0.360167619142
174	46	5.15549277252	0.855914235593
197	47	5.15547339962	0.354616486213
200	48	5.15414334063	0.358600076543
182	49	5.15413182895	0.35254338005
204	50	5.15350513137	0.346887432844
198	51	5.15188009388	0.360062495313
183	52	5.15146547056	0.358515908195
176	53	5.15108989551	0.346817325972
205	54	5.14959471614	0.350996504933
210	55	5.14916165136	0.350678366584
185	56	5.14908311537	0.356610143336
184	57	5.14715022612	0.364622511678
207	58	5.14596580357	0.355617787856
177	59	5.14581562723	0.352583821235
188	60	5.14541349403	0.36119479131
186	61	5.14331322211	0.362122247015
208	62	5.14144766571	0.360561853508
33	63	5.13661917821	0.728708090485
166	64	5.1356475261	0.613627075823
164	65	5.13454573395	0.612431197809
57	66	5.13413549438	0.768566191363
58	67	5.13373189163	0.77044419493
56	68	5.13355418411	0.76683958894
59	69	5.13330431853	0.772325548451
165	70	5.13221536607	0.615770490631
60	71	5.13190025472	0.774370157959
163	72	5.1314079488	0.611372491219
39	73	5.08703265486	0.710947725364
77	74	5.08581372703	0.47280475272
78	75	5.08463134956	0.477002685976
79	76	5.08446968413	0.477174278878
75	77	5.08396563793	0.468712254444
76	78	5.082141415	0.472655251949
74	79	5.07957877894	0.465117059048
82	80	5.07820803083	0.467669475596
83	81	5.07671878675	0.470184352173
87	82	5.07391207043	0.472364972327
84	83	5.07368310092	0.47283988154
27	84	5.07259086939	0.891164087144
63	85	5.0721894914	0.463417386327
64	86	5.06904998775	0.465080313041
61	87	5.06359265123	0.464763419478
62	88	5.06187794437	0.469190069461
55	89	5.05197953707	0.466359543114
116	90	5.02336860622	0.404789498283
117	91	5.01999427384	0.409272257325
114	92	5.01979238394	0.402174733209
115	93	5.01749894219	0.407089747979
107	94	5.01638565243	0.403686327947
108	95	5.01623004835	0.408143469946
110	96	5.01454276483	0.413240220592
111	97	5.01442935668	0.408286711401
106	98	5.01418426691	0.399815064679
214	99	5.01269650834	0.547523834951
215	100	5.01152434145	0.550559618406
112	101	5.01141729104	0.412881611608
216	102	5.01034062725	0.553575018418
206	103	5.00713323172	0.49551344833
92	104	5.00138492499	0.398596091392
91	105	4.99364323733	0.400140005796
133	106	4.99363473978	0.40267921568
134	107	4.99263284863	0.405168540695
93	108	4.99248341394	0.401611525959
94	109	4.98688763063	0.406158475891
85	110	4.98671567579	0.623341984852
86	111	4.98494638806	0.625956758702
89	112	4.98072448824	0.40513238804
201	113	4.94657372823	0.553474348602
202	114	4.94261263195	0.556282500653
118	115	4.94016491378	0.637789987952
189	116	4.93740645091	0.54944602157
119	117	4.93683135929	0.641120007933
159	118	4.92089954417	0.34054985136
65	119	4.92014589415	0.615812626056
153	120	4.91997493736	0.33974254882
160	121	4.91986825226	0.345055248239
175	122	4.91874941556	0.342787020726
154	123	4.91861237058	0.344524090041
157	124	4.91805598387	0.34989877948
137	125	4.91628416803	0.340108527429
161	126	4.91514942778	0.556822029312
81	127	4.91316529358	0.692633224552
135	128	4.91277702222	0.343416612041
138	129	4.91187462006	0.343172498412
162	130	4.90973826996	0.559447339803
141	131	4.90874189779	0.34682395185
142	132	4.90683135879	0.352087565567
139	133	4.9061901892	0.348832491922
43	134	4.90508675629	0.80026368839
146	135	4.90316558042	0.351363309834
144	136	4.90262747237	0.357551643671
209	137	4.90024140958	0.737572936854
140	138	4.89942353186	0.354500819905
147	139	4.89831085819	0.356976676335
68	140	4.8981272776	0.575202321304
70	141	4.89570022957	0.577166353942
69	142	4.89436032484	0.578106378803
109	143	4.87317825056	0.619477379893
211	144	4.86506110914	0.537399542401
212	145	4.86143953915	0.540158409609
190	146	4.85887527717	0.806450431006
213	147	4.85781745952	0.542893709289
80	148	4.85486379362	0.698428555986
158	149	4.84371887987	0.596241464989
113	150	4.8414927233	0.652582976175
191	151	4.82621591552	0.910916886511
67	152	4.82451272566	0.773838896529
192	153	4.82372900049	0.912898334863
194	154	4.81931999509	0.915229295822
187	155	4.8017171284	0.585018622989
143	156	4.76780341462	0.610399787968
145	157	4.76366576942	0.613415538965
217	158	4.72872165827	0.860524651446
155	159	4.66731428271	0.576487867347
203	160	4.66565368651	0.702058326607
193	161	4.64714309467	1.02880954924
101	162	4.64620341357	0.724094576495
102	163	4.6444097444	0.725821271808
103	164	4.64424193988	0.726386772383
105	165	4.64221504865	0.728674103372
104	166	4.63986517052	0.729412727165
72	167	4.60605111058	0.948832999573
73	168	4.60268040233	0.950958882274
100	169	4.60048910549	0.531220915631
95	170	4.60010255047	0.52881071232
136	171	4.58536727819	0.554699991483
90	172	4.51581962708	0.900777307169
148	173	4.45702933239	0.648673357121
66	174	4.45701764961	0.983109266111
150	175	4.4548603716	0.651947226808
152	176	4.45261726	0.65520719559
149	177	4.45143739006	0.650030751045
151	178	4.45048609053	0.655325997927
71	179	4.4259824249	1.00012809903
88	180	4.27237013334	0.627996052883
156	181	3.89698735825	1.11767349019
47	182	3.84595675429	0.584530120816
20	183	3.82724068584	0.588403968288
9	184	3.64866665728	0.895071187309
11	185	3.64847103306	0.896876625193
12	186	3.64718725555	0.898698030212
13	187	3.64587293196	0.900516219433
96	188	3.59201126422	0.65577444319
98	189	3.5840388409	0.657653620235
99	190	3.5760745022	0.659520368692
10	191	3.54129463176	1.02425453333
19	192	3.45607500821	0.605871220726
97	193	3.39597823411	0.824395476987
4	194	3.27302325252	0.669158217894
8	195	3.27221936249	0.667250898026
3	196	3.2712870907	0.666854098315
49	197	3.22583168467	0.73272048557
50	198	3.17580453279	0.923759179359
5	199	3.16826843113	0.946422130146
48	200	3.15491256968	0.652196211594
6	201	2.99234223882	0.973076415897
51	202	2.94669252961	1.01852079564
2	203	2.86884385556	0.687917572414
7	204	2.76370750434	1.0996259705
44	205	2.74261214287	0.586590493047
52	206	2.7323888912	0.654279181186
18	207	2.6878378059	0.496046006662
17	208	2.68668834837	0.495338050317
21	209	2.65821974336	0.879325617524
53	210	2.6451967599	0.845246056779
16	211	2.55667661465	0.668770384885
15	212	2.51453019574	0.516945204255
14	213	2.50752444885	0.517548018716
45	214	2.37785878439	0.710777169816
46	215	2.37738038722	0.711989656038
54	216	2.29162028464	1.19309159031
1	217	1.57924369965	0.568343480046
