#name	rank	LBI
39	1	3.13616160079
27	2	1.85251261956
17	3	1.66877859934
31	4	1.12747662932
48	5	1.03568449186
45	6	0.837691008597
24	7	0.79071343947
41	8	0.687354971666
13	9	0.632482689958
26	10	0.614952856051
22	11	0.572475909401
40	12	0.571758828208
19	13	0.565168920929
2	14	0.562717335334
4	15	0.538098414326
8	16	0.535290330268
36	17	0.52519954615
33	18	0.502685081375
34	19	0.487916285727
28	20	0.477563233472
10	21	0.47498732686
46	22	0.473018796611
1	23	0.422063851335
37	24	0.410454201081
3	25	0.40030540306
18	26	0.386480041563
43	27	0.38580798003
47	28	0.384145725412
11	29	0.382381650725
16	30	0.379006085504
29	31	0.377837756103
5	32	0.375905243798
14	33	0.357050045668
9	34	0.354191797911
21	35	0.350119454119
12	36	0.348007626017
44	37	0.337705946272
15	38	0.308748394462
23	39	0.302518853406
30	40	0.272753389324
20	41	0.268421633651
32	42	0.268201526283
6	43	0.258394200563
7	44	0.236589027809
38	45	0.180836062478
35	46	0.175190370452
25	47	0.134745083356
42	48	0.134399127434
