#name	rank	LBI
E5_|_A_COSTA_RICA_4700_2013	1	0.152703793226
E6_|_A_COSTA_RICA_4700_2013	2	0.152703793226
E3_|_A_COSTA_RICA_4700_2013	3	0.152703793226
EX_E1_|_A_COSTA_RICA_4700_2013	4	0.152703793226
E4_|_A_UTAH_07_2013	5	0.13346558591
E3_|_A_UTAH_07_2013	6	0.13346558591
E3_|_A_CALIFORNIA_61_2013	7	0.127664645277
E3_|_A_PENNSYLVANIA_08_2013	8	0.12535013119
E3_|_A_MASSACHUSETTS_11_2013	9	0.125286409256
E3_|_A_COSTA_RICA_4009_2013	10	0.125249950916
E3_|_A_OREGON_01_2013	11	0.125009537252
E3_|_A_MISSOURI_04_2013	12	0.12500319745
E4_|_A_WASHINGTON_18_2013	13	0.125000633419
E3_|_A_WYOMING_05_2013	14	0.125000023518
E4_E1_|_A_AMERICAN_SAMOA_4786_2013	15	0.125000000366
