#name	rank	LBI
S1_|_A_MINNESOTA_28_2014	1	2.26797940041
S1_|_A_MINNESOTA_35_2014	2	2.26797940041
S1_|_A_WISCONSIN_68_2014	3	1.3953956566
S2_|_A_MISSOURI_14_2014	4	1.3953956566
S1_|_A_NEBRASKA_14_2014	5	0.995785934242
S1_|_A_KANSAS_11_2014	6	0.995785934242
S3_|_A_COLORADO_28_2014	7	0.995785934242
S1_|_A_LOUISIANA_12_2014	8	0.95540938197
S2_|_A_MISSOURI_16_2014	9	0.92675516699
S3_|_A_WISCONSIN_46_2014	10	0.865876799881
S3_|_A_ALASKA_51_2014	11	0.865857053956
S3_|_A_TENNESSEE_18_2014	12	0.865800451944
S1_|_A_NEW_YORK_38_2014	13	0.762649649632
S2_|_A_ARKANSAS_13_2014	14	0.762649649632
S1_|_A_FLORIDA_39_2014	15	0.762649649632
S2_|_A_NEVADA_29_2014	16	0.762649649632
S1_|_A_NEW_YORK_40_2014	17	0.762649649632
S1_|_A_UTAH_27_2014	18	0.762649649632
S1_|_A_WISCONSIN_59_2014	19	0.552816495949
S1_|_A_COLORADO_15_2014	20	0.552718518153
S3_|_A_OHIO_10_2014	21	0.416223379876
S2_|_A_TEXAS_72_2014	22	0.409442992298
S2_|_A_TEXAS_74_2014	23	0.409440382122
S3_|_A_TEXAS_106_2014	24	0.387083228562
S3_|_A_ALASKA_54_2014	25	0.384735213918
S3_|_A_MISSOURI_21_2014	26	0.384694498384
S3_|_A_WASHINGTON_57_2014	27	0.384679650857
S3_|_A_ILLINOIS_12_2014	28	0.38461260861
S1_|_A_DELAWARE_37_2014	29	0.38407748973
S3_|_A_DELAWARE_38_2014	30	0.38407748973
S1_|_A_NEW_HAMPSHIRE_23_2014	31	0.370766014946
S3_|_A_MICHIGAN_29_2014	32	0.34306643966
S2_|_A_MONTANA_30_2014	33	0.338764615351
S1_|_A_NEW_MEXICO_30_2014	34	0.338764615351
S1_|_A_IOWA_17_2014	35	0.326034315691
S1_|_A_PENNSYLVANIA_47_2014	36	0.324436987941
S1_|_A_MINNESOTA_36_2014	37	0.324436987941
S1_|_A_LOUISIANA_14_2014	38	0.318859882014
S3_|_A_CALIFORNIA_53_2014	39	0.318859882014
S2_|_A_OREGON_11_2014	40	0.276316138824
S2_|_A_MICHIGAN_18_2014	41	0.276280427133
S1_|_A_RHODE_ISLAND_23_2014	42	0.274553319604
S3_|_A_ARKANSAS_15_2014	43	0.246273831621
S2_|_A_TEXAS_55_2014	44	0.246273831621
S3_|_A_NEW_JERSEY_32_2014	45	0.244841033029
S3_|_A_MICHIGAN_27_2014	46	0.244807114838
S2_|_A_VIRGINIA_36_2014	47	0.230440864031
S1_|_A_WEST_VIRGINIA_06_2014	48	0.225638940805
S2_|_A_MONTANA_12_2014	49	0.211691916509
S1_|_A_PENNSYLVANIA_54_2014	50	0.211691916509
S1_|_A_MASSACHUSETTS_27_2014	51	0.211691916509
S3_|_A_MONTANA_21_2014	52	0.211691916509
S1_|_A_ALABAMA_08_2014	53	0.193474231975
S1_|_A_FLORIDA_66_2014	54	0.193474231975
S1_|_A_MISSISSIPPI_15_2014	55	0.19347361876
S1_|_A_COLORADO_30_2014	56	0.193407914779
S3_|_A_NEW_HAMPSHIRE_18_2014	57	0.190547599896
S2_|_A_ILLINOIS_04_2014	58	0.187988611307
S3_|_A_UTAH_34_2014	59	0.187945086416
S3_|_A_COLORADO_38_2014	60	0.185369574745
S1_|_A_MISSISSIPPI_08_2014	61	0.184457445434
S1_|_A_CONNECTICUT_19_2014	62	0.180426817288
S3_|_A_NEW_JERSEY_29_2014	63	0.178125121382
S1_|_A_MAINE_07_2014	64	0.175611293544
S3_|_A_MICHIGAN_25_2014	65	0.175442138187
S3_|_A_CALIFORNIA_27_2014	66	0.166741460456
S1_|_A_ILLINOIS_14_2014	67	0.1667409622
S1_|_A_WISCONSIN_34_2014	68	0.163952508151
S1_|_A_MAINE_04_2014	69	0.163952508151
S3_|_A_HAWAII_08_2014	70	0.16229459459
S1_|_A_ARKANSAS_10_2014	71	0.158395672502
S1_|_A_ARKANSAS_06_2014	72	0.158395672502
S1_|_A_ARKANSAS_05_2014	73	0.158395672502
S3_|_A_WISCONSIN_64_2014	74	0.158303889755
S1_|_A_MISSISSIPPI_19_2014	75	0.157932486061
S2_|_A_WASHINGTON_61_2014	76	0.156585737831
S1_|_A_WASHINGTON_45_2014	77	0.15476700999
S1_|_A_CALIFORNIA_42_2014	78	0.151537846921
S1_|_A_NEW_HAMPSHIRE_28_2014	79	0.150732939874
S1_|_A_NEW_HAMPSHIRE_24_2014	80	0.150732939874
S1_|_A_FLORIDA_38_2014	81	0.149425658981
S2_|_A_NEW_YORK_18_2014	82	0.149101524869
S1_|_A_HAWAII_61_2014	83	0.149101524869
S1_|_A_WASHINGTON_36_2014	84	0.149087497967
S1_|_A_DISTRICT_OF_COLUMBIA_04_2014	85	0.144711325844
S2_|_A_TEXAS_56_2014	86	0.143901503006
S3_|_A_TEXAS_86_2014	87	0.143901503006
S1_|_A_TEXAS_70_2014	88	0.143901503006
S1_|_A_DELAWARE_39_2014	89	0.143060574483
S2_|_A_WISCONSIN_53_2014	90	0.136834936989
S3_|_A_TEXAS_39_2014	91	0.13316574857
S1_|_A_UTAH_31_2014	92	0.131592952498
S2_|_A_HAWAII_48_2014	93	0.13157455586
S1_|_A_HAWAII_48_2014	94	0.13157455586
S2_|_A_FLORIDA_45_2014	95	0.129583533972
S1_|_A_MAINE_06_2014	96	0.128591290545
S2_|_A_WASHINGTON_53_2014	97	0.128319108215
S1_|_A_TEXAS_79_2014	98	0.126850107544
S3_|_A_NEW_MEXICO_10_2014	99	0.12606886065
S1_|_A_GUATEMALA_4645_2014	100	0.125418221914
