#name	rank	mean	standard dev
S1_|_A_WYOMING_01_2015	1	6.35656602103	0.246233657823
ORIGINAL_|_A_PENNSYLVANIA_44_2014	2	6.35656602103	0.246233657823
PMK1_|_A_WASHINGTON_4821_2015	3	6.35656602103	0.246233657823
PMK1_|_A_KENTUCKY_4655_2015	4	6.35656602103	0.246233657823
PMK1_|_A_GEORGIA_4258_2014	5	6.35656602103	0.246233657823
S3_|_A_SOUTH_DAKOTA_30_2015	6	6.35656602103	0.246233657823
S1_|_A_TENNESSEE_10_2015	7	6.35656602103	0.246233657823
PMK1_|_A_NORTH_CAROLINA_4180_2014	8	6.35656602103	0.246233657823
M1_S3_|_A_IDAHO_15_2015	9	6.35656602103	0.246233657823
PMK1_|_A_WASHINGTON_4589_2015	10	6.35656602103	0.246233657823
S3_|_A_DELAWARE_04_2015	11	6.35656602103	0.246233657823
PMK1_|_A_SOUTH_DAKOTA_4710_2015	12	6.30009946282	0.2220756235
S2_|_A_NEW_HAMPSHIRE_19_2014	13	6.30009946282	0.2220756235
PMK1_|_A_WYOMING_4378_2014	14	6.30009946282	0.2220756235
S1_|_A_NEW_JERSEY_05_2015	15	6.30009946282	0.2220756235
S3_|_A_SOUTH_DAKOTA_25_2015	16	6.30009946282	0.2220756235
ORIGINAL_|_A_ILLINOIS_05_2014	17	6.30009946282	0.2220756235
PMK1_|_A_MISSISSIPPI_4536_2015	18	6.28719010688	0.362915188725
PMK1_|_A_OKLAHOMA_4325_2014	19	6.28719010688	0.362915188725
S3_|_A_MINNESOTA_21_2014	20	6.28719010688	0.362915188725
S3_|_A_HAWAII_62_2014	21	6.28719010688	0.362915188725
ORIGINAL_|_A_ALASKA_100_2015	22	6.24831041296	0.3858324856
ORIGINAL_|_A_ALASKA_148_2015	23	6.24831041296	0.3858324856
ORIGINAL_|_A_ALASKA_147_2015	24	6.24831041296	0.3858324856
S1_|_A_LOUISIANA_12_2014	25	6.20270732698	0.418708640919
C2_|_A_NEW_JERSEY_08_2014	26	6.17015195074	0.34830482172
ORIGINAL_|_A_ALASKA_179_2015	27	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_31_2015	28	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_102_2015	29	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_55_2015	30	6.15123155316	0.441155332396
S1_|_A_ALASKA_140_2015	31	6.15123155316	0.441155332396
S2_|_A_NEW_YORK_55_2015	32	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_34_2015	33	6.15123155316	0.441155332396
C1_|_A_ALASKA_X256_2015	34	6.15123155316	0.441155332396
S2_|_A_ALASKA_225_2015	35	6.15123155316	0.441155332396
ORIGINAL_|_A_NEW_MEXICO_26_2015	36	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_91_2015	37	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_152_2015	38	6.15123155316	0.441155332396
ORIGINAL_|_A_ALASKA_51_2015	39	6.15123155316	0.441155332396
PMK1_|_A_CALIFORNIA_4505_2015	40	6.15079470246	0.456346834253
M1_S1_|_A_GEORGIA_05_2015	41	6.14009389549	0.485358853045
PMK1_|_A_NEW_YORK_4307_2014	42	6.12560401618	0.5011106409
M1_|_A_TEXAS_38_2014	43	6.12173332668	0.50386827298
MX_S2_|_A_KENTUCKY_24_2014	44	6.12163321176	0.502862775941
S1_|_A_MINNESOTA_02_2015	45	6.12163281057	0.502863068575
PMK1_|_A_ARIZONA_4805_2015	46	6.12129857933	0.500943773256
M1_S1_|_A_GEORGIA_45_2014	47	6.11843556073	0.506473984034
PMK1_|_A_NEW_YORK_4548_2015	48	6.11834080515	0.50548286148
S2_|_A_FLORIDA_10_2015	49	6.11834038888	0.505483154986
ORIGINAL_|_A_COLORADO_15_2014	50	6.11679085733	0.504792672829
ORIGINAL_|_A_COLORADO_21_2014	51	6.11679085733	0.504792672829
S3_|_A_COLORADO_25_2014	52	6.11679085733	0.504792672829
S1_|_A_PENNSYLVANIA_51_2014	53	6.1061965889	0.480724335124
PMK1_|_A_WASHINGTON_4578_2015	54	6.10454377722	0.506690256973
S2_|_A_HAWAII_37_2015	55	6.10454377722	0.506690256973
S1_|_A_WASHINGTON_47_2014	56	6.10190241097	0.518109407326
PMK1_|_A_CALIFORNIA_4739_2015	57	6.10137715511	0.506866488936
ORIGINAL_|_A_TEXAS_46_2014	58	6.09416901535	0.481392623672
S3_|_A_ALASKA_54_2014	59	6.07085000676	0.540157518506
S1_|_A_NEW_YORK_19_2014	60	6.06488557781	0.501928631096
S2_|_A_MICHIGAN_17_2014	61	6.06302837446	0.503653980325
PMK1_|_A_NEW_YORK_4682_2015	62	6.05983503839	0.503040959417
ORIGINAL_|_A_WYOMING_11_2014	63	6.05902687374	0.508031611176
PMK1_|_A_ALASKA_4108_2014	64	6.05788616802	0.507807957867
S3_|_A_MICHIGAN_12_2015	65	6.05499229387	0.508346277273
ORIGINAL_|_A_UTAH_15_2014	66	6.05484314237	0.510527076361
RII1_S1_|_A_VIRGINIA_29_2014	67	6.05166837775	0.554452907439
ORIGINAL_|_A_KANSAS_07_2014	68	6.04584773172	0.558669929322
S4_|_A_ALASKA_57_2014	69	6.04584735301	0.558670185665
PMK1_|_A_NORTH_CAROLINA_4171_2014	70	6.03567753868	0.475494472155
S1_|_A_DELAWARE_36_2014	71	6.03567753868	0.475494472155
S1_|_A_NEW_YORK_40_2014	72	6.03567753868	0.475494472155
ORIGINAL_|_A_NORTH_CAROLINA_31_2014	73	6.03567753868	0.475494472155
MX_S1_|_A_FLORIDA_17_2015	74	6.03567753868	0.475494472155
PMK1_|_A_NORTH_CAROLINA_4192_2014	75	6.03567753868	0.475494472155
S1_|_A_UTAH_27_2014	76	6.03567753868	0.475494472155
PMK1_|_A_NORTH_CAROLINA_4315_2014	77	6.03567753868	0.475494472155
S1_|_A_ALABAMA_01_2015	78	6.03567753868	0.475494472155
S1_|_A_MONTANA_24_2014	79	6.03567753868	0.475494472155
PMK1_|_A_GEORGIA_4625_2014	80	6.03567753868	0.475494472155
PMK1_|_A_NORTH_CAROLINA_4173_2014	81	6.03567753868	0.475494472155
ORIGINAL_|_A_DELAWARE_23_2014	82	6.02846104944	0.411391961212
PMK1_|_A_NEBRASKA_4538_2015	83	6.02846104944	0.411391961212
PMK1_|_A_GEORGIA_4262_2014	84	6.02846104944	0.411391961212
S1_|_A_NEBRASKA_14_2014	85	6.02846104944	0.411391961212
S1_|_A_TENNESSEE_20_2014	86	6.02846104944	0.411391961212
S3_|_A_ILLINOIS_12_2014	87	6.02263940812	0.516917289922
S2_|_A_NEW_YORK_56_2015	88	6.01263458064	0.572155409712
