#name	rank	mean	variance
1163	1	6.40006417103	0.217521605774
1159	2	6.39956419426	0.215613975461
1164	3	6.39907233911	0.220871152614
1158	4	6.39832450675	0.214482267558
1178	5	6.39814930953	0.222994662342
1145	6	6.39778807745	0.215325534925
1166	7	6.39747458939	0.224768799693
1138	8	6.39745699541	0.217624272099
1160	9	6.39687313874	0.222024429368
1137	10	6.39628084049	0.221721063413
1179	11	6.39622180839	0.228683067808
1165	12	6.39620407269	0.227592661785
1171	13	6.39551376719	0.229761745427
1139	14	6.39498679788	0.222891210138
1183	15	6.39457376291	0.230118446452
1167	16	6.39433175397	0.230790553706
1146	17	6.39415320179	0.2209524169
1184	18	6.39415205623	0.219409964812
1162	19	6.39400769151	0.228696557467
1180	20	6.39366578555	0.235136325651
1181	21	6.39333431452	0.235087088896
1172	22	6.39279804484	0.235645554925
1174	23	6.39274848539	0.235956603363
1141	24	6.3926090049	0.228776305362
1168	25	6.39102097416	0.237084937859
1173	26	6.38990847768	0.241823110054
1151	27	6.38968004403	0.227394109181
1188	28	6.38945713692	0.224939379801
1123	29	6.35886020426	0.241431452873
1105	30	6.3587343017	0.240307194378
1125	31	6.35862494014	0.243130283388
1090	32	6.35778170068	0.243085740217
725	33	6.35710888194	0.273132555889
732	34	6.35697033649	0.273591037745
1136	35	6.35688798799	0.246157792369
1106	36	6.35628632562	0.242550778391
1091	37	6.35576967078	0.248140750628
1124	38	6.35576394241	0.247510276507
726	39	6.35549885131	0.276596126748
1087	40	6.35548341727	0.247319869118
722	41	6.35545277254	0.27477342631
740	42	6.35541599931	0.27631624431
733	43	6.35495427547	0.276920108537
1107	44	6.35406628372	0.248187357075
742	45	6.35387892912	0.279150657826
729	46	6.35301855322	0.281325790805
720	47	6.35292198042	0.277509662116
727	48	6.3528459646	0.281213919082
723	49	6.35283645251	0.279470302382
1109	50	6.3525826931	0.245773862958
735	51	6.35224421984	0.281027762924
734	52	6.35211360092	0.282028165062
741	53	6.35179876166	0.282177768869
746	54	6.35146823307	0.283037255904
1108	55	6.35131307159	0.254105778378
1113	56	6.35076278307	0.24994103379
724	57	6.35003497657	0.284538492327
728	58	6.3499965526	0.286202794105
717	59	6.34991721981	0.281067474286
736	60	6.3493987436	0.28602439082
1114	61	6.34870768408	0.254599264424
1120	62	6.34743604013	0.256003083645
1110	63	6.34696153013	0.251473983926
1115	64	6.3456110591	0.260296548158
1112	65	6.3438832141	0.257280934981
1122	66	6.34386052506	0.262408439173
1111	67	6.34077488657	0.257979439017
1267	68	6.2782500871	0.31050996699
1268	69	6.27760414852	0.312122213223
1280	70	6.27707376109	0.312791469767
1262	71	6.27669400886	0.311563686501
1272	72	6.27582212915	0.314889899006
1269	73	6.27525023779	0.316102965703
1257	74	6.27509792669	0.313841504135
1281	75	6.27467890438	0.317005661883
1263	76	6.27323351857	0.315498580235
1275	77	6.2732249023	0.318653741328
1273	78	6.27308989007	0.319076676575
1270	79	6.27262888313	0.320473638669
1276	80	6.27063924811	0.322477941294
1279	81	6.26962575892	0.323811028297
1277	82	6.26773665684	0.326696158878
1476	83	6.25363916327	0.395657499982
1475	84	6.25333914774	0.397560214635
1478	85	6.25330636688	0.394596752074
1126	86	6.25293069614	0.385960059804
1480	87	6.25254100772	0.394361449606
1481	88	6.25106321567	0.395821485408
1127	89	6.25059246817	0.387255312633
1479	90	6.25017564032	0.3978557999
1487	91	6.2496918993	0.396663057147
1482	92	6.24853657757	0.398593000844
1484	93	6.24853549977	0.398573908542
1130	94	6.24795642979	0.389656926486
1128	95	6.24724833951	0.390176610093
1488	96	6.24690434193	0.399393501591
1086	97	6.24599446989	0.380542107721
1490	98	6.24598421515	0.400349251216
1483	99	6.24576979683	0.401784681895
1486	100	6.24576850194	0.401765978147
1132	101	6.24535947241	0.392186057341
1131	102	6.24421648352	0.393598439964
1489	103	6.24387624904	0.402544461308
1133	104	6.24252901567	0.395180150359
1147	105	6.23119229061	0.432497999011
1143	106	6.21922175556	0.440081859851
789	107	6.21862681143	0.357130415454
787	108	6.21839944589	0.355732843951
778	109	6.21816859239	0.354341080664
793	110	6.21736780686	0.359573357062
790	111	6.21662953092	0.360580013482
775	112	6.2165426454	0.354738913344
1144	113	6.21627730293	0.442439480005
779	114	6.21612810432	0.356983660844
1069	115	6.21610704593	0.384763523859
794	116	6.21581276472	0.362373915646
1076	117	6.21559246083	0.384943058723
788	118	6.21480378927	0.360410392904
771	119	6.21412253158	0.356104959488
1078	120	6.2138628109	0.385934272734
776	121	6.21382873434	0.35830438136
1077	122	6.21327520215	0.388256988389
769	123	6.21226201154	0.358096911461
1080	124	6.21122762311	0.387752114599
1079	125	6.21119211597	0.38925773895
1082	126	6.2086053364	0.389651201303
748	127	6.20775176956	0.437240237254
1081	128	6.20758054526	0.39189157112
1084	129	6.20596386253	0.392442020348
749	130	6.20535497554	0.43934698341
1083	131	6.20502503407	0.392908305829
1068	132	6.20476644447	0.384959331604
1185	133	6.20390853549	0.441146532136
1085	134	6.20303063494	0.395645553265
1066	135	6.2013309306	0.386946479295
743	136	6.20013543685	0.445474670193
744	137	6.19699102267	0.44776706759
745	138	6.19386823892	0.450091727755
1140	139	6.19334353118	0.442572971538
1189	140	6.191869135	0.343501559734
1116	141	6.18833279737	0.438031701999
1142	142	6.18773985608	0.459027077573
721	143	6.18687339564	0.461517007671
1117	144	6.18525038226	0.440397344807
1118	145	6.18220576611	0.442878235661
1119	146	6.18148661789	0.443814127144
718	147	6.17831047291	0.461568920941
1093	148	6.176444591	0.48063485878
1094	149	6.17583567978	0.480627884387
1161	150	6.17575343584	0.470911478824
719	151	6.17516523583	0.464242125106
1095	152	6.17356462487	0.482196989595
1182	153	6.17157698189	0.475696794882
1097	154	6.17133043363	0.483859211812
1092	155	6.17124563387	0.466199616396
1175	156	6.17082572268	0.475368579264
1096	157	6.16978020065	0.485289119793
1098	158	6.16886344245	0.485997751328
730	159	6.16517394322	0.473439519427
1088	160	6.16137393887	0.451327103138
1283	161	6.15937836651	0.409601475287
1286	162	6.15664561797	0.410738141669
1291	163	6.15370588295	0.413795231346
1287	164	6.15325571356	0.41273028699
1288	165	6.15103917239	0.415755688058
737	166	6.14957246412	0.462726917606
747	167	6.1487325727	0.484315629067
738	168	6.14580120865	0.465958536583
1256	169	6.13635544641	0.417330655527
1121	170	6.12942674687	0.488507194934
489	171	6.11929010488	0.241743873603
102	172	6.11898978395	0.397724888285
79	173	6.11860380726	0.39107040718
100	174	6.11851317358	0.396841635457
78	175	6.11846029167	0.390361865911
488	176	6.11844566322	0.246252612987
80	177	6.11836892871	0.392074179031
107	178	6.11832938185	0.399745236948
490	179	6.11828529204	0.241006131126
580	180	6.11800135652	0.244289920652
487	181	6.11684538013	0.250861746118
103	182	6.11665086337	0.40056679754
81	183	6.11658671775	0.394305075576
500	184	6.1164335076	0.241133185078
86	185	6.11641788587	0.394982232783
491	186	6.11581930946	0.246714451113
82	187	6.11418214301	0.397752458322
1152	188	6.11415310138	0.443360305856
87	189	6.11407070303	0.398217735313
