#name	rank	LBI
126	1	5.39366115037
79	2	4.47025386428
91	3	4.44264705602
25	4	3.41358002408
137	5	3.03986377816
150	6	2.82196543807
145	7	2.60810200341
55	8	2.60623159591
35	9	2.27189332037
106	10	2.1017406392
138	11	2.00042489269
120	12	1.90430203565
142	13	1.86438000458
95	14	1.84220708129
116	15	1.83943661246
129	16	1.82120970511
135	17	1.81691003924
74	18	1.79284378441
131	19	1.74166533312
134	20	1.71463104724
127	21	1.71243831992
88	22	1.71195971391
60	23	1.64497011665
133	24	1.6313914946
42	25	1.58070379221
109	26	1.56229471776
80	27	1.54459843124
86	28	1.46864146745
83	29	1.46761168775
85	30	1.44642205271
82	31	1.4441987382
122	32	1.4092896992
22	33	1.40689693169
81	34	1.36526700355
24	35	1.35464289306
56	36	1.28901011334
29	37	1.24482529313
28	38	1.24212766485
26	39	1.23958295846
158	40	1.22594639096
165	41	1.22285831228
30	42	1.22271813495
33	43	1.16565525288
75	44	1.10834172609
59	45	1.09150282486
53	46	1.08848824106
155	47	1.07215508434
102	48	1.0618604479
27	49	1.0583859875
40	50	1.0321254218
90	51	1.01697066552
48	52	1.01462792076
58	53	1.01012827926
13	54	1.0051722293
6	55	0.997842664695
38	56	0.96412302984
141	57	0.922112451243
148	58	0.908043455565
146	59	0.906095279038
113	60	0.88284108503
62	61	0.871236492224
119	62	0.866300204592
108	63	0.861328499862
96	64	0.847058071186
57	65	0.824209541059
34	66	0.779958307117
63	67	0.767315114692
46	68	0.764199732039
16	69	0.757549705274
128	70	0.743858475081
66	71	0.743094819895
98	72	0.730782561026
139	73	0.728762194801
161	74	0.709817169668
9	75	0.706935485286
143	76	0.687485121291
52	77	0.66544069844
89	78	0.643510555168
104	79	0.629519578614
114	80	0.629081640301
121	81	0.620702060408
117	82	0.604242047444
118	83	0.604226148267
110	84	0.600063179379
84	85	0.579333821943
87	86	0.572885025821
31	87	0.558066258089
124	88	0.557544753075
67	89	0.55532828536
39	90	0.535260755154
166	91	0.529683317802
97	92	0.527204394467
111	93	0.521100760512
17	94	0.512854194413
51	95	0.50889206266
147	96	0.506493345491
153	97	0.504527605452
162	98	0.501473029533
103	99	0.477885034489
144	100	0.473736885942
47	101	0.470677226945
76	102	0.468277540605
37	103	0.467878666608
156	104	0.459826968661
101	105	0.454423642389
50	106	0.447221484195
68	107	0.440502891281
8	108	0.436295295626
92	109	0.435001067006
20	110	0.430325560176
152	111	0.428955589788
10	112	0.427229498841
154	113	0.426026645039
5	114	0.415208684634
19	115	0.414814298782
4	116	0.41408675042
49	117	0.399381042968
78	118	0.391682513823
69	119	0.386471821885
99	120	0.384332864277
61	121	0.381235515723
11	122	0.379771975196
15	123	0.375945802794
3	124	0.375938940832
43	125	0.371144997031
18	126	0.364695794906
14	127	0.359130796097
160	128	0.355245457703
151	129	0.351556408954
21	130	0.350362641345
168	131	0.348018507211
7	132	0.343212057521
70	133	0.34263106368
45	134	0.341725794929
64	135	0.339268890831
105	136	0.337188894732
12	137	0.33408211245
149	138	0.333684904977
2	139	0.330550661736
164	140	0.329450944025
159	141	0.325802455434
125	142	0.318696790388
36	143	0.304954448431
44	144	0.288080301487
41	145	0.28374617569
71	146	0.282668039785
140	147	0.279192903087
93	148	0.27285150652
136	149	0.265483846924
163	150	0.263538635575
65	151	0.26081621517
130	152	0.260648501579
72	153	0.255207176636
132	154	0.254740686253
1	155	0.252528037005
115	156	0.251408751759
107	157	0.245883616547
112	158	0.243658780009
100	159	0.242835572771
94	160	0.241609468758
123	161	0.230516126462
23	162	0.230173521311
73	163	0.220663380553
54	164	0.20550469375
157	165	0.203471581421
32	166	0.162501626924
167	167	0.154968399066
77	168	0.15443288816
